KREIS;GEMEINDE;TYP;Modell;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID;Coords UTM;Distance UTM to old
Schleswig-Flensburg;HÃÂÃÂ¶rup;Repower 3.4 M 104, 3300kW;REpower 3.4M104;REpower;78.0;104.0;105.6;3370;kW Nennleist. Rotor.;32507934;6064777;17.10.2011 00:00;20.12.2012 00:00;in Betrieb;59123308404;1;13.07.2021;LLUR SH, Abtl. 7;[54.7447487, 9.1033911];2907;('54.73020915074423', '9.123204461239736');2,061143986
Dithmarschen;Hedwigenkoog;Repower 3.4M;REpower 3.4M104;REpower;78.0;104.0;"HZ /dB(A) | 63/81,2 | 125/87,2 | 250/93,0 | 500/95,8 | 1000/96,1| 2000/91,5 | 4000/82,8| 8000/68,4 | SLP=100,8 dB(A)
tags 105 dB(A)";3400;kW Nennleist. Rotor.;32491774;6003057;20.03.2014 00:00;12.02.2015 00:00;in Betrieb;51043900003;1;13.07.2021;LLUR SH, Abtl. 7;[54.1833, 8.85];788;('54.1755134985095', '8.87397639313954');1,789405187
Dithmarschen;Hemme;REpower 3.4M;REpower 3.4M104;REpower;98.0;104.0;104,1 dB(A)  / 100,0 dB(A);3400;kW Nennleist. Rotor.;32501177;6012052;12.06.2013 00:00;10.02.2014 00:00;in Betrieb;51047499915;2;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.2564214667515', '9.018067098882295');2,869250504
Dithmarschen;Hemme;REpower 3.4M;REpower 3.4M104;REpower;98.0;104.0;104,1 dB(A) / 101,7 dB(A);3400;kW Nennleist. Rotor.;32501538;6012262;12.06.2013 00:00;21.11.2013 00:00;in Betrieb;51047499915;3;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.258307890293516', '9.02360957220171');2,759299273
Dithmarschen;Hemme;REpower 3.4M;REpower 3.4M104;REpower;98.0;104.0;104,1 dB(A) / 101,7 dB(A);3400;kW Nennleist. Rotor.;32501873;6012365;12.06.2013 00:00;29.11.2013 00:00;in Betrieb;51047499915;4;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.259232488955185', '9.028752742677748');2,793515459
Dithmarschen;Hemme;REpower 3.4M;REpower 3.4M104;REpower;98.0;104.0;104,1dB(A) / 104,1 dB(A) ;3400;kW Nennleist. Rotor.;32502136;6011982;12.06.2013 00:00;16.12.2013 00:00;in Betrieb;51047499915;5;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.25578923499984', '9.03278736905811');3,254236019
Dithmarschen;Hemme;REpower 3.4M;REpower 3.4M104;REpower;98.0;104.0;104,1dB(A) / 104,1dB(A);3400;kW Nennleist. Rotor.;32501790;6011950;12.06.2013 00:00;21.12.2013 00:00;in Betrieb;51047499915;6;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.255502961302476', '9.027476116026213');3,13963589
Dithmarschen;Hemme;REpower 3.4M;REpower 3.4M104;REpower;98.0;104.0;104,1dB(A) / 104,1dB(A);3400;kW Nennleist. Rotor.;32501450;6011880;12.06.2013 00:00;31.12.2013 00:00;in Betrieb;51047499915;7;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.25487491037624', '9.022256850682037');3,098686969
Dithmarschen;Kronprinzenkoog;Repower 3.4M;REpower 3.4M104;REpower;98.0;104.0;105,6 dB(A)/ 105,0 dB(A);3400;kW Nennleist. Rotor.;32496799;5978449;13.08.2013 00:00;02.04.2014 00:00;in Betrieb;51062319477;2;13.07.2021;LLUR SH, Abtl. 7;[53.9708971, 8.9609516];1200;('53.95439725824646', '8.951220004218648');1,944406968
Schleswig-Flensburg;JÃÂÃÂ¼bek;REpower 3.4M;REpower 3.4M104;REpower;100.0;82.0;100;3400;kW Nennleist. Rotor.;32527350;6043852;11.09.2012 00:00;08.05.2015 00:00;in Betrieb;59044306983;18;13.07.2021;LLUR SH, Abtl. 7;[54.5569559, 9.4013337];4466;('54.54148091110196', '9.422748085246923');2,210783624
Nordfriesland;Schwesing;REpower 3.4M104;REpower 3.4M104;REpower;80.0;104.0;105,5/104,8;3400;kW Nennleist. Rotor.;32510705;6038345;08.08.2013 00:00;03.06.2014 00:00;in Betrieb;54118332726;12;13.07.2021;LLUR SH, Abtl. 7;[54.4952172, 9.1347516];4919;('54.492614390833275', '9.165269025514595');1,99855222
Nordfriesland;Schwesing;REpower 3.4M104;REpower 3.4M104;REpower;80.0;104.0;105,5/104,8;3400;kW Nennleist. Rotor.;32510237;6038142;08.08.2013 00:00;26.05.2014 00:00;in Betrieb;54118332726;13;13.07.2021;LLUR SH, Abtl. 7;[54.4952172, 9.1347516];4919;('54.49079966051621', '9.15803680697835');1,58695336
Nordfriesland;KlanxbÃÂÃÂ¼ll;REpower 3.4M114;REpower 3.4M104;REpower;93.0;114.0;105,2 dB(A)/104,1 dB(A);3400;kW Nennleist. Rotor.;32477851;6079206;13.05.2015 00:00;16.12.2015 00:00;in Betrieb;54065331306;5;13.07.2021;LLUR SH, Abtl. 7;[54.8615608, 8.6785787];2907;('54.85945110807772', '8.65495599175375');1,535026884
Nordfriesland;KlanxbÃÂÃÂ¼ll;REpower 3.4M114;REpower 3.4M104;REpower;93.0;114.0;105,2 dB(A)/ 105,2 dB(A);3400;kW Nennleist. Rotor.;32477879;6079565;13.05.2015 00:00;18.12.2015 00:00;in Betrieb;54065331306;11;13.07.2021;LLUR SH, Abtl. 7;[54.8615608, 8.6785787];2907;('54.862678487552586', '8.655364666741258');1,495835386
Schleswig-Flensburg;HÃÂÃÂ¶rup;Repower 3.XM;;REpower;98.0;104.0;105.6;3400;kW Nennleist. Rotor.;32506656;6064349;16.05.2011 00:00;30.12.2011 00:00;in Betrieb;59123308401;2;13.07.2021;LLUR SH, Abtl. 7;[54.7447487, 9.1033911];2907;('54.726381335002856', '9.103349073754266');2,044632109
Schleswig-Flensburg;HÃÂÃÂ¶rup;Repower 3.XM;;REpower;98.0;104.0;105.6;3400;kW Nennleist. Rotor.;32506015;6064305;16.05.2011 00:00;16.01.2012 00:00;in Betrieb;59123308401;3;13.07.2021;LLUR SH, Abtl. 7;[54.7447487, 9.1033911];2907;('54.725993989638724', '9.093395241908564');2,184782951
Schleswig-Flensburg;HÃÂÃÂ¶rup;Repower 3.XM;;REpower;98.0;104.0;105.6;3400;kW Nennleist. Rotor.;32506332;6064328;16.05.2011 00:00;24.02.2012 00:00;in Betrieb;59123308401;4;13.07.2021;LLUR SH, Abtl. 7;[54.7447487, 9.1033911];2907;('54.72619679536416', '9.0983178111101');2,090869012
Schleswig-Flensburg;HÃÂÃÂ¶rup;Repower 3.XM;;REpower;78.0;104.0;105,3 oder 105,6 dB(A);3400;kW Nennleist. Rotor.;32507585;6064576;30.05.2011 00:00;11.11.2012 00:00;in Betrieb;59123308403;1;13.07.2021;LLUR SH, Abtl. 7;[54.7447487, 9.1033911];2907;('54.72840818803018', '9.11777973032157');2,041507668
Schleswig-Flensburg;HÃÂÃÂ¶rup;Repower 3.XM;;REpower;78.0;104.0;105,6 dB(A);3400;kW Nennleist. Rotor.;32507590;6064844;30.05.2011 00:00;11.11.2013 00:00;in Betrieb;59123308403;2;13.07.2021;LLUR SH, Abtl. 7;[54.7447487, 9.1033911];2907;('54.73081657635618', '9.117864359304352');1,809521795
Steinburg;SÃÂÃÂ¼derau;Repower 48;Repower 48;REpower;65.0;48.0;102.9;600;kW Nennleist. Rotor.;32537631;5965166;21.12.1998 00:00;15.05.2001 00:00;in Betrieb;61104250851;11;13.07.2021;LLUR SH, Abtl. 7;[53.8167, 9.51667];6108;('53.83365597187755', '9.571810539821831');4,092177278
Steinburg;SÃÂÃÂ¼derau;Repower 48;Repower 48;REpower;65.0;48.0;102.9;600;kW Nennleist. Rotor.;32537716;5965038;21.12.1998 00:00;15.05.2001 00:00;in Betrieb;61104250852;12;13.07.2021;LLUR SH, Abtl. 7;[53.8167, 9.51667];6108;('53.83249938160424', '9.573086355577757');4,110248105
Steinburg;SÃÂÃÂ¼derau;Repower 48;Repower 48;REpower;65.0;48.0;102.9;600;kW Nennleist. Rotor.;32537800;5964906;21.12.1998 00:00;15.05.2001 00:00;in Betrieb;61104250853;13;13.07.2021;LLUR SH, Abtl. 7;[53.8167, 9.51667];6108;('53.83130689957954', '9.574346415824834');4,131438375
Steinburg;BÃÂÃÂ¼ttel;REpower 5M;REpower 5M;REpower;117.0;126.0;107.5;5000;kW Nennleist. Rotor.;32514619;5974140;02.04.2007 00:00;11.03.2008 00:00;in Betrieb;61020900004;1;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200;('53.91547155452888', '9.222571665866255');1,29408495
Steinburg;BÃÂÃÂ¼ttel;REpower 5M;REpower 5M;REpower;117.0;126.0;107.5;5000;kW Nennleist. Rotor.;32514594;5973630;02.04.2007 00:00;11.03.2008 00:00;in Betrieb;61020900004;2;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200;('53.91088838935779', '9.222166717702775');0,810600988
Steinburg;BÃÂÃÂ¼ttel;REpower 5M;REpower 5M;REpower;117.0;126.0;107.5;5000;kW Nennleist. Rotor.;32515074;5974200;02.04.2007 00:00;11.03.2008 00:00;in Betrieb;61020900004;3;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200;('53.915997794562884', '9.229501856358413');1,33927257
Steinburg;BÃÂÃÂ¼ttel;REpower 5M;REpower 5M;REpower;117.0;126.0;107.5;5000;kW Nennleist. Rotor.;32515089;5973640;02.04.2007 00:00;11.03.2008 00:00;in Betrieb;61020900004;4;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200;('53.910964091786425', '9.229702606727379');0,792167554
Steinburg;BÃÂÃÂ¼ttel;REpower 5M;REpower 5M;REpower;117.0;126.0;107.5;5000;kW Nennleist. Rotor.;32515589;5973625;02.04.2007 00:00;11.03.2008 00:00;in Betrieb;61020900004;5;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200;('53.91081447152729', '9.23731336304965');1,028321149
Schleswig-Flensburg;Wanderup;REpower 6 M;REpower 6 M;REpower;117.0;126.0;109,0 dB(A);6150;kW Nennleist. Rotor.;32520108;6057440;24.04.2013 00:00;03.09.2014 00:00;in Betrieb;59174000009;1;13.07.2021;LLUR SH, Abtl. 7;[54.6901001, 9.3346348];1379;('54.663934011150765', '9.311742401387233');3,265700196
Schleswig-Flensburg;Wanderup;REpower 6 M;REpower 6 M;REpower;117.0;126.0;109,0 dB(A);6145;kW Nennleist. Rotor.;32520092;6056937;24.04.2013 00:00;15.08.2014 00:00;in Betrieb;59174000009;2;13.07.2021;LLUR SH, Abtl. 7;[54.6901001, 9.3346348];1379;('54.65941429243998', '9.311459770712352');3,728712193
Schleswig-Flensburg;Handewitt;REpower 6 M;REpower 6 M;REpower;117.0;126.0;109;6150;kW Nennleist. Rotor.;32519854;6064464;03.08.2012 00:00;08.07.2014 00:00;in Betrieb;59183000089;1;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;('54.727066975970644', '9.308282762439168');3,485420858
Schleswig-Flensburg;Handewitt;REpower 6 M;REpower 6 M;REpower;117.0;126.0;109;6150;kW Nennleist. Rotor.;32519724;6063906;03.08.2012 00:00;21.07.2014 00:00;in Betrieb;59183000089;2;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;('54.72205751075361', '9.306226416173004');4,056877695
Nordfriesland;Westre;REpower 6 M, 6000 kW;REpower 6 M;REpower;100.0;126.0;105;6000;kW Nennleist. Rotor.;32498597;6082432;31.07.2006 00:00;01.12.2008 00:00;in Betrieb;54154327078;1;13.07.2021;LLUR SH, Abtl. 7;[54.8542222, 8.985753];2907;('54.8889300455665', '8.9781277189013');3,894605872
Nordfriesland;Westre;REpower 6 M, 6000 kW;REpower 6 M;REpower;100.0;126.0;107;6000;kW Nennleist. Rotor.;32499073;6082208;31.07.2006 00:00;01.12.2008 00:00;in Betrieb;54154327078;2;13.07.2021;LLUR SH, Abtl. 7;[54.8542222, 8.985753];2907;('54.88691815908966', '8.9855491131847');3,639775127
Nordfriesland;Westre;REpower 6 M, 6000 kW;REpower 6 M;REpower;100.0;126.0;107;6000;kW Nennleist. Rotor.;32500215;6081841;31.07.2006 00:00;01.12.2008 00:00;in Betrieb;54154327078;3;13.07.2021;LLUR SH, Abtl. 7;[54.8542222, 8.985753];2907;('54.883620892920696', '9.003351334374363');3,462241217
Dithmarschen;SchÃÂÃÂ¼lp;REpower MD 70;REpower MD 70;REpower;65.0;70.0;103;1500;kW Nennleist. Rotor.;32496700;6009730;31.07.2003 00:00;18.12.2003 00:00;in Betrieb;51105459801;1;13.07.2021;LLUR SH, Abtl. 7;[54.2439447, 8.9344689];788;('54.235543101670544', '8.949370152326628');1,348496449
Nordfriesland;Husum;REpower MD 70;REpower MD 70;REpower;65.0;70.0;98;1500;kW Nennleist. Rotor.;32502412;6035378;30.11.2006 00:00;01.10.2007 00:00;in Betrieb;54056336157;1;13.07.2021;LLUR SH, Abtl. 7;[54.4853638, 9.0538156];4919;('54.466056598291004', '9.037213502665091');2,403578032
Nordfriesland;Vollstedt;Repower MD 70;REpower MD 70;REpower;65.0;70.0;100;1500;kW Nennleist. Rotor.;32503849;6053899;30.06.2003 00:00;30.06.2003 00:00;in Betrieb;54146334436;1;13.07.2021;LLUR SH, Abtl. 7;[54.6237779, 9.0420991];2907;('54.63249760688225', '9.05962646864642');1,491166993
Nordfriesland;Vollstedt;Repower MD 70;REpower MD 70;REpower;65.0;70.0;100;1500;kW Nennleist. Rotor.;32504162;6053807;30.06.2003 00:00;30.06.2003 00:00;in Betrieb;54146334436;2;13.07.2021;LLUR SH, Abtl. 7;[54.6237779, 9.0420991];2907;('54.63166832201282', '9.064473971468349');1,691079448
Nordfriesland;Vollstedt;Repower MD 70;Repower MM 70;REpower;65.0;70.0;100;1500;kW Nennleist. Rotor.;32504461;6053729;25.07.2003 00:00;25.07.2003 00:00;in Betrieb;54146334437;1;13.07.2021;LLUR SH, Abtl. 7;[54.6237779, 9.0420991];2907;('54.63096478451714', '9.069104619325163');1,918899136
Schleswig-Flensburg;Ellingstedt;REpower MD 70;REpower MD 70;REpower;65.0;70.0;104;1500;kW Nennleist. Rotor.;32525413;6039258;31.01.2003 00:00;19.08.2004 00:00;in Betrieb;59023331923;1;13.07.2021;LLUR SH, Abtl. 7;[54.4746558, 9.4095155];4466;('54.500295894793794', '9.392412714937386');3,061767557
Schleswig-Flensburg;Ellingstedt;REpower MD 70;REpower MD 70;REpower;65.0;70.0;103;1500;kW Nennleist. Rotor.;32525691;6039115;10.12.2003 00:00;01.01.2004 00:00;in Betrieb;59023331926;1;13.07.2021;LLUR SH, Abtl. 7;[54.4746558, 9.4095155];4466;('54.49899675377712', '9.39669286907093');2,834064004
Schleswig-Flensburg;Havetoft;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.2;1500;kW Nennleist. Rotor.;32534578;6054307;18.10.2002 00:00;18.10.2002 00:00;in Betrieb;59037000004;3;13.07.2021;LLUR SH, Abtl. 7;[54.6499643, 9.517119];4466;('54.634994291136714', '9.53569760944102');2,053209429
Schleswig-Flensburg;Havetoft;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.2;1500;kW Nennleist. Rotor.;32535301;6054644;18.10.2002 00:00;18.10.2002 00:00;in Betrieb;59037000004;5;13.07.2021;LLUR SH, Abtl. 7;[54.6499643, 9.517119];4466;('54.63797270174646', '9.546938725437924');2,34266211
Schleswig-Flensburg;Havetoft;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.2;1500;kW Nennleist. Rotor.;32534371;6055006;18.10.2002 00:00;18.10.2002 00:00;in Betrieb;59037000005;6;13.07.2021;LLUR SH, Abtl. 7;[54.6499643, 9.517119];4466;('54.64129004628393', '9.532572915880948');1,388411631
Schleswig-Flensburg;Klappholz;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.2;1500;kW Nennleist. Rotor.;32535182;6054266;18.10.2002 00:00;18.10.2002 00:00;in Betrieb;59049183648;2;13.07.2021;LLUR SH, Abtl. 7;[54.6209575, 9.5357222];4466;('54.63458409467322', '9.545049649937225');1,632111972
Schleswig-Flensburg;Klappholz;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.2;1500;kW Nennleist. Rotor.;32535405;6054419;18.10.2002 00:00;18.10.2002 00:00;in Betrieb;59049183648;7;13.07.2021;LLUR SH, Abtl. 7;[54.6209575, 9.5357222];4466;('54.63594344134133', '9.548522759594219');1,861799034
Schleswig-Flensburg;Havetoft;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.2;1500;kW Nennleist. Rotor.;32534336;6053965;18.10.2002 00:00;18.10.2002 00:00;in Betrieb;59049183649;4;13.07.2021;LLUR SH, Abtl. 7;[54.6499643, 9.517119];4466;('54.63193740461175', '9.531908508404147');2,222301203
Schleswig-Flensburg;Klappholz;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.2;1500;kW Nennleist. Rotor.;32535429;6054104;18.10.2002 00:00;30.12.2002 00:00;in Betrieb;59049336248;1;13.07.2021;LLUR SH, Abtl. 7;[54.6209575, 9.5357222];4466;('54.63311099259144', '9.548856445637433');1,59684119
Schleswig-Flensburg;Schuby;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.3;1500;kW Nennleist. Rotor.;32527429;6042675;07.12.2004 00:00;31.12.2004 00:00;in Betrieb;59077333272;1;13.07.2021;LLUR SH, Abtl. 7;[54.5158197, 9.4800114];4466;('54.53089909579423', '9.42385953209895');4,004627931
Schleswig-Flensburg;Silberstedt;REpower MD 70;REpower MD 70;REpower;65.0;70.0;102.3;1500;kW Nennleist. Rotor.;32525387;6039501;06.02.2003 00:00;28.01.2005 00:00;in Betrieb;59079000022;1;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466;('54.50248102694255', '9.392032150234103');2,097846367
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Repower MD 70/1,5MW;REpower MD 70;REpower;65.0;70.0;104;1500;kW Nennleist. Rotor.;32512174;5971396;07.10.2003 00:00;18.05.2004 00:00;in Betrieb;51011515468;1;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;('53.89087165890983', '9.185238077786329');3,087008772
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Repower MD 70/1,5MW;Repower MM 70;REpower;65.0;70.0;104;1500;kW Nennleist. Rotor.;32512539;5971405;07.10.2003 00:00;18.05.2004 00:00;in Betrieb;51011515468;2;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;('53.89094385389786', '9.190792207588744');3,441720892
Nordfriesland;Wester-Ohrstedt;REpower MD 70-1500 kW;REpower MD 70;REpower;65.0;70.0;103;1500;kW Nennleist. Rotor.;32510944;6039141;21.07.2003 00:00;21.07.2003 00:00;in Betrieb;54152332747;1;13.07.2021;LLUR SH, Abtl. 7;[54.5092897, 9.1900287];4466;('54.499763049419236', '9.168988313220185');1,726944157
Nordfriesland;Wester-Ohrstedt;REpower MD 70-1500 kW;REpower MD 70;REpower;65.0;70.0;103;1050;kW Nennleist. Rotor.;32511165;6038942;21.07.2003 00:00;21.07.2003 00:00;in Betrieb;54152332747;2;13.07.2021;LLUR SH, Abtl. 7;[54.5092897, 9.1900287];4466;('54.49796979371069', '9.172393271031837');1,700873561
Nordfriesland;Wester-Ohrstedt;REpower MD 70-1500 kW;REpower MD 70;REpower;65.0;70.0;100;1050;kW Nennleist. Rotor.;32511203;6038480;21.07.2003 00:00;21.07.2003 00:00;in Betrieb;54152332747;3;13.07.2021;LLUR SH, Abtl. 7;[54.5092897, 9.1900287];4466;('54.493816900654295', '9.17296247681357');2,046679833
Schleswig-Flensburg;Ellingstedt;REpower MD 77;;REpower;62.0;77.0;100;1500;kW Nennleist. Rotor.;32525668;6038789;11.12.2002 00:00;31.07.2003 00:00;in Betrieb;59023331925;1;13.07.2021;LLUR SH, Abtl. 7;[54.4746558, 9.4095155];4466;('54.496068170809835', '9.39630939253192');2,532511784
Schleswig-Flensburg;Silberstedt;REpower MD 77;;REpower;62.0;77.0;103;1500;kW Nennleist. Rotor.;32526075;6039606;13.06.2003 00:00;31.07.2003 00:00;in Betrieb;59079325591;2;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466;('54.50338974560651', '9.402665401539458');2,535513169
Ostholstein;Gremersdorf;Repower MD 77, S-Nr. R70653;REpower MD 70;REpower;61.5;77.0;103,5 dB(A);1500;kW Nennleist. Rotor.;32628900;6022719;03.04.2006 00:00;19.07.2007 00:00;in Betrieb;55015462035;1;13.07.2021;LLUR SH, Abtl. 7;[54.3325847, 10.932245];5877;('54.336005319252784', '10.982576803919217');3,296111968
Steinburg;Reher;Repower MD70;REpower MD 70;REpower;65.0;70.0;103;1500;kW Nennleist. Rotor.;32537993;5989632;17.09.2003 00:00;31.12.2004 00:00;in Betrieb;61091512721;1;13.07.2021;LLUR SH, Abtl. 7;[54.0676783, 9.5747022];2429;('54.053518863758185', '9.580355122615305');1,61891714
Segeberg;Wiemersdorf;REPOWER MD77;;REpower;90.0;77.0;101.2;2000;kW Nennleist. Rotor.;32561527;5979764;14.05.2004 00:00;01.05.2005 00:00;in Betrieb;60099491964;7;13.07.2021;LLUR SH, Abtl. 7;[53.9579236, 9.9048886];2429;('53.962566568234344', '9.937805255681596');2,22153513
Segeberg;Wiemersdorf;REPOWER MD77;;REpower;90.0;77.0;101.2;2000;kW Nennleist. Rotor.;32561496;5978373;14.05.2004 00:00;01.02.2005 00:00;in Betrieb;60099491964;8;13.07.2021;LLUR SH, Abtl. 7;[53.9579236, 9.9048886];2429;('53.95006964437026', '9.937052463889941');2,285300416
Segeberg;Wiemersdorf;REPOWER MD77;;REpower;90.0;77.0;101.2;2000;kW Nennleist. Rotor.;32561899;5978065;14.05.2004 00:00;01.02.2005 00:00;in Betrieb;60099491964;9;13.07.2021;LLUR SH, Abtl. 7;[53.9579236, 9.9048886];2429;('53.947253667514026', '9.943129853901585');2,777276455
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8/104,8;2000;kW Nennleist. Rotor.;32554786;6023146;25.07.2014 00:00;24.07.2015 00:00;in Betrieb;58026180686;1;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.353186207097785', '9.842956434810574');2,723022563
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8 dB(A);2000;kW Nennleist. Rotor.;32555187;6023218;25.07.2014 00:00;10.07.2015 00:00;in Betrieb;58026180686;2;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.35378998430853', '9.84913895374061');2,943413101
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8 dB(A);2000;kW Nennleist. Rotor.;32555602;6023155;25.07.2014 00:00;16.06.2015 00:00;in Betrieb;58026180686;3;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.35317875582733', '9.85551183599415');3,094548583
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8/104,8;2000;kW Nennleist. Rotor.;32556072;6023057;25.07.2014 00:00;01.07.2015 00:00;in Betrieb;58026180686;4;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.35224662345993', '9.862724067303125');3,30186814
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8 dB(A);2000;kW Nennleist. Rotor.;32555815;6022703;25.07.2014 00:00;18.06.2015 00:00;in Betrieb;58026180686;5;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.34909364083167', '9.858704027745443');2,866328168
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8/104,8;2000;kW Nennleist. Rotor.;32555501;6022388;25.07.2014 00:00;20.07.2015 00:00;in Betrieb;58026180686;6;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.346297195869326', '9.853815109163278');2,422090961
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8 dB(A);2000;kW Nennleist. Rotor.;32555155;6022339;25.07.2014 00:00;09.06.2015 00:00;in Betrieb;58026180686;7;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.34589439636767', '9.848483899937056');2,16825019
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8 dB(A);2000;kW Nennleist. Rotor.;32556259;6022738;25.07.2014 00:00;29.05.2015 00:00;in Betrieb;58026180687;1;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.34935937570116', '9.865540640067513');3,204092216
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8 dB(A);2000;kW Nennleist. Rotor.;32556033;6022498;25.07.2014 00:00;28.05.2015 00:00;in Betrieb;58026180687;2;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.34722752749287', '9.862018945046257');2,875291264
Rendsburg-EckernfÃÂÃÂ¶rde;Bovenau;REpower MM 100;;REpower;100.0;100.0;104,8 dB(A);2000;kW Nennleist. Rotor.;32555825;6022249;25.07.2014 00:00;07.05.2015 00:00;in Betrieb;58026180687;3;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303;('54.34501272713712', '9.85877279411535');2,554346009
Nordfriesland;BosbÃÂÃÂ¼ll;REpower MM 70;REpower MD 70;REpower;65.0;70.0;102;2000;kW Nennleist. Rotor.;32490854;6074174;14.01.2003 00:00;14.01.2003 00:00;in Betrieb;54016048526;1;13.07.2021;LLUR SH, Abtl. 7;[54.8233444, 8.8612675];2907;('54.814636894265256', '8.85767876345505');0,996394432
Nordfriesland;Norstedt;Repower MM 70;Repower MM 70;REpower;65.0;70.0;103;1800;kW Nennleist. Rotor.;32509899;6051455;01.07.2002 00:00;01.07.2002 00:00;in Betrieb;54092271652;1;13.07.2021;LLUR SH, Abtl. 7;[54.5882234, 9.1272946];4919;('54.610451089126784', '9.15326671323407');2,989950705
Nordfriesland;Norstedt;Repower MM 70;Repower MM 70;REpower;65.0;70.0;103;1800;kW Nennleist. Rotor.;32509448;6051190;01.07.2002 00:00;01.07.2002 00:00;in Betrieb;54092271652;2;13.07.2021;LLUR SH, Abtl. 7;[54.5882234, 9.1272946];4919;('54.60807817844477', '9.146275344123882');2,52779474
Nordfriesland;Norstedt;Repower MM 70;Repower MM 70;REpower;65.0;70.0;103;1800;kW Nennleist. Rotor.;32509923;6051109;01.07.2002 00:00;01.07.2002 00:00;in Betrieb;54092271652;3;13.07.2021;LLUR SH, Abtl. 7;[54.5882234, 9.1272946];4919;('54.60734112588601', '9.153626595160214');2,724948649
Nordfriesland;Norstedt;Repower MM 70;Repower MM 70;REpower;65.0;70.0;103;1800;kW Nennleist. Rotor.;32509619;6050840;01.07.2002 00:00;01.07.2002 00:00;in Betrieb;54092271652;4;13.07.2021;LLUR SH, Abtl. 7;[54.5882234, 9.1272946];4919;('54.604929509002304', '9.148911301175334');2,326039795
