KREIS;GEMEINDE;TYP;Modell;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID;Coords UTM
Steinburg;Willenscharen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555669;5984862;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;5;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;[54.009045719554756, 9.849459791045584]
Steinburg;Brokstedt;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555005;5984549;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;6;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;[54.006303967997674, 9.83927234196444]
Steinburg;Brokstedt;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555448;5984595;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;7;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;[54.0066699899847, 9.846039259644362]
Steinburg;Brokstedt;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32554491;5984374;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;8;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;[54.004785743268556, 9.831399242078396]
Steinburg;Brokstedt;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32554720;5984105;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;9;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;[54.00234403811659, 9.834844431641011]
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500340;5983666;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;1;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;[54.001297187153284, 9.005187077636263]
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500343;5982466;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;2;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;[53.99051167708158, 9.005231493698684]
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500829;5982926;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;3;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;[53.994645572869054, 9.0126452999125]
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32501163;5983030;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;4;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;[53.99557967304641, 9.017740425832642]
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32501125;5982686;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;5;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;[53.992487910704, 9.017159501778599]
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500270;5983385;28.08.2001 00:00;23.01.2001 00:00;in Betrieb;51118501209;1;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;[53.998771623755665, 9.004118900565583]
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500956;5983246;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501209;2;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;[53.997521488784244, 9.014583522163717]
Dithmarschen;Oesterwurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1750;kW Nennleist. Rotor.;32496533;6009183;17.12.2002 00:00;05.12.2003 00:00;in Betrieb;51140437443;1;13.07.2021;LLUR SH, Abtl. 7;[54.2167, 8.98333];788;[54.2306258011984, 8.94681429741035]
Schleswig-Flensburg;Klein Bennebek;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1500;kW Nennleist. Rotor.;32529756;6027209;11.12.2000 00:00;03.01.2001 00:00;in Betrieb;59050183871;2;13.07.2021;LLUR SH, Abtl. 7;[54.4018274, 9.4567447];2303;[54.39177579440635, 9.458261931317814]
Schleswig-Flensburg;Klein Bennebek;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1500;kW Nennleist. Rotor.;32530701;6027550;11.12.2000 00:00;23.12.2000 00:00;in Betrieb;59050183871;4;13.07.2021;LLUR SH, Abtl. 7;[54.4018274, 9.4567447];2303;[54.39478426490721, 9.472850247778005]
Schleswig-Flensburg;Klein Bennebek;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1500;kW Nennleist. Rotor.;32530901;6027362;11.12.2000 00:00;22.12.2000 00:00;in Betrieb;59050183871;5;13.07.2021;LLUR SH, Abtl. 7;[54.4018274, 9.4567447];2303;[54.39308260599164, 9.475910933677751]
Schleswig-Flensburg;SÃÂÃÂ¶rup;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32543507;6065447;04.05.1999 00:00;11.10.1999 00:00;in Betrieb;59161335203;2;13.07.2021;LLUR SH, Abtl. 7;[54.7169361, 9.6673591];1379;[54.73441051549252, 9.675680744134432]
Schleswig-Flensburg;SÃÂÃÂ¶rup;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32543555;6065222;04.05.1999 00:00;27.10.1999 00:00;in Betrieb;59161335203;3;13.07.2021;LLUR SH, Abtl. 7;[54.7169361, 9.6673591];1379;[54.73238446665513, 9.676392465366515]
Steinburg;Puls;Vestas V66 1650 kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534617;5992172;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;2;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.07658471104289, 9.529078284336126]
Steinburg;Puls;Vestas V66 1650 kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534817;5991962;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;3;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.07468387326211, 9.532110755643007]
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535262;5991609;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;4;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.07148104706868, 9.538870306653132]
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535024;5991758;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;5;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.07283640771078, 9.535250615062738]
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534400;5991562;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;6;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.07111691875696, 9.525692593957784]
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534602;5991404;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;7;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.06968337717984, 9.52876132220969]
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534790;5991241;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;8;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.068205765860576, 9.531615345082583]
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535037;5990991;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;9;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.06594217240138, 9.535360593378416]
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534847;5991552;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;10;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;[54.07099700276321, 9.532522067516586]
Steinburg;Christinenthal;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535130;5990576;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;11;13.07.2021;LLUR SH, Abtl. 7;[54.0531693, 9.532286];2429;[54.06220605838244, 9.53673345635504]
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32536706;5967412;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;2;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429;[53.853908565928926, 9.558024093055309]
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537076;5967432;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;3;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429;[53.85406203369833, 9.563651146324084]
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537430;5967451;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;4;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429;[53.85420740338458, 9.569034887822378]
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537783;5967471;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;5;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429;[53.85436159189238, 9.574403586073966]
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32509401;6035001;02.02.1998 00:00;23.12.1998 00:00;in Betrieb;54106333672;1;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919;[54.46258713034531, 9.145030953495263]
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32509814;6034930;02.02.1998 00:00;27.01.1999 00:00;in Betrieb;54106333672;2;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919;[54.46194122642662, 9.151400000992227]
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32510220;6034942;02.02.1998 00:00;24.02.1999 00:00;in Betrieb;54106333672;3;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919;[54.46204106467009, 9.157663727879072]
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32509318;6034672;02.02.1998 00:00;01.02.1999 00:00;in Betrieb;54106333672;4;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919;[54.45963187222437, 9.143740140469529]
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32509685;6034528;02.02.1998 00:00;15.02.1999 00:00;in Betrieb;54106333672;5;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919;[54.458330850040944, 9.149396774997422]
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32510093;6034658;02.02.1998 00:00;15.02.1999 00:00;in Betrieb;54106333672;6;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919;[54.45949124184231, 9.15569482181515]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506311;5975797;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;2;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.93053251614368, 9.096118379116847]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506518;5975637;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;3;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.92909187040217, 9.099267632046372]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506772;5975360;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;4;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.926598931922086, 9.103129848962716]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506990;5975522;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;5;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.92805209325397, 9.10645343941007]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506804;5975689;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;6;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.92955556806336, 9.103624495910402]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506538;5975926;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;7;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.93168915273056, 9.099578410026455]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506357;5976107;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;8;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.93331823560767, 9.096825420886917]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506587;5976235;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;9;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.93446582501388, 9.100331375410759]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506850;5976338;07.07.2005 00:00;31.12.2004 00:00;in Betrieb;51011515473;10;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.93538817621871, 9.104339621479866]
Dithmarschen;Hellschen-Heringsand-Unterschaar;Vestas V80;Vestas V80;Vestas;60.0;80.0;105.3;2000;kW Nennleist. Rotor.;32490601;6006255;11.12.2007 00:00;31.08.2009 00:00;in Betrieb;51045497061;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 8.85];788;[54.204235712339084, 8.855905985843922]
Dithmarschen;Hellschen-Heringsand-Unterschaar;Vestas V80;Vestas V80;Vestas;60.0;80.0;105.3;2000;kW Nennleist. Rotor.;32490868;6005762;11.12.2007 00:00;01.08.2009 00:00;in Betrieb;51045497061;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 8.85];788;[54.19980965756453, 8.860014268212996]
Dithmarschen;Hemme;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.6;2000;kW Nennleist. Rotor.;32499527;6015740;16.01.2006 00:00;16.12.2008 00:00;in Betrieb;51047499889;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;[54.28956852791458, 8.992733561520362]
Dithmarschen;NorderwÃÂÃÂ¶hrden;Vestas V80;Vestas V80;Vestas;60.0;80.0;101;2000;kW Nennleist. Rotor.;32501177;6003817;25.07.2007 00:00;09.07.2008 00:00;in Betrieb;51113512563;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788;[54.18240868698344, 9.018034819455231]
Steinburg;Horst (Holstein);Vestas V80;Vestas V80;Vestas;60.0;80.0;105,1 dB(A) ;2000;kW Nennleist. Rotor.;32541177;5964676;16.08.2005 00:00;30.12.2005 00:00;in Betrieb;61044515243;2;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039;[53.82898314786788, 9.625623698575414]
Steinburg;Horst (Holstein);Vestas V80;Vestas V80;Vestas;60.0;80.0;105,1 dB(A) ;2000;kW Nennleist. Rotor.;32541383;5964498;16.08.2005 00:00;30.12.2005 00:00;in Betrieb;61044515243;3;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039;[53.82736698760933, 9.62872940110614]
Steinburg;Krempdorf;Vestas V80;Vestas V80;Vestas;60.0;80.0;110;2000;kW Nennleist. Rotor.;32531883;5963494;01.02.1950 00:00;18.11.2003 00:00;in Betrieb;61054500501;1;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108;[53.819012733162346, 9.484298932782806]
Nordfriesland;Friedrich-Wilhelm-LÃÂÃÂ¼bke-Koog;Vestas V-80;Vestas V80;Vestas;60.0;40.0;100;2000;kW Nennleist. Rotor.;32476770;6076368;18.02.2004 00:00;18.05.2004 00:00;in Betrieb;54034303055;1;13.07.2021;LLUR SH, Abtl. 7;[54.8630124, 8.6295679];2907;[54.83389849805476, 8.638344367986923]
Nordfriesland;Friedrich-Wilhelm-LÃÂÃÂ¼bke-Koog;Vestas V-80;Vestas V80;Vestas;60.0;40.0;100;2000;kW Nennleist. Rotor.;32476748;6076130;13.08.2004 00:00;30.12.2004 00:00;in Betrieb;54034303055;2;13.07.2021;LLUR SH, Abtl. 7;[54.8630124, 8.6295679];2907;[54.831758692604424, 8.638021005320306]
Nordfriesland;Friedrich-Wilhelm-LÃÂÃÂ¼bke-Koog;Vestas V-80;Vestas V80;Vestas;60.0;40.0;101.6;2000;kW Nennleist. Rotor.;32476726;6075892;13.08.2004 00:00;30.12.2004 00:00;in Betrieb;54034303055;3;13.07.2021;LLUR SH, Abtl. 7;[54.8630124, 8.6295679];2907;[54.82961888558612, 8.637697676355408]
Nordfriesland;Horstedt;Vestas V-80;Vestas V80;Vestas;60.0;80.0;104,1/102,7;2000;kW Nennleist. Rotor.;32506279;6040764;06.06.2001 00:00;01.12.2002 00:00;in Betrieb;54052306957;1;13.07.2021;LLUR SH, Abtl. 7;[54.5261366, 9.0655246];4919;[54.514428396351384, 9.096989889083593]
Nordfriesland;Horstedt;Vestas V-80;Vestas V80;Vestas;60.0;80.0;104,0/102,7;2000;kW Nennleist. Rotor.;32506612;6040972;06.06.2001 00:00;01.12.2002 00:00;in Betrieb;54052306957;2;13.07.2021;LLUR SH, Abtl. 7;[54.5261366, 9.0655246];4919;[54.516293484882986, 9.102138298254333]
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32495738;6027442;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095105593;1;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.39472150236359, 8.934357920883484]
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32496410;6027777;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095105593;3;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.397737436149164, 8.944703814111815]
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32496605;6027437;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095105593;4;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.39468308564649, 8.94771125183504]
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32497193;6027894;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095105593;5;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.39879387202942, 8.956763125638199]
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32497357;6027652;29.03.2001 00:00;23.03.2001 00:00;in Betrieb;54095105593;6;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.39661981902991, 8.959291408472096]
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32495865;6027209;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095334107;2;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.39262850398482, 8.936317179335203]
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-80;Vestas V80;Vestas;60.0;80.0;105.6;2000;kW Nennleist. Rotor.;32492464;6054551;25.10.2006 00:00;27.12.2007 00:00;in Betrieb;54108332256;7;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;[54.638315508674815, 8.883239986742073]
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-80;Vestas V80;Vestas;60.0;80.0;105.6;2000;kW Nennleist. Rotor.;32492230;6054772;25.10.2006 00:00;28.03.2008 00:00;in Betrieb;54108332256;8;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;[54.64029807306823, 8.879608618002802]
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102;2000;kW Nennleist. Rotor.;32495647;6048538;10.11.2008 00:00;21.01.2009 00:00;in Betrieb;54108332265;1;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;[54.584314210665454, 8.93264545105936]
Schleswig-Flensburg;SÃÂÃÂ¶rup;Vestas V-80;Vestas V80;Vestas;67.0;80.0;103.6;2000;kW Nennleist. Rotor.;32543342;6065696;16.12.2002 00:00;10.06.2005 00:00;in Betrieb;59161335203;1;13.07.2021;LLUR SH, Abtl. 7;[54.7169361, 9.6673591];1379;[54.736662328197674, 9.673155521476904]
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;102,8/102,3;2000;kW Nennleist. Rotor.;32510106;6063047;07.05.2002 00:00;14.10.2005 00:00;in Betrieb;59179333035;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;[54.714623025650354, 9.156872558748438]
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;102.8;2000;kW Nennleist. Rotor.;32509581;6062521;07.05.2002 00:00;14.10.2002 00:00;in Betrieb;59179333036;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;[54.70990622925381, 9.148705867003542]
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;105.3;2000;kW Nennleist. Rotor.;32509758;6062149;07.05.2002 00:00;14.10.2002 00:00;in Betrieb;59179333036;2;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;[54.70655972959148, 9.151440601793041]
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;SLP(V10=10 m/s)=103,8 dB(A), betrieben im Mode 104 dB(A), d. h. SLP von 102,3 dB(A) gemessen;2000;kW Nennleist. Rotor.;32510159;6062691;07.05.2002 00:00;14.10.2002 00:00;in Betrieb;59179333038;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;[54.71142265228186, 9.15768284518656]
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;SLP(V10=10 m/s)=103,8 dB(A), wird freiwillig im Mode 102 betrieben, d. h. SLP von 101 dB(A);2000;kW Nennleist. Rotor.;32510174;6062398;07.05.2002 00:00;14.10.2002 00:00;in Betrieb;59179333038;2;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;[54.708789211254334, 9.15790543620061]
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-80 ;Vestas V80;Vestas;60.0;80.0;101;2000;kW Nennleist. Rotor.;32495953;6048961;10.11.2008 00:00;15.01.2009 00:00;in Betrieb;54108332264;1;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;[54.58811826760438, 8.937374396157269]
Nordfriesland;ReuÃÂÃÂ¸enkÃÂÃÂ¶ge;Vestas V-80 ;Vestas V80;Vestas;60.0;80.0;102;2000;kW Nennleist. Rotor.;32496135;6048691;10.11.2008 00:00;19.01.2009 00:00;in Betrieb;54108332264;2;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919;[54.585693193191084, 8.940194321337428]
Nordfriesland;Olderup;Vestas V80 - 2 MW;Vestas V80;Vestas;60.0;80.0;103,4/101,8;2000;kW Nennleist. Rotor.;32506675;6042590;09.05.2008 00:00;23.02.2012 00:00;in Betrieb;54097106361;6;13.07.2021;LLUR SH, Abtl. 7;[54.538708, 9.1101719];4919;[54.53083381488772, 9.103148126148003]
Dithmarschen;BrunsbÃÂÃÂ¼ttel;Vestas V80 2,0MW;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506117;5975955;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;1;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200;[53.9319549496236, 9.093166869529268]
