KREIS;GEMEINDE;TYP;Modell;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID
Nordfriesland;Enge-Sande;Siemens SWT-3.0-101;Siemens SWT 3.0-113;Siemens;79.5;101.0;108;3000;kW Nennleist. Rotor.;32501859;6062810;21.06.2011 00:00;30.12.2011 00:00;in Betrieb;54167332675;1;13.07.2021;LLUR SH, Abtl. 7;[54.7322969, 8.9656986];2907
Nordfriesland;Enge-Sande;Siemens SWT-3.0-101;Siemens SWT 3.0-113;Siemens;79.5;101.0;105.7;3000;kW Nennleist. Rotor.;32501653;6062502;21.06.2011 00:00;17.01.2012 00:00;in Betrieb;54167332680;4;13.07.2021;LLUR SH, Abtl. 7;[54.7322969, 8.9656986];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-101 / 3 MW;Siemens SWT 3.0-113;Siemens;79.5;101.0;107,0 dB(A) / 107,0 dB(A);3000;kW Nennleist. Rotor.;32492838;6083076;28.03.2014 00:00;13.11.2014 00:00;in Betrieb;54131335126;3;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32492658;6082655;28.03.2014 00:00;16.12.2014 00:00;in Betrieb;54131335126;1;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32492814;6082403;28.03.2014 00:00;16.12.2014 00:00;in Betrieb;54131335126;2;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32493311;6082624;28.03.2014 00:00;16.12.2014 00:00;in Betrieb;54131335126;4;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32493310;6083077;28.03.2014 00:00;13.11.2014 00:00;in Betrieb;54131335126;5;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32493800;6082876;28.03.2014 00:00;13.11.2014 00:00;in Betrieb;54131335126;6;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32493664;6083188;20.05.2014 00:00;13.11.2014 00:00;in Betrieb;54131335126;7;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32494108;6083148;28.03.2014 00:00;16.12.2014 00:00;in Betrieb;54131335126;8;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 100,5 dB(A);3000;kW Nennleist. Rotor.;32494553;6083062;28.03.2014 00:00;16.12.2014 00:00;in Betrieb;54131335126;9;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 / 99,5;3000;kW Nennleist. Rotor.;32494932;6082917;20.05.2014 00:00;16.12.2014 00:00;in Betrieb;54131335126;10;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32495444;6081727;28.03.2014 00:00;13.11.2014 00:00;in Betrieb;54131335126;12;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;SÃÂ¼derlÃÂ¼gum;Siemens SWT-3.0-113 / 3 MW;Siemens SWT 3.0-113;Siemens;92.5;113.0;105,5 dB(A) / 105,5 dB(A);3000;kW Nennleist. Rotor.;32495821;6081567;28.03.2014 00:00;13.11.2014 00:00;in Betrieb;54131335126;13;13.07.2021;LLUR SH, Abtl. 7;[54.8725632, 8.9073837];2907
Nordfriesland;LÃÂ¶wenstedt;Siemens SWT-3.0-113 S-3000;Siemens SWT 3.0-113;Siemens;92.5;113.0;107,0 /107,0 dB(A);3000;kW Nennleist. Rotor.;32509810;6051849;17.07.2015 00:00;14.12.2015 00:00;in Betrieb;54079308373;3;13.07.2021;LLUR SH, Abtl. 7;[54.6223824, 9.173133];1379
Nordfriesland;LÃÂ¶wenstedt;Siemens SWT-3.0-113 S-3000;Siemens SWT 3.0-113;Siemens;92.5;113.0;107,0 / 107,0 dB(A);3000;kW Nennleist. Rotor.;32510147;6051816;17.07.2015 00:00;14.12.2015 00:00;in Betrieb;54079308373;4;13.07.2021;LLUR SH, Abtl. 7;[54.6223824, 9.173133];1379
Nordfriesland;LÃÂ¶wenstedt;Siemens SWT-3.0-113 S-3000;Siemens SWT 3.0-113;Siemens;92.5;113.0;107,0 / 107,0 dB(A);3000;kW Nennleist. Rotor.;32511697;6053679;17.07.2015 00:00;15.12.2015 00:00;in Betrieb;54079308375;6;13.07.2021;LLUR SH, Abtl. 7;[54.6223824, 9.173133];1379
Nordfriesland;LÃÂ¶wenstedt;Siemens SWT-3.0-113 S-3000;Siemens SWT 3.0-113;Siemens;92.5;113.0;107,0 / 105,3 dB(A);3000;kW Nennleist. Rotor.;32511923;6053934;17.07.2015 00:00;18.12.2015 00:00;in Betrieb;54079308375;7;13.07.2021;LLUR SH, Abtl. 7;[54.6223824, 9.173133];1379
Nordfriesland;LÃÂ¶wenstedt;Siemens SWT-3.0-113 S-3000;Siemens SWT 3.0-113;Siemens;92.5;113.0;107,0 / 105,2 dB(A);3000;kW Nennleist. Rotor.;32512315;6054058;17.07.2015 00:00;28.12.2015 00:00;in Betrieb;54079308375;8;13.07.2021;LLUR SH, Abtl. 7;[54.6223824, 9.173133];1379
Ostholstein;SchÃÂ¶nwalde am Bungsberg;Siemens SWT-3.0-113, S-Nr;Siemens SWT 3.0-113;Siemens;92.5;113.0;106,5 dB(A)/98,0 dB(A);3000;kW Nennleist. Rotor.;32616585;6005019;31.08.2018 00:00;26.10.2019 00:00;in Betrieb;55038221900;1;13.07.2021;LLUR SH, Abtl. 7;[54.1876023, 10.7532065];3897
Ostholstein;SchÃÂ¶nwalde am Bungsberg;Siemens SWT-3.0-113, S-Nr.3000-823-01;Siemens SWT 3.0-113;Siemens;92.5;113.0;106,5 dB(A);3000;kW Nennleist. Rotor.;32616938;6005279;30.12.2013 00:00;13.12.2014 00:00;in Betrieb;55038900007;1;13.07.2021;LLUR SH, Abtl. 7;[54.1876023, 10.7532065];3897
Ostholstein;SchÃÂ¶nwalde am Bungsberg;Siemens SWT-3.0-113, S-Nr.3000-824-02;Siemens SWT 3.0-113;Siemens;92.5;113.0;106,5 dB(A);3000;kW Nennleist. Rotor.;32617103;6004639;30.12.2013 00:00;07.11.2014 00:00;in Betrieb;55038900007;2;13.07.2021;LLUR SH, Abtl. 7;[54.1876023, 10.7532065];3897
Ostholstein;SchÃÂ¶nwalde am Bungsberg;Siemens SWT-3.0-113, S-Nr.3000-825-03;Siemens SWT 3.0-113;Siemens;92.5;113.0;106,5 dB(A);3000;kW Nennleist. Rotor.;32617345;6005493;30.12.2013 00:00;03.12.2014 00:00;in Betrieb;55038900007;3;13.07.2021;LLUR SH, Abtl. 7;[54.1876023, 10.7532065];3897
Ostholstein;SchÃÂ¶nwalde am Bungsberg;Siemens SWT-3.0-113, S-Nr.3000-826-04;Siemens SWT 3.0-113;Siemens;92.5;113.0;106,5 dB(A);3000;kW Nennleist. Rotor.;32617651;6005357;30.12.2013 00:00;14.11.2014 00:00;in Betrieb;55038900007;4;13.07.2021;LLUR SH, Abtl. 7;[54.1876023, 10.7532065];3897
Ostholstein;SchÃÂ¶nwalde am Bungsberg;Siemens SWT-3.0-113, S-Nr.3000-827-05;Siemens SWT 3.0-113;Siemens;92.5;113.0;106,5 dB(A);3000;kW Nennleist. Rotor.;32617201;6005044;30.12.2013 00:00;04.12.2014 00:00;in Betrieb;55038900007;5;13.07.2021;LLUR SH, Abtl. 7;[54.1876023, 10.7532065];3897
Rendsburg-EckernfÃÂ¶rde;Quarnbek;Siemens SWT-3.2-113, S-Nr.3200-0629-01;;Siemens;93.5;113.0;108 dB(A);3200;kW Nennleist. Rotor.;32564373;6019771;19.07.2016 00:00;30.11.2016 00:00;in Betrieb;58130248950;1;13.07.2021;LLUR SH, Abtl. 7;[54.3298252, 9.983987];2564
Rendsburg-EckernfÃÂ¶rde;Quarnbek;Siemens SWT-3.2-113, S-Nr.3200-0630-02;;Siemens;93.5;113.0;108 dB(A);3200;kW Nennleist. Rotor.;32564682;6019749;19.07.2016 00:00;07.12.2016 00:00;in Betrieb;58130248949;2;13.07.2021;LLUR SH, Abtl. 7;[54.3298252, 9.983987];2564
Rendsburg-EckernfÃÂ¶rde;Quarnbek;Siemens SWT-3.2-113, S-Nr.3200-0631-03;;Siemens;93.5;113.0;108/107;3200;kW Nennleist. Rotor.;32564918;6019583;19.07.2016 00:00;09.12.2016 00:00;in Betrieb;58130248948;3;13.07.2021;LLUR SH, Abtl. 7;[54.3298252, 9.983987];2564
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-107;Siemens SWT-3.6;Siemens;80.0;107.0;105.6;3600;kW Nennleist. Rotor.;32481363;6070248;28.02.2006 00:00;03.12.2006 00:00;in Betrieb;54165312262;1;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-107;Siemens SWT-3.6;Siemens;80.0;107.0;105.6;3600;kW Nennleist. Rotor.;32481224;6070539;28.02.2006 00:00;27.11.2006 00:00;in Betrieb;54165312262;2;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-107;Siemens SWT-3.6;Siemens;80.0;107.0;103.5;3600;kW Nennleist. Rotor.;32481084;6070825;28.02.2006 00:00;28.12.2006 00:00;in Betrieb;54165312262;3;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-107;Siemens SWT-3.6;Siemens;80.0;107.0;105.6;3600;kW Nennleist. Rotor.;32480879;6070296;28.02.2006 00:00;29.12.2006 00:00;in Betrieb;54165312262;4;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-107;Siemens SWT-3.6;Siemens;80.0;107.0;105.6;3600;kW Nennleist. Rotor.;32480739;6070585;28.02.2006 00:00;27.12.2006 00:00;in Betrieb;54165312262;5;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-107;Siemens SWT-3.6;Siemens;80.0;107.0;105.6;3600;kW Nennleist. Rotor.;32480551;6070845;28.02.2006 00:00;19.12.2006 00:00;in Betrieb;54165312262;6;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-107;Siemens SWT-3.6;Siemens;80.0;107.0;105.6;3600;kW Nennleist. Rotor.;32480412;6071136;28.02.2006 00:00;12.12.2006 00:00;in Betrieb;54165312262;7;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;90.0;120.0;108;3600;kW Nennleist. Rotor.;32481482;6069977;24.10.2011 00:00;31.12.2011 00:00;in Betrieb;54165312272;8;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;89.5;120.0;106,0/102,0 dB(A);3600;kW Nennleist. Rotor.;32482667;6072288;06.09.2013 00:00;25.10.2014 00:00;in Betrieb;54165312274;1;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;89.5;120.0;106,0/103,0 dB(A);3600;kW Nennleist. Rotor.;32482730;6072681;06.09.2013 00:00;10.11.2014 00:00;in Betrieb;54165312274;2;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;89.5;120.0;106,0/106,0 dB(A);3600;kW Nennleist. Rotor.;32482999;6072976;06.09.2013 00:00;19.11.2014 00:00;in Betrieb;54165312274;3;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;89.5;120.0;106,0/104,0 dB(A);3600;kW Nennleist. Rotor.;32483434;6072912;06.09.2013 00:00;24.11.2014 00:00;in Betrieb;54165312274;4;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;89.5;120.0;104,0 dB(A);3600;kW Nennleist. Rotor.;32484369;6072374;06.09.2013 00:00;19.11.2014 00:00;in Betrieb;54165312274;5;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;GalmsbÃÂ¼ll;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;89.5;120.0;106,0/106,0;3600;kW Nennleist. Rotor.;32484373;6071930;06.09.2013 00:00;15.11.2014 00:00;in Betrieb;54165312274;6;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907
Nordfriesland;Enge-Sande;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;90.0;120.0;108,0/106,0;3600;kW Nennleist. Rotor.;32501994;6063107;21.06.2011 00:00;16.12.2011 00:00;in Betrieb;54167332675;2;13.07.2021;LLUR SH, Abtl. 7;[54.7322969, 8.9656986];2907
Nordfriesland;Enge-Sande;Siemens SWT-3.6-120;Siemens SWT-3.6;Siemens;90.0;120.0;108 / 108,0;3600;kW Nennleist. Rotor.;32501557;6063004;21.06.2011 00:00;16.12.2011 00:00;in Betrieb;54167332680;3;13.07.2021;LLUR SH, Abtl. 7;[54.7322969, 8.9656986];2907
Nordfriesland;Enge-Sande;Siemens SWT-3.6-130;Siemens SWT-3.6;Siemens;115.0;130.0;106,5/105,0;3600;kW Nennleist. Rotor.;32501448;6063378;29.12.2016 00:00;30.06.2017 00:00;in Betrieb;54167161431;3;13.07.2021;LLUR SH, Abtl. 7;[54.7322969, 8.9656986];2907
Nordfriesland;Enge-Sande;Siemens SWT-3.6-130;Siemens SWT-3.6;Siemens;115.0;130.0;106,5/101,9;3600;kW Nennleist. Rotor.;32501885;6063507;29.12.2016 00:00;30.06.2017 00:00;in Betrieb;54167161431;4;13.07.2021;LLUR SH, Abtl. 7;[54.7322969, 8.9656986];2907
Nordfriesland;SÃÂ¼dermarsch;Skywind WETEC;;Skywind;135.1;107.0;"HZ /dB(A) | 63/82,6 | 125/91,1 | 250/92 | 500/91,9 | 1000/90,9 | 2000/89,5 | 4000/84,2 | 8000/72,4 | SLP=98,5 dB(A)	gemssen";3400;kW Nennleist. Rotor.;32501665;6034153;21.01.2014 00:00;22.09.2015 00:00;in Betrieb;54132125235;1;13.07.2021;LLUR SH, Abtl. 7;[54.4350203, 9.0676262];4919
Schleswig-Flensburg;SÃÂ¼derbrarup;Tacke 600;Tacke TW 600;Tacke;50.0;43.0;105;600;kW Nennleist. Rotor.;32552947;6055070;04.07.1994 00:00;31.12.1899;in Betrieb;59187000003;3;13.07.2021;LLUR SH, Abtl. 7;[54.6354193, 9.775192];5930
Pinneberg;Raa-Besenbek;Tacke TW 1,5;;Tacke;85.0;70.0;105,9 dB(A);1500;kW Nennleist. Rotor.;32538964;5954437;28.04.1999 00:00;01.10.1999 00:00;in Betrieb;56042487929;1;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Pinneberg;Raa-Besenbek;Tacke TW 1,5;;Tacke;85.0;70.0;105,9 dB(A);1500;kW Nennleist. Rotor.;32539874;5954847;28.04.1999 00:00;01.10.1999 00:00;in Betrieb;56042487929;2;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Pinneberg;Raa-Besenbek;Tacke TW 1,5;;Tacke;85.0;70.0;105,9 dB(A);1500;kW Nennleist. Rotor.;32539274;5954452;14.02.2000 00:00;03.07.2001 00:00;in Betrieb;56042487929;3;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Pinneberg;Raa-Besenbek;Tacke TW 1,5;;Tacke;85.0;70.0;105,9 dB(A);1500;kW Nennleist. Rotor.;32539614;5954607;14.12.2000 00:00;04.07.2001 00:00;in Betrieb;56042487929;4;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Rendsburg-EckernfÃÂ¶rde;Schwedeneck;Tacke TW 1.5s, S-Nr 15400 166;;Tacke;65.0;70.0;104 dB(A);1500;kW Nennleist. Rotor.;32571084;6035092;09.08.1999 00:00;20.04.2000 00:00;in Betrieb;58150541372;1;13.07.2021;LLUR SH, Abtl. 7;[54.4734013, 10.1038223];2564
Rendsburg-EckernfÃÂ¶rde;Schwedeneck;Tacke TW 1.5s, S-Nr. 15400 164;;Tacke;65.0;70.0;104;1500;kW Nennleist. Rotor.;32571269;6034828;09.08.1999 00:00;13.04.2000 00:00;in Betrieb;58150541372;3;13.07.2021;LLUR SH, Abtl. 7;[54.4734013, 10.1038223];2564
Rendsburg-EckernfÃÂ¶rde;Schwedeneck;Tacke TW 1.5s, S-Nr. 15400 165;;Tacke;65.0;70.0;104;1500;kW Nennleist. Rotor.;32571365;6035084;09.08.1999 00:00;28.04.2000 00:00;in Betrieb;58150541372;2;13.07.2021;LLUR SH, Abtl. 7;[54.4734013, 10.1038223];2564
Dithmarschen;SchÃÂ¼lp;Tacke TW 500;Tacke TW 500;Tacke;37.0;40.0;101,3 dB(A);500;kW Nennleist. Rotor.;32496711;6010523;17.05.1994 00:00;31.12.1994 00:00;in Betrieb;51105459810;21;13.07.2021;LLUR SH, Abtl. 7;[54.2439447, 8.9344689];788
Dithmarschen;SchÃÂ¼lp;Tacke TW 500;Tacke TW 500;Tacke;37.0;40.0;101,3 dB(A);500;kW Nennleist. Rotor.;32496055;6009970;17.05.1994 00:00;31.12.1994 00:00;in Betrieb;51105459810;28;13.07.2021;LLUR SH, Abtl. 7;[54.2439447, 8.9344689];788
Dithmarschen;SchÃÂ¼lp;Tacke TW 500;Tacke TW 500;Tacke;37.0;40.0;101,3 dB(A);500;kW Nennleist. Rotor.;32496038;6009730;17.05.1994 00:00;31.12.1994 00:00;in Betrieb;51105459810;29;13.07.2021;LLUR SH, Abtl. 7;[54.2439447, 8.9344689];788
LÃÂ¼beck;LÃÂ¼beck;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;98.3;600;kW Nennleist. Rotor.;32620847;5977577;16.04.1996 00:00;04.10.1996 00:00;in Betrieb;3000924233;1;13.07.2021;LLUR SH, Abtl. 7;[53.866444, 10.684738];3086
Dithmarschen;SchÃÂ¼lp;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102,3 dB(A);600;kW Nennleist. Rotor.;32496346;6009692;17.05.1994 00:00;31.12.1994 00:00;in Betrieb;51105459810;27;13.07.2021;LLUR SH, Abtl. 7;[54.2439447, 8.9344689];788
Dithmarschen;SchÃÂ¼lp;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102,3 dB(A);600;kW Nennleist. Rotor.;32496005;6009507;17.05.1994 00:00;31.12.1994 00:00;in Betrieb;51105459810;30;13.07.2021;LLUR SH, Abtl. 7;[54.2439447, 8.9344689];788
Schleswig-Flensburg;BÃÂ¶el;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102.5;600;kW Nennleist. Rotor.;32545690;6055426;30.03.1995 00:00;01.11.1995 00:00;in Betrieb;59006163409;1;13.07.2021;LLUR SH, Abtl. 7;[54.6489903, 9.718764];4466
Schleswig-Flensburg;BÃÂ¶el;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102.5;600;kW Nennleist. Rotor.;32545787;6055315;30.03.1995 00:00;01.11.1995 00:00;in Betrieb;59006163409;2;13.07.2021;LLUR SH, Abtl. 7;[54.6489903, 9.718764];4466
Schleswig-Flensburg;BÃÂ¶el;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102.5;600;kW Nennleist. Rotor.;32545511;6055124;30.03.1995 00:00;01.11.1995 00:00;in Betrieb;59006163409;3;13.07.2021;LLUR SH, Abtl. 7;[54.6489903, 9.718764];4466
Schleswig-Flensburg;BÃÂ¶el;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102.5;600;kW Nennleist. Rotor.;32545397;6055398;30.03.1995 00:00;27.11.1995 00:00;in Betrieb;59006163410;1;13.07.2021;LLUR SH, Abtl. 7;[54.6489903, 9.718764];4466
Schleswig-Flensburg;Bollingstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102.4;600;kW Nennleist. Rotor.;32528334;6046846;11.08.1994 00:00;11.08.1994 00:00;in Betrieb;59010000008;1;13.07.2021;LLUR SH, Abtl. 7;[54.5921291, 9.419058];4466
Schleswig-Flensburg;GroÃÅ¸ Rheide;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102;600;kW Nennleist. Rotor.;32528626;6031269;07.06.1995 00:00;01.11.1995 00:00;in Betrieb;59035323113;1;13.07.2021;LLUR SH, Abtl. 7;[54.4415267, 9.4338914];4466
Schleswig-Flensburg;GroÃÅ¸ Rheide;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102;600;kW Nennleist. Rotor.;32528561;6031100;07.06.1995 00:00;01.11.1995 00:00;in Betrieb;59035323113;2;13.07.2021;LLUR SH, Abtl. 7;[54.4415267, 9.4338914];4466
Schleswig-Flensburg;GroÃÅ¸ Rheide;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102;600;kW Nennleist. Rotor.;32528562;6030941;07.06.1995 00:00;01.11.1995 00:00;in Betrieb;59035323113;3;13.07.2021;LLUR SH, Abtl. 7;[54.4415267, 9.4338914];4466
Schleswig-Flensburg;Ellingstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;104.3;600;kW Nennleist. Rotor.;32525911;6039324;08.06.1994 00:00;13.09.1994 00:00;in Betrieb;59079325547;1;13.07.2021;LLUR SH, Abtl. 7;[54.4746558, 9.4095155];4466
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;104.3;600;kW Nennleist. Rotor.;32525873;6039772;08.06.1994 00:00;13.09.1994 00:00;in Betrieb;59079325547;2;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;104.3;600;kW Nennleist. Rotor.;32526030;6039958;08.06.1994 00:00;13.09.1994 00:00;in Betrieb;59079325547;3;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;104.3;600;kW Nennleist. Rotor.;32526014;6040278;08.06.1994 00:00;13.09.1994 00:00;in Betrieb;59079325547;4;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;104.3;600;kW Nennleist. Rotor.;32526554;6039470;08.06.1994 00:00;08.06.1994 00:00;in Betrieb;59079325547;5;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;104.3;600;kW Nennleist. Rotor.;32526658;6039780;08.06.1994 00:00;08.06.1994 00:00;in Betrieb;59079325547;6;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;104.3;600;kW Nennleist. Rotor.;32526715;6040128;08.06.1994 00:00;08.06.1994 00:00;in Betrieb;59079325547;7;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;104.3;600;kW Nennleist. Rotor.;32526352;6039853;08.06.1994 00:00;08.06.1994 00:00;in Betrieb;59079325547;8;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466
Schleswig-Flensburg;Twedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102.4;600;kW Nennleist. Rotor.;32543241;6052615;16.03.1994 00:00;02.01.1995 00:00;in Betrieb;59097220456;1;13.07.2021;LLUR SH, Abtl. 7;[54.5964011, 9.6769791];4466
Schleswig-Flensburg;Twedt;Tacke TW 600;Tacke TW 600;Tacke;50.0;43.0;102.4;600;kW Nennleist. Rotor.;32543291;6052367;16.03.1994 00:00;02.01.1995 00:00;in Betrieb;59097220456;2;13.07.2021;LLUR SH, Abtl. 7;[54.5964011, 9.6769791];4466
Rendsburg-EckernfÃÂ¶rde;Brodersby;Tacke TW 600, S-Nr. GE78990570;Tacke TW 600;Tacke;50.0;43.0;;600;kW Nennleist. Rotor.;32564358;6054104;15.02.1994 00:00;29.07.1994 00:00;in Betrieb;58032516977;3;13.07.2021;LLUR SH, Abtl. 7;[54.635546, 9.9798246];5930
