KREIS;GEMEINDE;TYP;MODELL;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID
Nordfriesland;Bramstedtlund;Siemens SWT-DD-130;Vestas V150/145600;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32637026;6039949;17.03.2005;10.10.2006;in Betrieb;55046000047;20;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Bramstedtlund;Siemens SWT-DD-130;Tacke TW 650;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32637050;6039672;17.03.2005;24.11.2006;in Betrieb;55046000047;21;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Bramstedtlund;Siemens SWT-DD-130;Enercon E-70 E4/32600;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32637195;6039429;17.03.2005;27.09.2006;in Betrieb;55046000047;22;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Bramstedtlund;Siemens SWT-DD-130;Enercon E-70 E4/32900;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32637282;6039144;17.03.2005;29.09.2006;in Betrieb;55046000047;23;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Steinburg;Sommerland;Siemens SWT-DD-130;Vestas V112/3000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32637373;6038860;17.03.2005;10.10.2006;in Betrieb;55046000047;24;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Steinburg;Süderau;Siemens SWT-DD-130;Vestas V112/3075;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32637467;6038567;17.03.2005;28.09.2006;in Betrieb;55046000047;25;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Dithmarschen;Nordermeldorf;Siemens-Gamesa SG 5.0-132;Vestas V112/3300;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32645738;6038032;31.03.2006;30.03.2007;in Betrieb;55046000067;1;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Risum-Lindholm;Siemens-Gamesa SG 6.0-155;Vestas V112/3450;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32645862;6037748;31.03.2006;30.03.2007;in Betrieb;55046000067;2;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Risum-Lindholm;Siemens-Gamesa SG 6.0-155;Repower 3.2M165;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32645984;6037465;31.03.2006;05.04.2007;in Betrieb;55046000067;3;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Risum-Lindholm;Siemens-Gamesa SG 6.0-155;Enercon E-82/2000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646096;6037212;31.03.2006;16.04.2006;in Betrieb;55046000067;4;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Risum-Lindholm;Siemens-Gamesa SG 6.0-155;Enercon E-82/2300;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646092;6037743;31.03.2006;06.03.2007;in Betrieb;55046000067;5;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Friedrich-Wilhelm-Lübke-Koog;Siemens-Gamesa SG 6.6-155;Enercon E-82/2350;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646257;6037529;31.03.2006;09.03.2007;in Betrieb;55046000067;6;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Friedrich-Wilhelm-Lübke-Koog;Siemens-Gamesa SG 6.6-155;Enercon E-82/3000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646414;6037346;31.03.2006;16.11.2006;in Betrieb;55046000067;7;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Friedrich-Wilhelm-Lübke-Koog;Siemens-Gamesa SG 6.6-155;Enercon E-115/3000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646017;6038090;31.03.2006;15.11.2006;in Betrieb;55046000067;8;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Nordfriesland;Südermarsch;Skywind WETEC;Enercon E-115/3200;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646256;6037939;31.03.2006;28.11.2006;in Betrieb;55046000067;9;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Süderbrarup;Tacke 600;Enercon E-115/4200;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646459;6037770;31.03.2006;30.11.2006;in Betrieb;55046000067;10;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Pinneberg;Raa-Besenbek;Tacke TW 1,5;Enercon E-101/3101;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646619;6037578;31.03.2006;01.03.2007;in Betrieb;55046000067;11;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Pinneberg;Raa-Besenbek;Tacke TW 1,5;Senvion 3.4 M104;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32646781;6037469;07.05.2014;24.07.2014;in Betrieb;55046000067;12;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Pinneberg;Raa-Besenbek;Tacke TW 1,5;Senvion 3.4 M114;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32643821;6040134;31.03.2006;10.11.2006;in Betrieb;55046000068;1;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Pinneberg;Raa-Besenbek;Tacke TW 1,5;Senvion 3.4 M122;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32643704;6039870;31.03.2006;02.11.2006;in Betrieb;55046000068;2;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Rendsburg-Eckernförde;Schwedeneck;Tacke TW 1.5s, S-Nr 15400 166;Senvion 3.4 M140;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32643609;6039628;31.03.2006;30.10.2006;in Betrieb;55046000068;3;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Rendsburg-Eckernförde;Schwedeneck;Tacke TW 1.5s, S-Nr. 15400 164;Nordex N117/94200;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32643515;6039367;31.03.2006;19.10.2006;in Betrieb;55046000068;4;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Rendsburg-Eckernförde;Schwedeneck;Tacke TW 1.5s, S-Nr. 15400 165;Nordex N117/94800;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644094;6040160;31.03.2006;24.04.2007;in Betrieb;55046000068;5;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Dithmarschen;Schülp;Tacke TW 500;Nordex N117/95400;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32643965;6039880;31.03.2006;19.04.2007;in Betrieb;55046000068;6;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Dithmarschen;Schülp;Tacke TW 500;REpower MM 133;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32643927;6039569;31.03.2006;25.04.2007;in Betrieb;55046000068;7;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Dithmarschen;Schülp;Tacke TW 500;Enercon E-66/1500;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32643805;6039272;31.03.2006;22.02.2007;in Betrieb;55046000068;8;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Lübeck;Lübeck;Tacke TW 600;Enercon E-66/1800;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644316;6040011;31.03.2006;03.04.2007;in Betrieb;55046000068;9;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Dithmarschen;Schülp;Tacke TW 600;Enercon E-66/2000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644227;6039774;31.03.2006;01.04.2007;in Betrieb;55046000068;10;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Dithmarschen;Schülp;Tacke TW 600;Vestas V 66/37350;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644192;6039475;31.03.2006;13.03.2007;in Betrieb;55046000068;11;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Böel;Tacke TW 600;Vestas V 66/37700;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644092;6039218;31.03.2006;01.03.2007;in Betrieb;55046000068;12;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Böel;Tacke TW 600;Vestas V136/3450;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644520;6039845;31.03.2006;05.04.2007;in Betrieb;55046000068;13;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Böel;Tacke TW 600;Vestas V136/4000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644487;6039509;31.03.2006;26.04.2007;in Betrieb;55046000068;14;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Böel;Tacke TW 600;Vestas V136/4200;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644428;6039187;31.03.2006;28.04.2007;in Betrieb;55046000068;15;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Bollingstedt;Tacke TW 600;REpower 3.4M155;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644731;6039623;31.03.2006;27.04.2007;in Betrieb;55046000068;16;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Groß Rheide;Tacke TW 600;Senvion 3.2M930;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32644700;6039344;31.03.2006;24.04.2007;in Betrieb;55046000068;17;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Groß Rheide;Tacke TW 600;Senvion 3.2M938;Enercon;64;71;104,5 dB)(A);2300;kW Nennleist. Rotor.;32633718;6041771;26.02.2007;10.07.2007;in Betrieb;55046000073;1;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Groß Rheide;Tacke TW 600;Vestas V131;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32632896;6042111;26.02.2007;25.07.2008;in Betrieb;55046000074;1;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Ellingstedt;Tacke TW 600;Siemens SWT 3.0-164;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32633178;6042376;26.02.2007;10.07.2008;in Betrieb;55046000074;2;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Enercon E-138/4251;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32633590;6042481;26.02.2007;25.07.2008;in Betrieb;55046000074;3;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Silberstedt;Tacke TW 600;NEG Micon NM 64C/1551;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32633633;6042245;26.02.2007;10.07.2008;in Betrieb;55046000074;4;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Silberstedt;Tacke TW 600;NEG Micon NM 72C/1551;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32633675;6042010;26.02.2007;10.07.2008;in Betrieb;55046000074;5;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Enercon E-126/3500;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32633397;6041805;26.02.2007;10.07.2008;in Betrieb;55046000074;6;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Enercon E-126/4000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32633296;6042073;26.02.2007;10.07.2008;in Betrieb;55046000074;7;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Enercon E-126/7500;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32633073;6042725;26.02.2007;25.07.2008;in Betrieb;55046000074;8;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Silberstedt;Tacke TW 600;Vestas V150/147000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32634140;6042915;26.02.2007;06.08.2008;in Betrieb;55046000075;1;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Twedt;Tacke TW 600;Vestas V150/148400;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32634145;6042658;26.02.2007;07.08.2008;in Betrieb;55046000075;2;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Schleswig-Flensburg;Twedt;Tacke TW 600;Tacke TW 651;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32634180;6042413;26.02.2007;21.08.2008;in Betrieb;55046000075;3;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Rendsburg-Eckernförde;Brodersby;Tacke TW 600, S-Nr. GE78990570;Enercon E-70 E4/33200;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32634227;6042171;26.02.2007;26.08.2008;in Betrieb;55046000075;4;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Ostholstein;Fehmarn;Tacke TW 600, S-Nr.GE78990835;Enercon E-70 E4/33500;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32634294;6041928;26.02.2007;14.08.2008;in Betrieb;55046000075;5;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Ostholstein;Fehmarn;Tacke TW 600, S-Nr.GE78990836;Vestas V112/3000;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32634407;6041701;26.02.2007;26.08.2008;in Betrieb;55046000075;6;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Ostholstein;Fehmarn;Tacke TW 600, S-Nr.GE78990837;Vestas V112/3075;Enercon;64;71;104,5 dB(A);2300;kW Nennleist. Rotor.;32633123;6039732;19.08.2014;02.12.2015;in Betrieb;55046900006;1;13.07.2021;LLUR SH, Abtl. 7;[54.4687375, 11.1340848];5516
Ostholstein;Fehmarn;Tacke TW 600, S-Nr.GE78990838;Vestas V112/3300;Senvion;93;114;105,2 dB(A) / 105,2 dB(A);3400;kW Nennleist. Rotor.;32539871;5954750;08.06.2017;;vor Inbetriebnahme;56042155707;1;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Ostholstein;Fehmarn;Tacke TW 600, S-Nr.GE78990839;Vestas V112/3450;Senvion;93;114;105,2 dB(A) / 105,2 dB(A);3400;kW Nennleist. Rotor.;32539583;5954531;08.06.2017;;vor Inbetriebnahme;56042155707;2;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Ostholstein;Fehmarn;Tacke TW 600, S-Nr.GE78990840;Repower 3.2M166;Senvion;93;114;105,2 dB(A) / 105,2 dB(A);3400;kW Nennleist. Rotor.;32539259;5954374;08.06.2017;;vor Inbetriebnahme;56042155707;3;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Rendsburg-Eckernförde;Brodersby;"Tacke TW 600; S-Nr. GE78990571";Enercon E-82/2000;Senvion;93;114;105,2 dB(A) / 105,2 dB(A);3400;kW Nennleist. Rotor.;32538921;5954294;08.06.2017;;vor Inbetriebnahme;56042155707;4;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Rendsburg-Eckernförde;Brodersby;"Tacke TW 600; S-Nr. GE78990572";Enercon E-82/2300;Tacke;85;70;105,9 dB(A);1500;kW Nennleist. Rotor.;32538964;5954437;28.04.1999;01.10.1999;in Betrieb;56042487929;1;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Plön;Lehmkuhlen;Tacke TW 600a;Enercon E-82/2350;Tacke;85;70;105,9 dB(A);1500;kW Nennleist. Rotor.;32539874;5954847;28.04.1999;01.10.1999;in Betrieb;56042487929;2;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Plön;Lehmkuhlen;Tacke TW 600a;Enercon E-82/3000;Tacke;85;70;105,9 dB(A);1500;kW Nennleist. Rotor.;32539274;5954452;14.02.2000;03.07.2001;in Betrieb;56042487929;3;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Plön;Lehmkuhlen;Tacke TW 600a;Enercon E-115/3000;Tacke;85;70;105,9 dB(A);1500;kW Nennleist. Rotor.;32539614;5954607;14.12.2000;04.07.2001;in Betrieb;56042487929;4;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Plön;Lehmkuhlen;Tacke TW 600a;Enercon E-115/3200;REpower;80;92,5;104,2;2050;kW Nennleist. Rotor.;32538932;5954720;22.03.2011;17.11.2011;in Betrieb;56042487934;1;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Plön;Lehmkuhlen;Tacke TW 600a;Enercon E-115/4200;REpower;80;92,5;104,2;2050;kW Nennleist. Rotor.;32539238;5954783;22.03.2011;14.11.2011;in Betrieb;56042487934;2;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Plön;Lehmkuhlen;Tacke TW 600a;Enercon E-101/3102;REpower;80;92,5;104,2;2050;kW Nennleist. Rotor.;32539513;5954948;22.03.2011;16.11.2011;in Betrieb;56042487934;3;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Plön;Lehmkuhlen;Tacke TW 600a;Senvion 3.4 M104;REpower;80;92,5;104,2;2050;kW Nennleist. Rotor.;32539802;5955157;22.03.2011;09.11.2011;in Betrieb;56042487934;4;13.07.2021;LLUR SH, Abtl. 7;[53.755585, 9.6025433];6108
Plön;Lehmkuhlen;Tacke TW 600a;Senvion 3.4 M114;AN BONUS;62;62;104,4;1300;kW Nennleist. Rotor.;32541482;5949610;12.12.2000;21.12.2001;in Betrieb;56049515339;1;13.07.2021;LLUR SH, Abtl. 7;[53.6851608, 9.669827];4039
Ostholstein;Süsel;Tacke TW 600a, S-Nr.GE 78991365;Senvion 3.4 M122;AN BONUS;62;62;104,4;1300;kW Nennleist. Rotor.;32541518;5949441;12.12.2000;21.12.2001;in Betrieb;56049515339;2;13.07.2021;LLUR SH, Abtl. 7;[53.6851608, 9.669827];4039
Ostholstein;Süsel;Tacke TW 600a, S-Nr.GE 78991366;Senvion 3.4 M140;AN BONUS;62;62;104,4;1300;kW Nennleist. Rotor.;32541603;5948999;12.12.2000;21.12.2001;in Betrieb;56049515339;3;13.07.2021;LLUR SH, Abtl. 7;[53.6851608, 9.669827];4039
Plön;Fiefbergen;Tacke TW-1,5s;Nordex N117/96000;AN BONUS;62;62;104,4;1300;kW Nennleist. Rotor.;32541813;5949371;12.12.2000;21.12.2001;in Betrieb;56049515339;4;13.07.2021;LLUR SH, Abtl. 7;[53.6851608, 9.669827];4039
Plön;Fiefbergen;Tacke TW-1,5s;Nordex N117/96600;AN BONUS;62;62;104,4;1300;kW Nennleist. Rotor.;32541775;5948923;12.12.2000;21.12.2001;in Betrieb;56049515339;5;13.07.2021;LLUR SH, Abtl. 7;[53.6851608, 9.669827];4039
Plön;Fiefbergen;Tacke TW-1,5s;Nordex N117/97200;AN BONUS;62;62;104,4;1300;kW Nennleist. Rotor.;32541569;5949192;31.12.1899;28.09.2001;in Betrieb;56049515340;1;13.07.2021;LLUR SH, Abtl. 7;[53.6851608, 9.669827];4039
Plön;Fiefbergen;Tacke TW-1,5s;REpower MM 134;Vestas;53;44;100;600;kW Nennleist. Rotor.;32588004;6024770;14.10.1994;01.07.1996;in Betrieb;57020529360;1;13.07.2021;LLUR SH, Abtl. 7;[54.3799738, 10.342193];2564
Schleswig-Flensburg;Nordhackstedt;Tacke TW-600;Enercon E-66/1500;Vestas;53;44;100;600;kW Nennleist. Rotor.;32588037;6024657;14.10.1994;01.07.1996;in Betrieb;57020529360;2;13.07.2021;LLUR SH, Abtl. 7;[54.3799738, 10.342193];2564
Schleswig-Flensburg;Stoltebüll;Tacke TW-600;Enercon E-66/1800;Tacke;64,5;70,5;104;1500;kW Nennleist. Rotor.;32586876;6025203;02.10.1998;01.09.1999;in Betrieb;57020529364;1;13.07.2021;LLUR SH, Abtl. 7;[54.3799738, 10.342193];2564
Schleswig-Flensburg;Stoltebüll;Tacke TW-600;Enercon E-66/2000;Tacke;64,5;70,5;104;1500;kW Nennleist. Rotor.;32587136;6025128;02.10.1998;01.09.1999;in Betrieb;57020529365;1;13.07.2021;LLUR SH, Abtl. 7;[54.3799738, 10.342193];2564
Schleswig-Flensburg;Stoltebüll;Tacke TW-600;Vestas V 66/38050;Tacke;64,5;70,5;104;1500;kW Nennleist. Rotor.;32587637;6024987;02.10.1998;01.09.1999;in Betrieb;57020529366;1;13.07.2021;LLUR SH, Abtl. 7;[54.3799738, 10.342193];2564
Plön;Lehmkuhlen;Tacke TW600e;Vestas V 66/38400;Vestas;67;66;102,1;1650;kW Nennleist. Rotor.;32587920;6024912;02.10.1998;17.05.1999;in Betrieb;57020529367;1;13.07.2021;LLUR SH, Abtl. 7;[54.3799738, 10.342193];2564
Plön;Lehmkuhlen;Tacke TW600e;Vestas V136/3450;Tacke;64,5;70,5;104;1500;kW Nennleist. Rotor.;32587381;6025057;02.10.1998;01.09.1999;in Betrieb;57020529373;1;13.07.2021;LLUR SH, Abtl. 7;[54.3799738, 10.342193];2564
Plön;Wahlstorf;Tacke TW600e;Vestas V136/4000;Micon;51;44;103;600;kW Nennleist. Rotor.;32594961;6023649;19.05.1995;28.06.1995;in Betrieb;57039525424;1;13.07.2021;LLUR SH, Abtl. 7;[54.3448871, 10.455848];2564
Plön;Wahlstorf;Tacke TW600e;Vestas V136/4200;Micon;51;44;103;600;kW Nennleist. Rotor.;32594921;6023824;19.05.1995;28.06.1995;in Betrieb;57039525424;2;13.07.2021;LLUR SH, Abtl. 7;[54.3448871, 10.455848];2564
Plön;Wahlstorf;Tacke TW600e;REpower 3.4M156;Micon;51;44;103;600;kW Nennleist. Rotor.;32594883;6024002;19.05.1995;28.06.1995;in Betrieb;57039525424;3;13.07.2021;LLUR SH, Abtl. 7;[54.3448871, 10.455848];2564
Plön;Wahlstorf;Tacke TW600e;Senvion 3.2M946;Senvion;119;114;;3400;kW Nennleist. Rotor.;32591164;6024217;;;im Gen.Verf.;57041128249;1;13.07.2021;LLUR SH, Abtl. 7;[54.3792336, 10.4016095];2564
Dithmarschen;Schülp;Typ Enercon E-48;Senvion 3.2M954;Vestas;67;66;106,5;1650;kW Nennleist. Rotor.;32591120;6024208;25.07.2000;01.12.2000;in Betrieb;57041496093;1;13.07.2021;LLUR SH, Abtl. 7;[54.3792336, 10.4016095];2564
Hzgt.Lauenburg;Poggensee;Typ Nordex N 149;Vestas V132;Vestas;67;66;106,5;1650;kW Nennleist. Rotor.;32591253;6024464;25.07.2000;01.12.2000;in Betrieb;57041496093;2;13.07.2021;LLUR SH, Abtl. 7;[54.3792336, 10.4016095];2564
Hzgt.Lauenburg;Poggensee;Typ Nordex N 149;Siemens SWT 3.0-165;REpower;58;82;105;2000;kW Nennleist. Rotor.;32591361;6024029;08.07.2005;14.12.2006;in Betrieb;57041496093;3;13.07.2021;LLUR SH, Abtl. 7;[54.3792336, 10.4016095];2564
Hzgt.Lauenburg;Panten;Typ Nordex N 149;Enercon E-138/4252;Nordex;65;70;104;1500;kW Nennleist. Rotor.;32590859;6024462;03.08.2000;13.02.2001;in Betrieb;57041524551;1;13.07.2021;LLUR SH, Abtl. 7;[54.3792336, 10.4016095];2564
Hzgt.Lauenburg;Panten;Typ Nordex N 149;NEG Micon NM 64C/1552;Vestas;53,5;39;103;500;kW Nennleist. Rotor.;32580576;6029267;21.11.1994;08.05.1995;in Betrieb;57043479277;1;13.07.2021;LLUR SH, Abtl. 7;[54.4094903, 10.2269812];2564
Hzgt.Lauenburg;Bälau;Typ Nordex N 149;NEG Micon NM 72C/1552;Nordex;60;54;102;1000;kW Nennleist. Rotor.;32580461;6028101;03.05.1995;04.10.1995;in Betrieb;57043479282;1;13.07.2021;LLUR SH, Abtl. 7;[54.4094903, 10.2269812];2564
Segeberg;Armstedt;Typ Nordex N 149;Enercon E-126/3500;Hersteller nicht bekannt;135;115;;3000;kW Nennleist. Rotor.;32589374;6011306;;;im Gen.Verf.;57046000002;1;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Armstedt;Typ Nordex N 149;Enercon E-126/4000;Tacke;60;46;104,3;600;kW Nennleist. Rotor.;32585885;6011176;02.02.1998;20.05.1999;in Betrieb;57046529078;1;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Wiemersdorf;Typ Nordex N117 mit 150 m Gesamthöhe;Enercon E-126/7500;Tacke;60;46;104,3;600;kW Nennleist. Rotor.;32586361;6011182;02.02.1998;20.05.1999;in Betrieb;57046529078;2;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Struvenhütten;"Typ Siemens-Gamesa 5.0132; Gesamthöhe 150 m";Vestas V150/149800;Tacke;60;46;104,3;600;kW Nennleist. Rotor.;32586628;6011154;02.02.1998;20.05.1999;in Betrieb;57046529078;3;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Segeberg;Sievershütten;"Typ Siemens-Gamesa 6.0-155; Gesamthöhe 200 m";Vestas V150/151200;Tacke;60;46;104,3;600;kW Nennleist. Rotor.;32585945;6010922;02.02.1998;20.05.1999;in Betrieb;57046529078;4;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
Stormarn;Lasbek;Typ Vestas V126;Tacke TW 652;Tacke;60;46;104,3;600;kW Nennleist. Rotor.;32586286;6010959;02.02.1998;20.05.1999;in Betrieb;57046529078;5;13.07.2021;LLUR SH, Abtl. 7;[54.2264531, 10.3623999];6163
