Datum;SH_Netze_;HH_NETZ_Hamburg;STW Nordfriesland_Niebüll;STW Nordfriesland Netz_Leck;STW Nordfriesland Netz_Bredstedt;EX Satrup H.N. Clausen_;STW Husum Netz_Husum;Schleswig STW_Schleswig;Stw Eckernförde_Eckernförde;STW Heide _Heide; GETEC net_;Stw Rendsburg_Rendsburg;stw Nortorf_Nortorf;stw Itzehoe_Itzehoe;stw Wilster_Wilster;stw Brunsbüttel_Brunsbüttel;Covestro Brunsbüttel Energie_Covestro Brunsbüttel Energie;Stw Glückstadt_Glückstadt;Stw Elmshorn_Elmshorn;Stw Wedel_Wedel;Stw Barmstedt_Barmstedt;Stw Tornesch netz_Tornesch;Stw Pinneberg_Pinneberg;Stw Quickborn_Quickborn;Stw Norderstedt_Norderstedt;Stw Kaltenkirchen_Kaltenkirchen;STw Bad Bramstedt netz_Bad Bramstedt;e-Werk Sachsenwald Reinbeck_Reinbeck;Stw Geesthacht_Geesthacht;Vers. Betr. Elbe_Boizenburg;Vers. Betr. Elbe_Amt Lütau;Vereinigte Stadtwerke Netz OD z.b._Mölln, Ratzeburg, BadOldesloe, Nusse, Reinfeld;Energieversorgung Sylt_Sylt;ews-Netz_Bad Segeberg;TraveNetz_Travemünde;Westnetz (scharbeutz)_Scharbeutz;Stw Neustadt in Holstein_Neustadt;Stw Oldenburg in Holstein_Oldenburg;Versorgungsbetr. Bordesholm_Bordesholm;SW Kiel Netz_Kiel;Stw Schwentinental_Schwentinental;Gemeine Schönkirchen_Schönkirchen;Gemeinde Heikendorf_Heikendorf;Versorgungsbetr. Kronshagen_Kronshagen;Flensburg _Flensburg 
28.06.2019 20:00;451089,3;1216981;9318,25;6145,25;4321,25;384;15452,5;7517,082;15452,5;4710;164,32;7408,590344;2350,5;19794,46;1237,91;14735,97;10259,68974;3609,898;14639,63;12438,597;5.351;5.351;12551,88;22870,59;3849,503;10081,25;6257,48225;3849,503;24.141;10353,13;0;18715,07;529,6523;16188,59;86465,18;10259,68974;6257,48225;3849,503;7013,75;134602,5;10.810,16;3849,503;1927,362;1226,737324;8568,09
28.06.2019 21:00;435551,5;1173923;9328,25;5810,25;4100,25;264;15025,25;7202,38;15025,25;4720;165,53;6797,010779;2277,25;19445,75;1205,502;15462,58;10102,3315;3432,146;13719,21;11895,07127;5.108;5.108;12299,39;22223,43;3774,364;9872,625;5735,0585;3774,364;23.695;10445,72;0;17796,77;431,5806;15817,98;82394,03;10102,3315;5735,0585;3774,364;7052,25;126227,5;10.679,74;3774,364;1862,351;1165,872698;8254,92
28.06.2019 22:00;396781,3;1115061;8432,75;5174,5;3641,25;204;13436,5;7043,325;13436,5;4790;168,96;6430,014657;2014;18520,2;1118,746;15689,51;9473,880233;3155,385;12791,4;10800,70757;4.819;4.819;11144,87;20506,36;3399,4;9113,25;4963,4355;3399,4;21.500;9775,762;0;16290,51;330,6371;14332,44;80410,28;9473,880233;4963,4355;3399,4;6609,75;122252,5;9.700,52;3399,4;1698,413;1084,198781;7631,931
28.06.2019 23:00;348171,5;1142527;7535,5;4574,25;3202,75;-12;11780,5;6541,499;11780,5;5130;177,83;6243,901453;1790,5;17207,69;1011,365;15069,14;9007,592673;2893,457;11007,34;9256,364153;4.435;4.435;9446,66;18067,04;2808,896;8455,25;4337,34925;2808,896;18.742;9192,774;0;14326,64;272,9757;12897,49;70754,22;9007,592673;4337,34925;2808,896;5790;113535;8.427,05;2808,896;1473,864;990,9922531;6732,354
29.06.2019 00:00;321948,8;1099494;7071,5;4303,75;2950,25;-72;10807,25;6024,48;10807,25;5670;185,36;5812,474761;1656,5;17131,39;986,2332;15495,51;8306,736823;2751,409;10173,91;8196,597663;4.184;4.184;8602,104;17082,78;2472,974;8238,625;3855,64;2472,974;17.110;8717,692;0;13613,06;249,0287;12484,45;66477,25;8306,736823;3855,64;2472,974;3982,75;104277,5;7.720,72;2472,974;1334,236;939,7417604;6387,81
29.06.2019 01:00;311155,8;1056141;6584,75;4040,25;2850,25;-120;9782,75;5430,805;9782,75;6295;189,01;5150,575402;1641,75;16785,96;970,3244;15437,08;8189,330878;2673,831;9585,01;7598,464272;3.965;3.965;8126,552;16202,89;2297,647;8038,875;3490,87375;2297,647;16.113;8758,483;0;13390,37;239,6926;12062,7;63053,68;8189,330878;3490,87375;2297,647;2195;95992,5;7.257,65;2297,647;1268,025;907,2698432;6087,371
29.06.2019 02:00;304558;1022359;6710,75;3947;2834,25;-144;8994,25;4683,509;8994,25;6630;190,55;4491,51528;1627;16583,93;960,3313;15443,67;8199,295896;2614,971;9114,372;7600,050397;3.715;3.715;8005,171;16029,81;2232,951;7812,125;3390,486;2232,951;15.686;8636,359;0;13311,9;242,2148;12028,43;60946,82;8199,295896;3390,486;2232,951;3666;91942,5;7.204,88;2232,951;1259,116;911,7315222;6028,287
29.06.2019 03:00;300784,3;1025230;6856,5;4025,75;2920,75;-84;9067,75;4241,012;9067,75;6700;190,98;4064,230167;1681;16457,56;926,5211;14750,7;8447,948909;2582,829;8795,151;7909,084515;3.607;3.607;7867,247;15569,51;2115,571;7883,875;3383,922;2115,571;15.861;8403,261;0;13007,84;260,5149;11731,54;59106,11;8447,948909;3383,922;2115,571;4816,25;89855;7.004,31;2115,571;1178,418;931,4483118;5858,35
29.06.2019 04:00;310572;996307;7110,75;3556;3035,75;-132;10095,5;4099,8;10095,5;6635;189,79;3770,77775;1732,5;16347,77;863,8745;14645,69;7867,456553;2635,152;8627,646;7958,806254;3.476;3.476;8149,108;15579,88;2138,349;8365,25;3634,61975;2138,349;15.739;8055,574;0;13162,65;329,7283;11310,73;58271,35;7867,456553;3634,61975;2138,349;5278,5;88030;7.290,02;2138,349;1193,522;843,7009175;5856,266
29.06.2019 05:00;341168,8;1052784;7338;3564,25;3124,25;36;11592;3948,396;11592;6330;186,74;3387,326769;1970,25;17718,02;914,4558;15459,32;7599,78521;2788,915;9229,329;8157,549915;3.688;3.688;9794,386;16838,6;2374,414;8961;4294,297;2374,414;18.654;9124,704;0;14861,37;402,615;12539,61;60747,66;7599,78521;4294,297;2374,414;5607,5;89237,5;8.234,98;2374,414;1369,619;761,6321285;6285,278
29.06.2019 06:00;374435;1111154;7613,5;3839,25;3744,25;24;13720,25;3764,462;13720,25;5885;181,48;2940,458574;2227,5;18769,35;1030,927;15883,45;7738,401096;3204,89;10178,27;8571,516345;3.939;3.939;11189,7;18502,95;2825,929;9802,625;5177,3295;2825,929;21.007;10102,11;0;16229,59;548,4786;13959,13;63328,06;7738,401096;5177,3295;2825,929;6290;96585;9.659,67;2825,929;1541,076;789,7095533;6827,293
29.06.2019 07:00;393745,5;1202551;7918,5;3776,75;3820;12;15514,75;3738,969;15514,75;5670;178,44;3149,037388;2262,5;18214,89;985,7045;14347,24;7858,152669;3266,271;11314,98;9458,011305;4.391;4.391;12540,2;20311,76;3559,518;10592,38;6188,595;3559,518;23.813;10418,98;0;17371,59;691,6841;14777,1;65022,62;7858,152669;6188,595;3559,518;6058,5;109130;11.982,22;3559,518;1810,75;743,433187;7492,307
29.06.2019 08:00;387782;1285545;7625,5;3573,25;2843;-168;17296;4114,219;17296;5780;174,36;4093,923706;2232,5;17398,06;792,6539;13546,91;7328,075489;3303,38;11414,25;9378,126293;4.594;4.594;12838,28;20572,86;4012,605;11538;6906,385;4012,605;26.179;10031,84;0;17904,04;748,3253;15653,44;67938,11;7328,075489;6906,385;4012,605;5802,5;124532,5;14.191,35;4012,605;2012,679;579,0190765;7491,858
29.06.2019 09:00;370450,5;1346490;7396;3490;2205;-360;17684,5;4848,832;17684,5;5905;167,3;4910,491198;2303,25;16865,65;961,5323;12674,66;7409,599621;3315,437;12813,67;9217,969787;5.050;5.050;12469,25;21200,86;4222,724;11794,75;7117,134;4222,724;26.684;10023,05;0;17787,88;736,2685;15176,49;70590,34;7409,599621;7117,134;4222,724;4890;136052,5;15.564,28;4222,724;2000,133;710,8185228;7731,32
29.06.2019 10:00;355456,8;1387408;7322,25;3414,5;1956,5;-732;18239,5;5697,131;18239,5;6460;159,61;5397,587411;2177,5;16230,56;943,3193;11473,77;8872,132082;3260,994;12784,46;9702,364181;5.341;5.341;11656,39;20558,67;4314,638;12349,75;7450,52725;4314,638;27.179;10658,95;0;17587,6;719,035;15347,11;69663,66;8872,132082;7450,52725;4314,638;4937,5;141142,5;15.212,40;4314,638;2049,699;785,18538;7534,581
29.06.2019 11:00;338205,8;1408545;7330,5;3419,75;1679,5;-780;17740,75;6009,421;17740,75;7060;153,52;5125,050649;2079,5;15385,14;863,9709;11273,83;9260,857892;3102,516;12704,11;10231,66924;5.461;5.461;11209,45;20298,35;4234,147;12400,38;7560,5415;4234,147;26.811;10145,86;0;17401,9;686,1348;14742,95;70754,58;9260,857892;7560,5415;4234,147;4116,5;141670;15.344,37;4234,147;1999,793;788,6081272;7381,199
29.06.2019 12:00;319630,5;1390585;7013,75;3265,25;1464,5;-948;16938,75;5819,353;16938,75;7655;150,46;4465,770438;1965;15366,72;732,2734;11079,03;8813,395937;2971,471;12410,81;10633,105;5.154;5.154;11146,86;20221,43;4067,284;12296,88;7291,581;4067,284;25.781;9239,231;0;16911,36;678,9937;13877,6;73392,61;8813,395937;7291,581;4067,284;3407,5;140557,5;14.709,31;4067,284;1906,871;698,5230217;7286,926
29.06.2019 13:00;311236,5;1385480;6676,5;3180,75;1344,5;-1080;16040,25;5863,888;16040,25;8005;147,48;4511,963579;1880,5;14653,33;534,0017;9456,942;9061,50643;2660,316;11937,56;10794,52359;4.754;4.754;10999,22;19791,55;3891,46;12022,63;6806,24025;3891,46;25.228;9233,34;0;16865,33;692,8657;13627,62;73118,59;9061,50643;6806,24025;3891,46;3061,5;136420;14.427,40;3891,46;1869,995;524,0639321;7083,013
29.06.2019 14:00;316548,8;1367282;6321,25;3126,25;1445,25;-1056;15093;5219,186;15093;7825;142,43;4411,771584;1736;15206,73;453,0551;10833,51;9489,81384;2864,294;11842;11346,2201;4.521;4.521;11632,28;20361,41;3839,273;11459;6567,90525;3839,273;24.911;9729,074;0;17509,44;693,9733;14696,8;75910,43;9489,81384;6567,90525;3839,273;3203,5;132885;14.398,21;3839,273;1895,205;441,9134432;7214,997
29.06.2019 15:00;340088,5;1369868;5962,75;3032,75;1739,75;-960;15658,25;4949,546;15658,25;7580;141,12;4245,470189;1816,5;16937,4;751,4513;13572,72;9919,473164;3122,786;11451,76;11775,00329;4.157;4.157;11997,52;20291,66;3852,755;11619,13;6473,913;3852,755;24.881;10106,92;0;17864,57;676,376;14920,97;77408,41;9919,473164;6473,913;3852,755;3891,5;132170;14.427,95;3852,755;1904,666;737,5145324;7089,467
29.06.2019 16:00;388037,8;1366236;5714,25;3445;2200,5;-624;17005;4841,377;17005;7165;137,28;4541,398856;2098;19261,41;1191,533;14803,93;10581,13083;3616,642;13316,46;12458,49821;4.820;4.820;12720,65;22323,82;3966,405;12085;6642,14075;3966,405;25.098;10803,78;0;19191,17;766,7743;16281,55;78389,97;10581,13083;6642,14075;3966,405;5033;132152,5;14.967,86;3966,405;2093,42;1166,977413;7883,397
29.06.2019 17:00;433066;1362507;5735;4188,5;3176;-120;16950,5;4699,637;16950,5;6500;132,49;5000,858707;2332;19907,06;1260,791;14229,37;11226,12763;4037,632;16118,84;13149,51101;5.528;5.528;13342,07;25001,38;4237,836;11725,25;7006,39025;4237,836;25.526;11390,52;0;19786,67;803,9327;17400,98;80883,88;11226,12763;7006,39025;4237,836;6600,75;135642,5;14.822,59;4237,836;2245,822;1242,594421;8940,249
29.06.2019 18:00;456967,5;1366313;6785,25;4978,25;4317,75;180;16408,75;4800,19;16408,75;5930;126,29;5444,111106;2458;20638,21;1260,26;14719,96;11097,90838;3920,456;15720,83;12940,61953;5.337;5.337;13712,39;25502,8;4343,454;11169,38;7027,4255;4343,454;25.483;11759,78;0;20218,12;698,3804;17576,97;85141,08;11097,90838;7027,4255;4343,454;7654,75;138147,5;14.005,60;4343,454;2283,31;1189,329094;9170,216
29.06.2019 19:00;452856;1209586;8427;5265,5;4505,5;420;15425,5;5691,42;15425,5;5560;121,78;6191,778196;2326;20686,7;1271,292;15069,59;10480,88888;3747,248;15479,37;12172,7628;5.167;5.167;13333,83;24420,52;3949,797;10492,75;6758,637;3949,797;24.365;11480,58;0;19495,47;571,1177;16726,68;85446,28;10480,88888;6758,637;3949,797;7911;136160;11.547,20;3949,797;2179,583;1160,591725;8824,087
29.06.2019 20:00;427499,5;1153025;8969,75;5294;3998;348;15201,5;6681,261;15201,5;4955;118,15;7170,229364;2117,5;19215,26;1200,238;14573,58;10230,47906;3422,709;14037,63;11606,72131;5.042;5.042;12159,92;22411,56;3698,579;10078,25;6163,263;3698,579;22.993;10718,09;0;17689,98;504,1048;15202,32;80300,41;10230,47906;6163,263;3698,579;6786,25;126682,5;10.559,99;3698,579;1978,444;1145,634805;8143,507
29.06.2019 21:00;412291;1147192;8976,5;4863,25;3845,5;216;14683,25;6513,015;14683,25;5030;113,4;7080,155376;2076,5;18436,94;1145,063;13840,42;9998,590046;3280,616;13069,22;11393,39373;5.089;5.089;11808,96;21112,99;3687,374;9856,625;5917,6515;3687,374;23.060;10363,28;0;17181,8;389,1299;15055,65;74601,99;9998,590046;5917,6515;3687,374;7349;118407,5;10.286,90;3687,374;1840,908;1104,767794;7671,975
29.06.2019 22:00;372044,5;1099392;8278,25;4417;3520,5;156;13356,25;6385,177;13356,25;4850;108,38;6758,954939;1845,5;17094,4;1007,289;14389,98;9555,055552;3101,228;11816,37;10174,81216;4.788;4.788;10728,4;18708,86;3376,816;9103,125;5355,6665;3376,816;20.865;10074,92;0;15291,46;276,746;13308,42;72336,55;9555,055552;5355,6665;3376,816;6692,5;116127,5;9.451,23;3376,816;1610,39;955,3125628;6870,166
29.06.2019 23:00;323773,3;1101405;7302;3872;3174,25;48;11428;6045,731;11428;4895;110,03;6338,22701;1651,75;16167,51;906,5151;13914,11;8850,002313;2608,462;9651,755;8664,884176;4.444;4.444;9035,272;15816,16;2953,225;8161,5;4497,29675;2953,225;18.320;9228,303;0;13304,4;228,0785;11546,66;64593,66;8850,002313;4497,29675;2953,225;6052,75;108522,5;8.497,06;2953,225;1330,613;869,3537658;5803,333
30.06.2019 00:00;292156,3;1073389;6729,25;3555,5;2929,5;-48;10438,75;5688,644;10438,75;5155;108,78;5803,982553;1576,75;15136,72;884,62;13307,21;8366,130931;2335,008;8345,529;7540,839433;4.260;4.260;7868,844;14164,86;2560,052;7796,875;3806,3195;2560,052;16.844;8730,033;0;12085,03;201,1953;10647,52;57450,72;8366,130931;3806,3195;2560,052;5270,75;99882,5;7.775,03;2560,052;1184,03;847,7455762;5192,039
30.06.2019 01:00;277304,8;1029736;6630,5;3373,25;2875,25;-168;9883,75;4978,589;9883,75;5240;105,63;5049,619766;1516,25;14903,65;881,3153;12883,53;7958,854918;2314,546;7824,78;6750,807897;4.151;4.151;7339,855;13652,13;2326,56;7561,875;3433,45075;2326,56;16.212;8653,311;0;11775,81;189,0768;10313,43;55015,64;7958,854918;3433,45075;2326,56;5511;92262,5;7.463,64;2326,56;1096,601;810,5868745;5043,757
30.06.2019 02:00;267507,3;1035522;6451;3362,25;2754,5;-168;9903,75;4499,035;9903,75;5070;103,64;4550,200042;1490,75;14658,3;873,3213;12912,61;7130,652152;2186,629;7447,701;5921,046035;4.173;4.173;6901,794;13168,95;2279,84;7486,875;3328,249;2279,84;15.772;8311,757;0;11604,53;173,9396;10108,29;51225,66;7130,652152;3328,249;2279,84;1607,5;87722,5;7.263,31;2279,84;1060,064;749,2218976;4899,484
30.06.2019 03:00;259719,8;984889,5;6505;3319,5;2692,5;-132;10073;4393,265;10073;5150;101,34;4325,720723;1378;14269,65;841,8054;11558,18;6278,890712;2235,39;7271,06;4977,401604;4.065;4.065;6372,216;12915,51;2129,328;7611,5;3328,192;2129,328;15.431;8038,421;0;11715,28;173,2303;9844,472;49629,13;6278,890712;3328,192;2129,328;4685,25;85040;7.072,88;2129,328;1007,581;657,5426042;4808,46
30.06.2019 04:00;257378,5;1000811;6311,75;2877;2933;-216;9642,75;4247,667;9642,75;5230;99,06;4072,684997;1432,5;13459,99;786,0628;10103;6597,901402;2267,836;7017,102;4708,020316;4.548;4.548;5590,007;12582,76;2063,381;7436,375;3349,66775;2063,381;14.764;7833,933;0;12095,26;250,2769;9682,454;45634,36;6597,901402;3349,66775;2063,381;5030,75;82157,5;6.959,50;2063,381;1031,591;662,0384421;4699,744
30.06.2019 05:00;269644,3;1022672;6147,25;2895,25;3829,75;-192;9533,75;4328,765;9533,75;4730;97,6;4128,284032;1485,25;13567,6;847,9297;9432,492;8435,30072;2578,636;7512,388;5375,182099;6.543;6.543;5401,83;13557,44;2196,744;7131,875;3437,72275;2196,744;15.793;8477,119;0;13618,06;390,3534;10480,06;45743,92;8435,30072;3437,72275;2196,744;5194,5;80885;7.210,66;2196,744;1063,127;843,7467877;5157,271
30.06.2019 06:00;296060,3;1075093;5758,5;2987,75;3891,75;-192;11013,75;4369,432;11013,75;4300;96,3;4255,462828;1615,75;15027,66;877,4371;9454,803;10313,07398;2984,886;8859,927;6386,169616;7.295;7.295;6305,981;15731,35;2574,128;7656,875;4023,9515;2574,128;17.589;10183,58;0;16698,38;599,4211;12337,19;60567,15;10313,07398;4023,9515;2574,128;5134,25;85390;8.062,51;2574,128;1273,403;888,5948024;5983,22
30.06.2019 07:00;326955;1173149;3838;2336,75;3072,25;-264;13579,75;4836,663;13579,75;3585;95,25;4712,951744;1681,5;17123,8;860,2885;10146,25;10656,00879;3274,873;10566,62;7543,130312;7.390;7.390;7961,743;18604,71;3198,536;8582,375;5077,5595;3198,536;20.481;11247,37;0;20104,75;728,7559;14928,58;77055,93;10656,00879;5077,5595;3198,536;5810,75;94117,5;9.161,68;3198,536;1547,134;815,0561643;7126,85
30.06.2019 08:00;330119,5;1225852;1946,25;1156,5;2436,25;-312;15278,5;6005,739;15278,5;3860;94,73;5847,073215;1777;17703,35;751,2297;10388,88;10421,26421;3411,188;11264,06;8026,154645;7.418;7.418;9411,135;19667,06;3718,48;9569,25;6171,83825;3718,48;22.977;12219,54;0;21846,15;733,2183;16650,49;89594,98;10421,26421;6171,83825;3718,48;4779,75;107260;9.990,93;3718,48;1681,093;640,675774;7477,556
30.06.2019 09:00;324855;1292054;1090;520,75;1877,75;-576;16490;7781,609;16490;4270;94,13;6974,938463;1850,5;17955,35;674,9634;10121,16;10016,55416;3443,22;11164,32;7729,708692;7.579;7.579;10072,6;19897;3919,708;10380;7029,01675;3919,708;24.472;13052,59;0;22695,95;649,359;16401,03;97230,17;10016,55416;7029,01675;3919,708;4662,5;118167,5;10.390,92;3919,708;1724,266;517,9667797;7524,318
30.06.2019 10:00;320036,5;1326959;1425;355,5;197;-696;17180;9473,812;17180;5175;93,89;7726,590065;1874,5;17795,4;678,4678;9754,649;9970,571341;3317,479;10920,51;7607,550329;7.723;7.723;9887,009;19585,14;4094,508;11177,5;7677,508;4094,508;25.065;12958,06;0;21924,32;609,6641;16178,42;94582,82;9970,571341;7677,508;4094,508;4625,75;126437,5;10.610,17;4094,508;1706,789;522,046425;7369,965
30.06.2019 11:00;300977,3;1360802;114,75;-56;-757;-936;16488,75;9761,407;16488,75;6700;94,03;7654,17729;1657;16424,12;625,4409;8923,149;9600,733686;3088,34;10908,28;7633,181776;8.072;8.072;9030,158;18733,18;4126,942;11594,38;7682,464;4126,942;25.193;11357,8;0;19839,94;552,5545;15259,61;88142,55;9600,733686;7682,464;4126,942;4100;131120;10.522,03;4126,942;1616,171;528,6844778;7120,958
30.06.2019 12:00;282760,8;1352565;-82;-74;-587,75;-1152;15601,25;9505,033;15601,25;7195;92,84;8171,978459;1511,25;16180,04;744,9594;9067,041;9296,265442;2835,584;9775,839;7233,629929;7.472;7.472;8433,268;16868,38;4044,032;11398,13;6933,49475;4044,032;24.406;10837,97;0;18924,16;526,3615;14166,08;85721,2;9296,265442;6933,49475;4044,032;3770,25;130682,5;9.881,62;4044,032;1532,255;638,9884266;6336,336
30.06.2019 13:00;274848;1340656;-380;-255,25;-812,5;-1152;15725,25;8625,271;15725,25;7285;94,46;7766,332691;1593,25;14862,51;509,4198;8510,107;10136,51698;2626,206;8976,966;7529,633123;7.637;7.637;8026,997;16144,07;3855,55;11505,13;6250,5565;3855,55;23.413;10806,08;0;18196,59;510,9054;13381,99;80112,58;10136,51698;6250,5565;3855,55;3334;126330;9.688,66;3855,55;1434,568;477,8554619;5983,978
30.06.2019 14:00;272969,3;1349916;-361,25;-305,25;-897,5;-972;15174,5;8211,966;15174,5;7310;94,61;7310,275561;1526,75;14811,72;462,1064;8571,262;11231,85207;2419,978;8899,986;8191,281249;7.687;7.687;7697,888;16883,77;3826,865;11242,25;5657,04325;3826,865;23.588;10555,31;0;17882,81;570,4456;13746,31;77123,12;11231,85207;5657,04325;3826,865;3425;120357,5;9.291,96;3826,865;1386,58;491,7248941;6507,66
30.06.2019 15:00;292163,5;1279749;203;-15,5;-538,25;-1044;15072,25;7354,319;15072,25;7095;94,18;6609,712789;1582,75;15244,71;658,4138;9130,467;11637,89079;2490,883;9083,63;9011,995269;7.375;7.375;7946,071;16192,48;3854,305;11083,63;5421,5845;3854,305;23.525;10261,38;0;16685,59;664,3962;14153,12;78014,41;11637,89079;5421,5845;3854,305;3552;118260;9.472,68;3854,305;1378,534;746,7366565;6189,09
30.06.2019 16:00;340781,5;1269515;3062,75;2202;1257,5;-708;15239,25;8222,306;15239,25;6790;93,74;8089,542084;1940,75;16420,38;855,4033;9706,777;12196,07282;2902,366;10449,54;9716,869304;7.608;7.608;8931,649;18301,46;4045,271;11014,63;5312,53875;4045,271;24.655;11210,51;0;17697,99;785,7207;14456,9;80818,04;12196,07282;5312,53875;4045,271;5217,5;117600;10.295,83;4045,271;1502,545;930,6056316;6989,7
30.06.2019 17:00;396341,5;1248740;6575;4725,75;3309,25;-264;16982,5;7658,68;16982,5;6300;94,82;7730,344266;2335,5;18119,95;1219,741;11820,59;13523,09516;3552,575;12299,96;11060,23566;8.108;8.108;10305,99;20144,1;4400,675;11641,25;5574,11125;4400,675;26.021;12600,9;0;18998,61;822,2503;15764,21;86837,83;13523,09516;5574,11125;4400,675;6779;120780;11.213,88;4400,675;1719,125;1309,007973;7615,285
30.06.2019 18:00;403531,5;1303009;6258,25;4802,25;3721,25;0;16973,25;7484,065;16973,25;5525;96,33;7679,060516;2252,25;18458,18;1274,492;11858,95;13666,29454;3601,577;13582,86;11769,63808;8.211;8.211;10826,86;21317,66;4365,689;11249,13;5934,3;4365,689;26.470;12571,59;0;18629,28;712,3015;15026,49;90211,75;13666,29454;5934,3;4365,689;6956,25;125655;11.562,27;4365,689;1764,514;1385,47205;8167,355
30.06.2019 19:00;404120,5;1163644;8257,25;5150,75;3991,25;264;16509;7900,38;16509;5205;97,72;8081,228028;2209;18760,96;1264,823;12148,27;13427,17351;3587,467;13839,43;12060,45502;8.024;8.024;11393,5;21525,46;4322,108;10857;5933,1345;4322,108;25.800;12684,64;0;18543,87;582,982;15108,59;95380,14;13427,17351;5933,1345;4322,108;4588,5;126237,5;11.280,48;4322,108;1839,497;1338,864171;8221,133
30.06.2019 20:00;394372,5;1128427;8551;5150;4049,5;288;15598;8203,819;15598;5205;99,25;8216,959574;2122,75;18551,38;1187,513;12805,52;12603,25536;3457,145;13255,67;11511,40028;7.304;7.304;10980,17;20841,9;3949,045;10401,5;5678,28475;3949,045;24.443;12021,64;0;17950,35;513,8134;14108,42;90951,53;12603,25536;5678,28475;3949,045;6760,25;123562,5;10.630,86;3949,045;1755,31;1244,965877;7940,076
30.06.2019 21:00;387123,3;1153011;8170,25;4768,5;3842,75;312;15066,25;8213,412;15066,25;5320;104,38;8017,689935;2104,25;18320,83;1083,495;12817,92;12088,49107;3235,463;12551,88;11147,42945;6.886;6.886;10925,9;19979,17;3744,141;10193,13;5468,91;3744,141;23.799;11848,27;0;17388,27;369,242;14096,71;86758,49;12088,49107;5468,91;3744,141;6810,75;117542,5;10.287,85;3744,141;1732,278;1105,463375;7519,917
30.06.2019 22:00;346626,5;1075412;7315,75;4128,25;3431,75;96;12932,25;8066,671;12932,25;5515;108,07;7421,017543;1878;17385,21;946,9003;12672,86;10982,67407;2915,836;10943,08;9843,332773;6.377;6.377;9704,871;17762,81;3216,643;9223,625;4783,562;3216,643;20.741;10828,19;0;15121,75;290,575;12536,07;84619,94;10982,67407;4783,562;3216,643;6610;115035;9.634,85;3216,643;1492,095;960,4099824;6678,152
30.06.2019 23:00;311010,5;1132831;6551,5;3619,75;3087,5;-48;10917,25;7087,741;10917,25;6665;106,65;6507,062366;1623,25;16838,83;875,4788;12843,6;10476,82778;2601,088;9468,476;8367,12074;6.012;6.012;8273,035;15888,04;2658,164;8791,125;4037,44225;2658,164;18.242;10359,02;0;13854,11;244,4841;11370,5;76733,08;10476,82778;4037,44225;2658,164;5623,25;106217,5;8.607,96;2658,164;1291,77;885,4351653;6028,178
01.07.2019 00:00;295097,3;1063840;6344,25;3372,75;2973,25;-120;10201,5;6317,975;10201,5;8115;112,75;5995,177851;1568;16666,48;908,1225;13222,51;9979,718789;2701,056;8700,629;7709,948373;5.727;5.727;7830,337;15350,67;2365,245;9158,25;3587,1815;2365,245;16.865;10135,55;0;13617,28;226,1249;11091,05;73332,92;9979,718789;3587,1815;2365,245;5027,25;99047,5;7.995,04;2365,245;1242,618;894,1604495;5814,366
01.07.2019 01:00;283877,8;1045592;6060,25;3249,25;2820,75;-240;9951;5373,437;9951;10010;123,46;5223,237769;1553,25;16810,92;901,2802;13258,04;9961,562381;2788,848;8275,022;7202,948304;5.584;5.584;7512,421;14821,45;2268,932;9980,5;3456,2805;2268,932;16.457;10389,56;0;13291,58;212,7421;10950,55;70621,45;9961,562381;3456,2805;2268,932;4836;92342,5;7.807,41;2268,932;1173,395;864,1520956;5603,812
01.07.2019 02:00;279552;1036645;6233;3334,5;2694;-120;9919,25;4728,849;9919,25;10740;133,1;4672,043141;1645;16616,2;908,0173;13358,63;9900,852204;2652,231;8019,916;7091,274404;5.825;5.825;7435,646;14765,8;2260,916;10329,63;3402,8705;2260,916;16.797;10381,66;0;13584,86;215,3793;10876,71;68724,08;9900,852204;3402,8705;2260,916;4683,25;88572,5;7.564,09;2260,916;1168,09;865,9637496;5667,669
01.07.2019 03:00;284153,3;1023899;6608,75;3518,75;2925,5;-48;9903,25;4369,772;9903,25;10915;143,57;4312,384102;1628,25;16682,22;947,6587;13464,61;10187,41165;2717,092;8114,978;7148,523941;5.847;5.847;7339,974;14856,89;2174,733;10409,13;3404,852;2174,733;17.122;10460,25;0;13828,67;245,8506;11031,51;64757,01;10187,41165;3404,852;2174,733;4906,25;87682,5;7.698,46;2174,733;1164,049;922,9407042;5708,36
01.07.2019 04:00;316198,3;1070411;6998,5;3601;3233,5;24;11284,5;4279,985;11284,5;10430;152,32;4207,555946;1878,25;17376,42;957,0943;13171,68;10918,04045;3081,722;8839,312;7871,387867;6.263;6.263;8078,006;16034,11;2405,714;10857,25;4040,58175;2405,714;18.445;11204,63;0;16006,04;392,1276;11870,6;66975,36;10918,04045;4040,58175;2405,714;6282,5;88597,5;8.359,39;2405,714;1262,394;932,6139429;6139,669
01.07.2019 05:00;390902;1230684;8192,75;5056,5;3689,5;264;14072,5;4167,705;14072,5;9970;159,84;4119,260159;2269,25;20163,04;1257,06;14418,12;13589,56011;4077,883;10910,2;10031,78224;7.643;7.643;10304;19831,3;2808,283;12021,25;5891,9885;2808,283;23.335;13958,33;0;20500,26;563,0848;15028,39;76412,58;13589,56011;5891,9885;2808,283;6495,5;97762,5;10.585,73;2808,283;1559,249;1223,850072;7599,739
