STATIONS_ID;MESS_DATUM;QN_8;FX_911;eor
       4919;2020100500;    3;   8.1;eor
       4919;2020100501;    3;   8.4;eor
       4919;2020100502;    3;   9.1;eor
       4919;2020100503;    3;   9.0;eor
       4919;2020100504;    3;   8.9;eor
       4919;2020100505;    3;   8.1;eor
       4919;2020100506;    3;   7.2;eor
       4919;2020100507;    3;   9.5;eor
       4919;2020100508;    3;  10.6;eor
       4919;2020100509;    3;  10.6;eor
       4919;2020100510;    3;  11.9;eor
       4919;2020100511;    3;  12.0;eor
       4919;2020100512;    3;  10.0;eor
       4919;2020100513;    3;   7.7;eor
       4919;2020100514;    3;  10.5;eor
       4919;2020100515;    3;  10.9;eor
       4919;2020100516;    3;   9.3;eor
       4919;2020100517;    3;   7.6;eor
       4919;2020100518;    3;   6.5;eor
       4919;2020100519;    3;   6.1;eor
       4919;2020100520;    3;   6.4;eor
       4919;2020100521;    3;   6.2;eor
       4919;2020100522;    3;   6.4;eor
       4919;2020100523;    3;   8.0;eor
       4919;2020100600;    3;   6.6;eor
       4919;2020100601;    3;   6.4;eor
       4919;2020100602;    3;   8.0;eor
       4919;2020100603;    3;   9.4;eor
       4919;2020100604;    3;  10.6;eor
       4919;2020100605;    3;  12.1;eor
       4919;2020100606;    3;  11.1;eor
       4919;2020100607;    3;  11.3;eor
       4919;2020100608;    3;  14.1;eor
       4919;2020100609;    3;  15.5;eor
       4919;2020100610;    3;  15.6;eor
       4919;2020100611;    3;  15.1;eor
       4919;2020100612;    3;  15.9;eor
       4919;2020100613;    3;  15.6;eor
       4919;2020100614;    3;  12.5;eor
       4919;2020100615;    3;  12.6;eor
       4919;2020100616;    3;  12.7;eor
       4919;2020100617;    3;  11.4;eor
       4919;2020100618;    3;   9.7;eor
       4919;2020100619;    3;   8.9;eor
       4919;2020100620;    3;   7.6;eor
       4919;2020100621;    3;   8.0;eor
       4919;2020100622;    3;   6.9;eor
       4919;2020100623;    3;  13.4;eor
       4919;2020100700;    3;   8.8;eor
       4919;2020100701;    3;   8.2;eor
       4919;2020100702;    3;   8.7;eor
       4919;2020100703;    3;   7.5;eor
       4919;2020100704;    3;   7.7;eor
       4919;2020100705;    3;   6.8;eor
       4919;2020100706;    3;   6.8;eor
       4919;2020100707;    3;  13.4;eor
       4919;2020100708;    3;  11.7;eor
       4919;2020100709;    3;  10.7;eor
       4919;2020100710;    3;  11.6;eor
       4919;2020100711;    3;  12.8;eor
       4919;2020100712;    3;  12.4;eor
       4919;2020100713;    3;  14.9;eor
       4919;2020100714;    3;  12.7;eor
       4919;2020100715;    3;   5.6;eor
       4919;2020100716;    3;  11.2;eor
       4919;2020100717;    3;  12.2;eor
       4919;2020100718;    3;   5.4;eor
       4919;2020100719;    3;   6.6;eor
       4919;2020100720;    3;   9.5;eor
       4919;2020100721;    3;  10.3;eor
       4919;2020100722;    3;  10.5;eor
       4919;2020100723;    3;   7.2;eor
       4919;2020100800;    3;  12.3;eor
       4919;2020100801;    3;  14.0;eor
       4919;2020100802;    3;  14.8;eor
       4919;2020100803;    3;  12.0;eor
       4919;2020100804;    3;  15.1;eor
       4919;2020100805;    3;  13.9;eor
       4919;2020100806;    3;  13.8;eor
       4919;2020100807;    3;  11.7;eor
       4919;2020100808;    3;  12.4;eor
       4919;2020100809;    3;  13.8;eor
       4919;2020100810;    3;  11.8;eor
       4919;2020100811;    3;   9.5;eor
       4919;2020100812;    3;  10.5;eor
       4919;2020100813;    3;  12.0;eor
       4919;2020100814;    3;  12.4;eor
       4919;2020100815;    3;  14.9;eor
       4919;2020100816;    3;  14.0;eor
       4919;2020100817;    3;  14.4;eor
       4919;2020100818;    3;  13.6;eor
       4919;2020100819;    3;  14.8;eor
       4919;2020100820;    3;  16.6;eor
       4919;2020100821;    3;  16.3;eor
       4919;2020100822;    3;  11.1;eor
       4919;2020100823;    3;  11.3;eor
       4919;2020100900;    3;  15.0;eor
       4919;2020100901;    3;  11.9;eor
       4919;2020100902;    3;  11.7;eor
       4919;2020100903;    3;   8.0;eor
       4919;2020100904;    3;   8.1;eor
       4919;2020100905;    3;   5.8;eor
       4919;2020100906;    3;  11.4;eor
       4919;2020100907;    3;  10.5;eor
       4919;2020100908;    3;   4.1;eor
       4919;2020100909;    3;   6.8;eor
       4919;2020100910;    3;   8.7;eor
       4919;2020100911;    3;  12.7;eor
       4919;2020100912;    3;  12.8;eor
       4919;2020100913;    3;  13.1;eor
       4919;2020100914;    3;  11.8;eor
       4919;2020100915;    3;  12.1;eor
       4919;2020100916;    3;  12.4;eor
       4919;2020100917;    3;  11.8;eor
       4919;2020100918;    3;  14.8;eor
       4919;2020100919;    3;  13.6;eor
       4919;2020100920;    3;  10.7;eor
       4919;2020100921;    3;  11.7;eor
       4919;2020100922;    3;  14.7;eor
       4919;2020100923;    3;   8.0;eor
       4919;2020101000;    3;  14.1;eor
       4919;2020101001;    3;   9.5;eor
       4919;2020101002;    3;   9.6;eor
       4919;2020101003;    3;   8.6;eor
       4919;2020101004;    3;  14.0;eor
       4919;2020101005;    3;  12.8;eor
       4919;2020101006;    3;   9.1;eor
       4919;2020101007;    3;  12.8;eor
       4919;2020101008;    3;  14.1;eor
       4919;2020101009;    3;  15.5;eor
       4919;2020101010;    3;   8.4;eor
       4919;2020101011;    3;  12.8;eor
       4919;2020101012;    3;  10.0;eor
       4919;2020101013;    3;  14.5;eor
       4919;2020101014;    3;  11.0;eor
       4919;2020101015;    3;   7.9;eor
       4919;2020101016;    3;  14.9;eor
       4919;2020101017;    3;  12.8;eor
       4919;2020101018;    3;   9.4;eor
       4919;2020101019;    3;   9.7;eor
       4919;2020101020;    3;  13.9;eor
       4919;2020101021;    3;  18.4;eor
       4919;2020101022;    3;  12.1;eor
       4919;2020101023;    3;  10.6;eor
       4919;2020101100;    3;  10.6;eor
       4919;2020101101;    3;   8.5;eor
       4919;2020101102;    3;   7.7;eor
       4919;2020101103;    3;  11.2;eor
       4919;2020101104;    3;  12.0;eor
       4919;2020101105;    3;  13.6;eor
       4919;2020101106;    3;  13.4;eor
       4919;2020101107;    3;  13.2;eor
       4919;2020101108;    3;   9.4;eor
       4919;2020101109;    3;  10.6;eor
       4919;2020101110;    3;   8.8;eor
       4919;2020101111;    3;   6.8;eor
       4919;2020101112;    3;   8.4;eor
       4919;2020101113;    3;   8.2;eor
       4919;2020101114;    3;  10.3;eor
       4919;2020101115;    3;  10.7;eor
       4919;2020101116;    3;  10.4;eor
       4919;2020101117;    3;   9.1;eor
       4919;2020101118;    3;  10.6;eor
       4919;2020101119;    3;  10.4;eor
       4919;2020101120;    3;   8.3;eor
       4919;2020101121;    3;   7.9;eor
       4919;2020101122;    3;   7.7;eor
       4919;2020101123;    3;   7.5;eor
       4919;2020101200;    3;   4.9;eor
       4919;2020101201;    3;   3.4;eor
       4919;2020101202;    3;   2.0;eor
       4919;2020101203;    3;   2.6;eor
       4919;2020101204;    3;   3.5;eor
       4919;2020101205;    3;   3.7;eor
       4919;2020101206;    3;   3.0;eor
       4919;2020101207;    3;   3.6;eor
       4919;2020101208;    3;   4.4;eor
       4919;2020101209;    3;   5.4;eor
       4919;2020101210;    3;   5.0;eor
       4919;2020101211;    3;   3.5;eor
       4919;2020101212;    3;   3.1;eor
       4919;2020101213;    3;   8.3;eor
       4919;2020101214;    3;   8.7;eor
       4919;2020101215;    3;   8.7;eor
       4919;2020101216;    3;   6.1;eor
       4919;2020101217;    3;   4.3;eor
       4919;2020101218;    3;   4.5;eor
       4919;2020101219;    3;   4.9;eor
       4919;2020101220;    3;   5.9;eor
       4919;2020101221;    3;   6.4;eor
       4919;2020101222;    3;   5.8;eor
       4919;2020101223;    3;   6.2;eor
       4919;2020101300;    3;   6.6;eor
       4919;2020101301;    3;   6.4;eor
       4919;2020101302;    3;   6.9;eor
       4919;2020101303;    3;   6.2;eor
       4919;2020101304;    3;   5.8;eor
       4919;2020101305;    3;   5.4;eor
       4919;2020101306;    3;   5.0;eor
       4919;2020101307;    3;   4.7;eor
       4919;2020101308;    3;   5.2;eor
       4919;2020101309;    3;   4.9;eor
       4919;2020101310;    3;   5.7;eor
       4919;2020101311;    3;   5.9;eor
       4919;2020101312;    3;   5.9;eor
       4919;2020101313;    3;   6.2;eor
       4919;2020101314;    3;   6.4;eor
       4919;2020101315;    3;   6.0;eor
       4919;2020101316;    3;   5.8;eor
       4919;2020101317;    3;   4.8;eor
       4919;2020101318;    3;   4.5;eor
       4919;2020101319;    3;   5.0;eor
       4919;2020101320;    3;   4.2;eor
       4919;2020101321;    3;   5.0;eor
       4919;2020101322;    3;   6.3;eor
       4919;2020101323;    3;   7.3;eor
       4919;2020101400;    3;   7.6;eor
       4919;2020101401;    3;   7.0;eor
       4919;2020101402;    3;   7.3;eor
       4919;2020101403;    3;   7.5;eor
       4919;2020101404;    3;   7.8;eor
       4919;2020101405;    3;   7.6;eor
       4919;2020101406;    3;   8.3;eor
       4919;2020101407;    3;   9.7;eor
       4919;2020101408;    3;  10.6;eor
       4919;2020101409;    3;  11.9;eor
       4919;2020101410;    3;  11.7;eor
       4919;2020101411;    3;  14.6;eor
       4919;2020101412;    3;  15.6;eor
       4919;2020101413;    3;  16.1;eor
       4919;2020101414;    3;  15.0;eor
       4919;2020101415;    3;  14.4;eor
       4919;2020101416;    3;  13.1;eor
       4919;2020101417;    3;  12.2;eor
       4919;2020101418;    3;  11.8;eor
       4919;2020101419;    3;  11.0;eor
       4919;2020101420;    3;  10.2;eor
       4919;2020101421;    3;  10.4;eor
       4919;2020101422;    3;  10.0;eor
       4919;2020101423;    3;  11.4;eor
       4919;2020101500;    3;  12.1;eor
       4919;2020101501;    3;  11.9;eor
       4919;2020101502;    3;  11.8;eor
       4919;2020101503;    3;   9.9;eor
       4919;2020101504;    3;   8.7;eor
       4919;2020101505;    3;   9.2;eor
       4919;2020101506;    3;   8.9;eor
       4919;2020101507;    3;   7.9;eor
       4919;2020101508;    3;   9.9;eor
       4919;2020101509;    3;   9.9;eor
       4919;2020101510;    3;   9.3;eor
       4919;2020101511;    3;   9.0;eor
       4919;2020101512;    3;  10.1;eor
       4919;2020101513;    3;  10.1;eor
       4919;2020101514;    3;   9.8;eor
       4919;2020101515;    3;   9.2;eor
       4919;2020101516;    3;   9.1;eor
       4919;2020101517;    3;   9.1;eor
       4919;2020101518;    3;   7.4;eor
       4919;2020101519;    3;   6.8;eor
       4919;2020101520;    3;   5.8;eor
       4919;2020101521;    3;   5.9;eor
       4919;2020101522;    3;   6.6;eor
       4919;2020101523;    3;   6.9;eor
       4919;2020101600;    3;   8.2;eor
       4919;2020101601;    3;   8.6;eor
       4919;2020101602;    3;   7.0;eor
       4919;2020101603;    3;   5.5;eor
       4919;2020101604;    3;   5.3;eor
       4919;2020101605;    3;   6.3;eor
       4919;2020101606;    3;   6.1;eor
       4919;2020101607;    3;   4.6;eor
       4919;2020101608;    3;   5.1;eor
       4919;2020101609;    3;   5.6;eor
       4919;2020101610;    3;   5.8;eor
       4919;2020101611;    3;   4.5;eor
       4919;2020101612;    3;   3.1;eor
       4919;2020101613;    3;   4.7;eor
       4919;2020101614;    3;   6.0;eor
       4919;2020101615;    3;   6.0;eor
       4919;2020101616;    3;   5.7;eor
       4919;2020101617;    3;   5.9;eor
       4919;2020101618;    3;   5.2;eor
       4919;2020101619;    3;   3.9;eor
       4919;2020101620;    3;   4.0;eor
       4919;2020101621;    3;   4.1;eor
       4919;2020101622;    3;   4.7;eor
       4919;2020101623;    3;   4.0;eor
       4919;2020101700;    3;   4.3;eor
       4919;2020101701;    3;   4.6;eor
       4919;2020101702;    3;   4.7;eor
       4919;2020101703;    3;   4.1;eor
       4919;2020101704;    3;   5.6;eor
       4919;2020101705;    3;   4.9;eor
       4919;2020101706;    3;   4.9;eor
       4919;2020101707;    3;   4.8;eor
       4919;2020101708;    3;   4.5;eor
       4919;2020101709;    3;   4.7;eor
       4919;2020101710;    3;   4.5;eor
       4919;2020101711;    3;   3.8;eor
       4919;2020101712;    3;   3.1;eor
       4919;2020101713;    3;   3.7;eor
       4919;2020101714;    3;   3.8;eor
       4919;2020101715;    3;   6.7;eor
       4919;2020101716;    3;   7.1;eor
       4919;2020101717;    3;   6.2;eor
       4919;2020101718;    3;   5.2;eor
       4919;2020101719;    3;   6.6;eor
       4919;2020101720;    3;   7.1;eor
       4919;2020101721;    3;   8.3;eor
       4919;2020101722;    3;  12.0;eor
       4919;2020101723;    3;  11.8;eor
       4919;2020101800;    3;  16.5;eor
       4919;2020101801;    3;  13.4;eor
       4919;2020101802;    3;  12.6;eor
       4919;2020101803;    3;  16.5;eor
       4919;2020101804;    3;  16.2;eor
       4919;2020101805;    3;  14.1;eor
       4919;2020101806;    3;  15.3;eor
       4919;2020101807;    3;  13.6;eor
       4919;2020101808;    3;  11.0;eor
       4919;2020101809;    3;  10.1;eor
       4919;2020101810;    3;  11.4;eor
       4919;2020101811;    3;  13.2;eor
       4919;2020101812;    3;  13.2;eor
       4919;2020101813;    3;  12.3;eor
       4919;2020101814;    3;  13.8;eor
       4919;2020101815;    3;  11.4;eor
       4919;2020101816;    3;  14.6;eor
       4919;2020101817;    3;  11.4;eor
       4919;2020101818;    3;  10.6;eor
       4919;2020101819;    3;   8.3;eor
       4919;2020101820;    3;   9.8;eor
       4919;2020101821;    3;   9.2;eor
       4919;2020101822;    3;   5.2;eor
       4919;2020101823;    3;   8.2;eor
       4919;2020101900;    3;   6.1;eor
       4919;2020101901;    3;   7.0;eor
       4919;2020101902;    3;   4.3;eor
       4919;2020101903;    3;   6.7;eor
       4919;2020101904;    3;   6.5;eor
       4919;2020101905;    3;   8.0;eor
       4919;2020101906;    3;   8.4;eor
       4919;2020101907;    3;   4.1;eor
       4919;2020101908;    3;   4.1;eor
       4919;2020101909;    3;   3.6;eor
       4919;2020101910;    3;   7.9;eor
       4919;2020101911;    3;   8.1;eor
       4919;2020101912;    3;   8.3;eor
       4919;2020101913;    3;   5.7;eor
       4919;2020101914;    3;   7.3;eor
       4919;2020101915;    3;   6.7;eor
       4919;2020101916;    3;   9.4;eor
       4919;2020101917;    3;   8.0;eor
       4919;2020101918;    3;   6.0;eor
       4919;2020101919;    3;   6.3;eor
       4919;2020101920;    3;   6.5;eor
       4919;2020101921;    3;   8.0;eor
       4919;2020101922;    3;   7.4;eor
       4919;2020101923;    3;   6.6;eor
       4919;2020102000;    3;   6.3;eor
       4919;2020102001;    3;   6.1;eor
       4919;2020102002;    3;   8.1;eor
       4919;2020102003;    3;   8.6;eor
       4919;2020102004;    3;   9.0;eor
       4919;2020102005;    3;   8.0;eor
       4919;2020102006;    3;   9.1;eor
       4919;2020102007;    3;  10.3;eor
       4919;2020102008;    3;  10.6;eor
       4919;2020102009;    3;  10.5;eor
       4919;2020102010;    3;  10.7;eor
       4919;2020102011;    3;  10.7;eor
       4919;2020102012;    3;  10.6;eor
       4919;2020102013;    3;  11.1;eor
       4919;2020102014;    3;   9.0;eor
       4919;2020102015;    3;  10.7;eor
       4919;2020102016;    3;  10.6;eor
       4919;2020102017;    3;   9.8;eor
       4919;2020102018;    3;   9.4;eor
       4919;2020102019;    3;   9.5;eor
       4919;2020102020;    3;  11.3;eor
       4919;2020102021;    3;  10.6;eor
       4919;2020102022;    3;   8.9;eor
       4919;2020102023;    3;   9.0;eor
       4919;2020102100;    3;   8.0;eor
       4919;2020102101;    3;   8.6;eor
       4919;2020102102;    3;   7.8;eor
       4919;2020102103;    3;   7.7;eor
       4919;2020102104;    3;   8.2;eor
       4919;2020102105;    3;   8.1;eor
       4919;2020102106;    3;   8.8;eor
       4919;2020102107;    3;   9.7;eor
       4919;2020102108;    3;   7.6;eor
       4919;2020102109;    3;   8.1;eor
       4919;2020102110;    3;   8.2;eor
       4919;2020102111;    3;   9.4;eor
       4919;2020102112;    3;   9.5;eor
       4919;2020102113;    3;  10.4;eor
       4919;2020102114;    3;  11.3;eor
       4919;2020102115;    3;  11.5;eor
       4919;2020102116;    3;  12.5;eor
       4919;2020102117;    3;  12.8;eor
       4919;2020102118;    3;  16.2;eor
       4919;2020102119;    3;  20.7;eor
       4919;2020102120;    3;  20.7;eor
       4919;2020102121;    3;  20.5;eor
       4919;2020102122;    3;  25.7;eor
       4919;2020102123;    3;  21.5;eor
       4919;2020102200;    3;  21.7;eor
       4919;2020102201;    3;  20.0;eor
       4919;2020102202;    3;  20.8;eor
       4919;2020102203;    3;  14.4;eor
       4919;2020102204;    3;  13.5;eor
       4919;2020102205;    3;  13.2;eor
       4919;2020102206;    3;  13.3;eor
       4919;2020102207;    3;  13.9;eor
       4919;2020102208;    3;  14.7;eor
       4919;2020102209;    3;  14.6;eor
       4919;2020102210;    3;  16.5;eor
       4919;2020102211;    3;  16.9;eor
       4919;2020102212;    3;  16.9;eor
       4919;2020102213;    3;  16.8;eor
       4919;2020102214;    3;  15.5;eor
       4919;2020102215;    3;  13.8;eor
       4919;2020102216;    3;  12.5;eor
       4919;2020102217;    3;  14.1;eor
       4919;2020102218;    3;  14.4;eor
       4919;2020102219;    3;  15.7;eor
       4919;2020102220;    3;  15.5;eor
       4919;2020102221;    3;  18.2;eor
       4919;2020102222;    3;  15.3;eor
       4919;2020102223;    3;  14.8;eor
       4919;2020102300;    3;  14.5;eor
       4919;2020102301;    3;  13.4;eor
       4919;2020102302;    3;  12.7;eor
       4919;2020102303;    3;  13.2;eor
       4919;2020102304;    3;  13.8;eor
       4919;2020102305;    3;  11.7;eor
       4919;2020102306;    3;   9.6;eor
       4919;2020102307;    3;   9.3;eor
       4919;2020102308;    3;   8.3;eor
       4919;2020102309;    3;  10.4;eor
       4919;2020102310;    3;  10.1;eor
       4919;2020102311;    3;  10.0;eor
       4919;2020102312;    3;  10.5;eor
       4919;2020102313;    3;  10.8;eor
       4919;2020102314;    3;   9.1;eor
       4919;2020102315;    3;   7.7;eor
       4919;2020102316;    3;   7.1;eor
       4919;2020102317;    3;   5.8;eor
       4919;2020102318;    3;   6.8;eor
       4919;2020102319;    3;   9.7;eor
       4919;2020102320;    3;  13.1;eor
       4919;2020102321;    3;  14.3;eor
       4919;2020102322;    3;  10.4;eor
       4919;2020102323;    3;  11.4;eor
       4919;2020102400;    3;  13.3;eor
       4919;2020102401;    3;  15.5;eor
       4919;2020102402;    3;  10.8;eor
       4919;2020102403;    3;  11.7;eor
       4919;2020102404;    3;  12.0;eor
       4919;2020102405;    3;  11.8;eor
       4919;2020102406;    3;  12.0;eor
       4919;2020102407;    3;  11.3;eor
       4919;2020102408;    3;   9.8;eor
       4919;2020102409;    3;   9.3;eor
       4919;2020102410;    3;  11.7;eor
       4919;2020102411;    3;  13.7;eor
       4919;2020102412;    3;  15.3;eor
       4919;2020102413;    3;  13.7;eor
       4919;2020102414;    3;  13.8;eor
       4919;2020102415;    3;   9.6;eor
       4919;2020102416;    3;  10.3;eor
       4919;2020102417;    3;  11.3;eor
       4919;2020102418;    3;  12.2;eor
       4919;2020102419;    3;  12.9;eor
       4919;2020102420;    3;  13.2;eor
       4919;2020102421;    3;  13.0;eor
       4919;2020102422;    3;  13.8;eor
       4919;2020102423;    3;  14.8;eor
       4919;2020102500;    3;  15.3;eor
       4919;2020102501;    3;  16.7;eor
       4919;2020102502;    3;  16.5;eor
       4919;2020102503;    3;  16.4;eor
       4919;2020102504;    3;  16.5;eor
       4919;2020102505;    3;  16.4;eor
       4919;2020102506;    3;  16.3;eor
       4919;2020102507;    3;  16.2;eor
       4919;2020102508;    3;  16.3;eor
       4919;2020102509;    3;  12.0;eor
       4919;2020102510;    3;  11.6;eor
       4919;2020102511;    3;  12.7;eor
       4919;2020102512;    3;  13.8;eor
       4919;2020102513;    3;  12.8;eor
       4919;2020102514;    3;  11.3;eor
       4919;2020102515;    3;   9.4;eor
       4919;2020102516;    3;   8.7;eor
       4919;2020102517;    3;   8.9;eor
       4919;2020102518;    3;   8.4;eor
       4919;2020102519;    3;  10.5;eor
       4919;2020102520;    3;   9.5;eor
       4919;2020102521;    3;   9.3;eor
       4919;2020102522;    3;   8.7;eor
       4919;2020102523;    3;   8.8;eor
       4919;2020102600;    3;   8.4;eor
       4919;2020102601;    3;   7.0;eor
       4919;2020102602;    3;   8.5;eor
       4919;2020102603;    3;   7.7;eor
       4919;2020102604;    3;   9.3;eor
       4919;2020102605;    3;  10.3;eor
       4919;2020102606;    3;  10.2;eor
       4919;2020102607;    3;  10.1;eor
       4919;2020102608;    3;   9.2;eor
       4919;2020102609;    3;   9.6;eor
       4919;2020102610;    3;  10.2;eor
       4919;2020102611;    3;  10.7;eor
       4919;2020102612;    3;  13.1;eor
       4919;2020102613;    3;  11.0;eor
       4919;2020102614;    3;  10.8;eor
       4919;2020102615;    3;  12.3;eor
       4919;2020102616;    3;  10.1;eor
       4919;2020102617;    3;  10.2;eor
       4919;2020102618;    3;   8.6;eor
       4919;2020102619;    3;  10.1;eor
       4919;2020102620;    3;   9.6;eor
       4919;2020102621;    3;  11.2;eor
       4919;2020102622;    3;  12.1;eor
       4919;2020102623;    3;  12.5;eor
       4919;2020102700;    3;  12.3;eor
       4919;2020102701;    3;  12.7;eor
       4919;2020102702;    3;  12.9;eor
       4919;2020102703;    3;  13.1;eor
       4919;2020102704;    3;  12.7;eor
       4919;2020102705;    3;  12.7;eor
       4919;2020102706;    3;  13.9;eor
       4919;2020102707;    3;  12.5;eor
       4919;2020102708;    3;  13.2;eor
       4919;2020102709;    3;  14.9;eor
       4919;2020102710;    3;  15.4;eor
       4919;2020102711;    3;  15.8;eor
       4919;2020102712;    3;  16.6;eor
       4919;2020102713;    3;  16.0;eor
       4919;2020102714;    3;  16.3;eor
       4919;2020102715;    3;  15.1;eor
       4919;2020102716;    3;  14.5;eor
       4919;2020102717;    3;  12.3;eor
       4919;2020102718;    3;  12.7;eor
       4919;2020102719;    3;  14.0;eor
       4919;2020102720;    3;  12.8;eor
       4919;2020102721;    3;  14.7;eor
       4919;2020102722;    3;  16.2;eor
       4919;2020102723;    3;  15.0;eor
       4919;2020102800;    3;  15.1;eor
       4919;2020102801;    3;  15.8;eor
       4919;2020102802;    3;  17.6;eor
       4919;2020102803;    3;  16.6;eor
       4919;2020102804;    3;  14.3;eor
       4919;2020102805;    3;  12.1;eor
       4919;2020102806;    3;  12.1;eor
       4919;2020102807;    3;  13.6;eor
       4919;2020102808;    3;  13.8;eor
       4919;2020102809;    3;  14.5;eor
       4919;2020102810;    3;  12.8;eor
       4919;2020102811;    3;  13.3;eor
       4919;2020102812;    3;  15.6;eor
       4919;2020102813;    3;  15.7;eor
       4919;2020102814;    3;  15.8;eor
       4919;2020102815;    3;  15.9;eor
       4919;2020102816;    3;  15.1;eor
       4919;2020102817;    3;  11.6;eor
       4919;2020102818;    3;  13.4;eor
       4919;2020102819;    3;  15.3;eor
       4919;2020102820;    3;  12.0;eor
       4919;2020102821;    3;  13.2;eor
       4919;2020102822;    3;  13.7;eor
       4919;2020102823;    3;  13.2;eor
       4919;2020102900;    3;  13.2;eor
       4919;2020102901;    3;  13.2;eor
       4919;2020102902;    3;  13.7;eor
       4919;2020102903;    3;  14.3;eor
       4919;2020102904;    3;  11.9;eor
       4919;2020102905;    3;  11.9;eor
       4919;2020102906;    3;  12.2;eor
       4919;2020102907;    3;  12.4;eor
       4919;2020102908;    3;  11.7;eor
       4919;2020102909;    3;  11.6;eor
       4919;2020102910;    3;  16.4;eor
       4919;2020102911;    3;  16.1;eor
       4919;2020102912;    3;  13.2;eor
       4919;2020102913;    3;  13.1;eor
       4919;2020102914;    3;  12.1;eor
       4919;2020102915;    3;  11.3;eor
       4919;2020102916;    3;  10.8;eor
       4919;2020102917;    3;   9.8;eor
       4919;2020102918;    3;   9.9;eor
       4919;2020102919;    3;   9.4;eor
       4919;2020102920;    3;  10.7;eor
       4919;2020102921;    3;  12.0;eor
       4919;2020102922;    3;  11.1;eor
       4919;2020102923;    3;  10.0;eor
       4919;2020103000;    3;   9.6;eor
       4919;2020103001;    3;   9.1;eor
       4919;2020103002;    3;   9.2;eor
       4919;2020103003;    3;   9.9;eor
       4919;2020103004;    3;   9.4;eor
       4919;2020103005;    3;  10.8;eor
       4919;2020103006;    3;  10.9;eor
       4919;2020103007;    3;  11.2;eor
       4919;2020103008;    3;  11.4;eor
       4919;2020103009;    3;  10.7;eor
       4919;2020103010;    3;   9.8;eor
       4919;2020103011;    3;  10.6;eor
       4919;2020103012;    3;  10.3;eor
       4919;2020103013;    3;  10.3;eor
       4919;2020103014;    3;  10.1;eor
       4919;2020103015;    3;   9.4;eor
       4919;2020103016;    3;   8.8;eor
       4919;2020103017;    3;   7.7;eor
       4919;2020103018;    3;   8.0;eor
       4919;2020103019;    3;   7.5;eor
       4919;2020103020;    3;   7.0;eor
       4919;2020103021;    3;   6.9;eor
       4919;2020103022;    3;   7.0;eor
       4919;2020103023;    3;   6.8;eor
       4919;2020103100;    3;   7.3;eor
       4919;2020103101;    3;   7.7;eor
       4919;2020103102;    3;   7.9;eor
       4919;2020103103;    3;   7.3;eor
       4919;2020103104;    3;   3.8;eor
       4919;2020103105;    3;   4.1;eor
       4919;2020103106;    3;   2.9;eor
       4919;2020103107;    3;   2.3;eor
       4919;2020103108;    3;   3.1;eor
       4919;2020103109;    3;   4.6;eor
       4919;2020103110;    3;   6.1;eor
       4919;2020103111;    3;   6.9;eor
       4919;2020103112;    3;   7.7;eor
       4919;2020103113;    3;   8.3;eor
       4919;2020103114;    3;  10.7;eor
       4919;2020103115;    3;   9.7;eor
       4919;2020103116;    3;   8.4;eor
       4919;2020103117;    3;  10.0;eor
       4919;2020103118;    3;  11.1;eor
       4919;2020103119;    3;  12.0;eor
       4919;2020103120;    3;  12.7;eor
       4919;2020103121;    3;  11.2;eor
       4919;2020103122;    3;  13.7;eor
       4919;2020103123;    3;  13.5;eor
       4919;2020110100;    3;  14.4;eor
       4919;2020110101;    3;  13.3;eor
       4919;2020110102;    3;  13.3;eor
       4919;2020110103;    3;  10.2;eor
       4919;2020110104;    3;   9.9;eor
       4919;2020110105;    3;  11.8;eor
       4919;2020110106;    3;   8.6;eor
       4919;2020110107;    3;   9.3;eor
       4919;2020110108;    3;  11.7;eor
       4919;2020110109;    3;  11.5;eor
       4919;2020110110;    3;  12.6;eor
       4919;2020110111;    3;  12.9;eor
       4919;2020110112;    3;  13.7;eor
       4919;2020110113;    3;  14.3;eor
       4919;2020110114;    3;  14.3;eor
       4919;2020110115;    3;  14.2;eor
       4919;2020110116;    3;  15.7;eor
       4919;2020110117;    3;  14.1;eor
       4919;2020110118;    3;  14.7;eor
       4919;2020110119;    3;  16.5;eor
       4919;2020110120;    3;  18.1;eor
       4919;2020110121;    3;  12.4;eor
       4919;2020110122;    3;  14.8;eor
       4919;2020110123;    3;  14.5;eor
       4919;2020110200;    3;  14.6;eor
       4919;2020110201;    3;  18.1;eor
       4919;2020110202;    3;  16.7;eor
       4919;2020110203;    3;  17.7;eor
       4919;2020110204;    3;  16.6;eor
       4919;2020110205;    3;  16.4;eor
       4919;2020110206;    3;  18.8;eor
       4919;2020110207;    3;  17.9;eor
       4919;2020110208;    3;  17.2;eor
       4919;2020110209;    3;  16.9;eor
       4919;2020110210;    3;  17.6;eor
       4919;2020110211;    3;  16.7;eor
       4919;2020110212;    3;  17.8;eor
       4919;2020110213;    3;  19.1;eor
       4919;2020110214;    3;  20.9;eor
       4919;2020110215;    3;  19.9;eor
       4919;2020110216;    3;  18.6;eor
       4919;2020110217;    3;  21.7;eor
       4919;2020110218;    3;  14.8;eor
       4919;2020110219;    3;  14.2;eor
       4919;2020110220;    3;  15.8;eor
       4919;2020110221;    3;  17.3;eor
       4919;2020110222;    3;  14.8;eor
       4919;2020110223;    3;  17.7;eor
       4919;2020110300;    3;  15.9;eor
       4919;2020110301;    3;  18.7;eor
