Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
3086;Lübeck-Blankensee;D;09.07.2006-22:00;11.07.2006-11:00;38;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;25.07.2006-22:00;25.07.2006-23:00;2;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;26.07.2006-09:00;26.07.2006-09:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;27.07.2006-10:00;27.07.2006-10:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;20.10.2006-11:00;20.10.2006-11:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;29.10.2006-04:00;29.10.2006-04:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;09.11.2006-18:00;10.11.2006-09:00;16;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;10.11.2006-13:00;10.11.2006-13:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;27.12.2006-11:00;27.12.2006-11:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;28.12.2006-16:00;28.12.2006-16:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;03.01.2007-08:00;03.01.2007-08:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;03.01.2007-16:00;03.01.2007-16:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;16.02.2007-13:00;16.02.2007-13:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;22.02.2007-00:00;22.02.2007-00:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;22.02.2007-13:00;22.02.2007-13:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;01.03.2007-17:00;01.03.2007-17:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;04.03.2007-17:00;04.03.2007-17:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;09.03.2007-05:00;09.03.2007-05:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;11.03.2007-09:00;11.03.2007-09:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;14.03.2007-02:00;14.03.2007-02:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;16.03.2007-08:00;16.03.2007-08:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;17.03.2007-15:00;17.03.2007-15:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;18.03.2007-09:00;18.03.2007-09:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;19.03.2007-15:00;19.03.2007-15:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;22.03.2007-01:00;22.03.2007-01:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;22.03.2007-18:00;22.03.2007-18:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;24.03.2007-09:00;24.03.2007-09:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;28.03.2007-22:00;28.03.2007-23:00;2;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;31.03.2007-02:00;31.03.2007-02:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;22.04.2007-06:00;22.04.2007-06:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;25.04.2007-04:00;25.04.2007-04:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;25.04.2007-23:00;25.04.2007-23:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;26.04.2007-12:00;26.04.2007-12:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;27.04.2007-10:00;27.04.2007-10:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;28.04.2007-03:00;28.04.2007-03:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;29.04.2007-12:00;29.04.2007-12:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;02.05.2007-08:00;02.05.2007-08:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;03.05.2007-17:00;03.05.2007-17:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;10.05.2007-23:00;10.05.2007-23:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;16.05.2007-15:00;16.05.2007-15:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;17.05.2007-11:00;17.05.2007-11:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;21.05.2007-20:00;21.05.2007-20:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;04.06.2007-13:00;04.06.2007-13:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;24.07.2007-12:00;24.07.2007-12:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;30.07.2007-15:00;30.07.2007-15:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;26.08.2007-06:00;26.08.2007-08:00;3;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;26.08.2007-12:00;26.08.2007-12:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;26.08.2007-14:00;27.08.2007-10:00;21;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;04.12.2007-00:00;04.12.2007-04:00;5;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;04.12.2007-23:00;05.12.2007-05:00;7;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;13.05.2009-07:00;13.05.2009-12:00;6;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;11.08.2010-12:00;11.08.2010-15:00;4;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;07.02.2012-15:00;08.02.2012-06:00;16;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;28.08.2014-12:00;29.08.2014-10:00;23;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;19.04.2016-09:00;20.04.2016-10:00;26;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;19.06.2016-22:00;20.06.2016-07:00;10;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;15.03.2017-22:00;17.03.2017-09:00;36;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;18.02.2019-10:00;18.02.2019-11:00;2;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;31.03.2019-02:00;01.04.2019-05:00;28;;eor;                                                                                                                                     
3086;Lübeck-Blankensee;D;21.08.2019-11:00;21.08.2019-11:00;1;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;06.07.2020-22:00;07.07.2020-04:00;7;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;07.07.2020-21:00;08.07.2020-00:00;4;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;07.10.2020-09:00;07.10.2020-11:00;3;;eor;                                                                                                                                      
3086;Lübeck-Blankensee;D;05.11.2020-08:00;12.11.2020-08:00;169;;eor;                                                                                                                                    
generiert: 30.03.2021 --  Deutscher Wetterdienst  --                                                                                                                                                    
