Datum;Erzeugung_Wind;Erzeugung_PV;Erzeugung_Gesamt;Defizit/Sufizit;Verbrauch_Gesamt;Verbrauch_HH;Verbrauch_SH;EE_Anteil;EE>100%;EE>75%;EE>60%;EE>50%;EE>45%;EE<45%
2019-03-03 23:00:00;3901008;0,0;3901008,0;-2078096,7738840007;1822911,2261160002;1247592,0;575319,2261160001;2,1399879182881083;True;True;True;True;True;True
2019-03-04 00:00:00;4466546;0,0;4466546,0;-2742177,1111573;1724368,8888427;1204320,0;520048,88884270005;2,5902497017315684;True;True;True;True;True;True
2019-03-04 01:00:00;4609261;0,0;4609261,0;-2964084,3881673003;1645176,6118327002;1155593,0;489583,61183270015;2,80168157439666;True;True;True;True;True;True
2019-03-04 02:00:00;4046344;0,0;4046344,0;-2467647,5695964005;1578696,4304036002;1094959,0;483737,43040360016;2,563091878889938;True;True;True;True;True;True
2019-03-04 03:00:00;3938322;0,0;3938322,0;-2344934,0640887;1593387,9359113;1093089,0;500298,93591129995;2,4716655067101225;True;True;True;True;True;True
2019-03-04 04:00:00;3844208;0,0;3844208,0;-2223328,3961423;1620879,6038577;1090975,0;529904,6038577;2,371680161099424;True;True;True;True;True;True
2019-03-04 05:00:00;3936665;0,0;3936665,0;-2122599,333622;1814065,6663779998;1192666,0;621399,6663779999;2,170078555017264;True;True;True;True;True;True
2019-03-04 06:00:00;3990377;0,0;3990377,0;-1900319,4217120002;2090057,5782879996;1298190,0;791867,5782879996;1,9092186939981732;True;True;True;True;True;True
2019-03-04 07:00:00;4256073;1644,9117023025967;4257717,911702302;-1914130,1643763026;2343587,747326;1454307,0;889280,7473260002;1,8167520787562992;True;True;True;True;True;True
2019-03-04 08:00:00;3904500;29921,829065240665;3934421,8290652405;-1468453,6505482406;2465968,178517;1517312,0;948656,1785169999;1,5954876722826767;True;True;True;True;True;True
2019-03-04 09:00:00;4033580;98185,73996893098;4131765,739968931;-1609560,861007932;2522204,878961;1569652,0;952552,878961;1,6381562712982212;True;True;True;True;True;True
2019-03-04 10:00:00;4639875;48290,366422696665;4688165,366422697;-2071981,774524697;2616183,5918980003;1618517,0;997666,5918980002;1,7919863808263956;True;True;True;True;True;True
2019-03-04 11:00:00;4933780;128303,47401863875;5062083,474018639;-2482688,85408164;2579394,619937;1596969,0;982425,619937;1,9625083478472476;True;True;True;True;True;True
2019-03-04 12:00:00;5051689;119590,16219480851;5171279,162194809;-2528409,578776809;2642869,583418;1647152,0;995717,5834179999;1,956691012920448;True;True;True;True;True;True
2019-03-04 13:00:00;5442423;119454,15923336837;5561877,159233368;-2930700,916064369;2631176,243169;1658622,0;972554,243169;2,1138367958714244;True;True;True;True;True;True
2019-03-04 14:00:00;5586938;171228,71670961013;5758166,71670961;-3203934,37522261;2554232,3414869998;1623418,0;930814,3414869998;2,2543629344844063;True;True;True;True;True;True
2019-03-04 15:00:00;5702080;113440,69328764455;5815520,693287645;-3256554,0047326437;2558966,688555;1632520,0;926446,688555;2,2726050789553485;True;True;True;True;True;True
2019-03-04 16:00:00;5814544;52754,59691337641;5867298,596913377;-3311720,5032783775;2555578,0936350003;1612503,0;943075,093635;2,295879203036937;True;True;True;True;True;True
2019-03-04 17:00:00;5764008;15822,792620613862;5779830,792620614;-3199602,1827086136;2580228,609912;1570141,0;1010087,609912;2,2400460061628946;True;True;True;True;True;True
2019-03-04 18:00:00;5913007;744,1087710160717;5913751,108771016;-3219454,7456350173;2694296,363136;1624683,0;1069613,3631359998;2,1949148540911683;True;True;True;True;True;True
2019-03-04 19:00:00;5953705;0,0;5953705,0;-3491757,2820199984;2461947,71798;1446948,0;1014999,71798;2,418290590218115;True;True;True;True;True;True
2019-03-04 20:00:00;5907259;0,0;5907259,0;-3638483,1428560005;2268775,857144;1363832,0;904943,8571439999;2,603720848579651;True;True;True;True;True;True
2019-03-04 21:00:00;5948821;0,0;5948821,0;-3838376,858477;2110444,141523;1290329,0;820115,1415229999;2,818753115970669;True;True;True;True;True;True
2019-03-04 22:00:00;5872456;0,0;5872456,0;-3899877,060664;1972578,939336;1242925,0;729653,939336;2,9770448639063125;True;True;True;True;True;True
2019-03-04 23:00:00;5727934;0,0;5727934,0;-3792490,926229;1935443,073771;1303161,0;632282,073771;2,9594949485337976;True;True;True;True;True;True
2019-03-05 00:00:00;5513290;0,0;5513290,0;-3697903,6626489004;1815386,3373511;1239169,0;576217,3373510999;3,03697889896244;True;True;True;True;True;True
2019-03-05 01:00:00;5129591;0,0;5129591,0;-3411348,6222252995;1718242,3777747;1179008,0;539234,3777747;2,9853710200323107;True;True;True;True;True;True
2019-03-05 02:00:00;4913391;0,0;4913391,0;-3233423,7205025;1679967,2794975;1154005,0;525962,2794974999;2,924694462781239;True;True;True;True;True;True
2019-03-05 03:00:00;4617724;0,0;4617724,0;-2923549,0435173;1694174,9564827;1154020,0;540154,9564827001;2,7256476565955863;True;True;True;True;True;True
2019-03-05 04:00:00;4516251;0,0;4516251,0;-2784734,790259001;1731516,209741;1162743,0;568773,2097410001;2,608263771712274;True;True;True;True;True;True
2019-03-05 05:00:00;4595361;0,0;4595361,0;-2729244,711879001;1866116,2881210002;1210370,0;655746,2881210002;2,4625266009692726;True;True;True;True;True;True
2019-03-05 06:00:00;4452003;0,0;4452003,0;-2279706,946571;2172296,053429;1355004,0;817292,053429;2,0494457893860507;True;True;True;True;True;True
2019-03-05 07:00:00;4385458;6481,829781615407;4391939,829781615;-1994205,5078546149;2397734,321927;1492944,0;904790,321927;1,831704117348548;True;True;True;True;True;True
2019-03-05 08:00:00;4299689;39615,632564875275;4339304,632564875;-1852421,9914888754;2486882,6410760004;1551313,0;935569,6410760004;1,7448771248358497;True;True;True;True;True;True
2019-03-05 09:00:00;4389116;158891,89399396715;4548007,893993967;-2045523,5860179677;2502484,307976;1573565,0;928919,307976;1,817397167885692;True;True;True;True;True;True
2019-03-05 10:00:00;4404001;178827,28264436865;4582828,282644369;-2063909,7370363674;2518918,545608;1586264,0;932654,5456079999;1,8193634290537146;True;True;True;True;True;True
2019-03-05 11:00:00;4517612;194141,4449214153;4711753,444921415;-2136502,7880964163;2575250,6568250004;1633889,0;941361,6568250003;1,8296290624891984;True;True;True;True;True;True
2019-03-05 12:00:00;4442722;315084,18362572644;4757806,183625726;-2243138,8863747255;2514667,297251;1605760,0;908907,2972510001;1,8920221330379943;True;True;True;True;True;True
2019-03-05 13:00:00;4660697;456371,3454449855;5117068,345444986;-2582682,5075099864;2534385,8379349997;1652237,0;882148,8379349998;2,019056557550187;True;True;True;True;True;True
2019-03-05 14:00:00;4628394;309190,2206935263;4937584,220693527;-2489609,8337695254;2447974,386924;1601759,0;846215,3869240001;2,017008121926407;True;True;True;True;True;True
2019-03-05 15:00:00;4539633;333509,42723226844;4873142,427232268;-2439374,4181152685;2433768,009117;1602802,0;830966,0091169999;2,002303592198298;True;True;True;True;True;True
2019-03-05 16:00:00;4299771;172815,59555007063;4472586,5955500705;-2021007,347775071;2451579,247775;1604933,0;846646,2477749999;1,8243695771243347;True;True;True;True;True;True
2019-03-05 17:00:00;3839104;87063,62095029118;3926167,6209502914;-1408607,5975912907;2517560,0233589998;1587924,0;929636,0233589998;1,559513014395536;True;True;True;True;True;True
2019-03-05 18:00:00;3015080;8694,67109557736;3023774,6710955775;-346129,4969495763;2677645,174146;1620109,0;1057536,1741459998;1,1292663793887365;True;True;True;True;True;True
2019-03-05 19:00:00;2513609;0,0;2513609,0;34513,32948600035;2548122,3294860004;1506237,0;1041885,3294860001;0,986455387527269;False;True;True;True;True;True
2019-03-05 20:00:00;1924265;0,0;1924265,0;430191,36994099896;2354456,369941;1413361,0;941095,369941;0,8172863275645328;False;True;True;True;True;True
2019-03-05 21:00:00;1541984;0,0;1541984,0;645828,4299659994;2187812,429966;1334342,0;853470,4299659999;0,7048063073779884;False;False;True;True;True;True
2019-03-05 22:00:00;1096584;0,0;1096584,0;889376,6859709998;1985960,685971;1227334,0;758626,685971;0,5521680301862798;False;False;False;True;True;True
2019-03-05 23:00:00;1088751;0,0;1088751,0;870024,2194220002;1958775,219422;1304447,0;654328,2194220001;0,555832537191925;False;False;False;True;True;True
2019-03-06 00:00:00;1421019;0,0;1421019,0;398867,8481679999;1819886,848168;1226130,0;593756,848168;0,7808282154632181;False;True;True;True;True;True
2019-03-06 01:00:00;1849909;0,0;1849909,0;-118407,57037889957;1731501,4296211;1179680,0;551821,4296211;1,0683843330148508;True;True;True;True;True;True
2019-03-06 02:00:00;2092624;0,0;2092624,0;-411450,12039089995;1681173,8796091;1140316,0;540857,8796091;1,244739776998301;True;True;True;True;True;True
2019-03-06 03:00:00;1927529;0,0;1927529,0;-258303,82067180052;1669225,1793282;1110639,0;558586,1793281999;1,154744742573173;True;True;True;True;True;True
2019-03-06 04:00:00;1812535;0,0;1812535,0;-108933,96864500013;1703601,0313549999;1116468,0;587133,0313549999;1,0639433568306524;True;True;True;True;True;True
2019-03-06 05:00:00;1806003;0,0;1806003,0;64419,94571300037;1870422,945713;1197280,0;673142,945713;0,9655586209201237;False;True;True;True;True;True
2019-03-06 06:00:00;1843883;0,0;1843883,0;362336,90841299994;2206219,908413;1366461,0;839758,9084129998;0,835765733492252;False;True;True;True;True;True
2019-03-06 07:00:00;2092717;6658,008940972122;2099375,008940972;342410,10843902687;2441785,1173800007;1511757,0;930028,1173800004;0,8597705809565962;False;True;True;True;True;True
2019-03-06 08:00:00;2572323;38146,41768000666;2610469,4176800065;-48510,36843800591;2561959,049242;1579815,0;982144,0492420002;1,0189348726914111;True;True;True;True;True;True
2019-03-06 09:00:00;2616376;75783,78288102946;2692159,7828810294;-74757,39955102839;2617402,38333;1630445,0;986957,3833300001;1,0285616762738323;True;True;True;True;True;True
2019-03-06 10:00:00;2730303;98812,18478435515;2829115,184784355;-186769,25990935648;2642345,924875;1654528,0;987817,9248749999;1,0706831222025526;True;True;True;True;True;True
2019-03-06 11:00:00;2918451;137585,46941520268;3056036,4694152027;-397986,0205102023;2658050,4489050005;1667100,0;990950,4489050003;1,149728542840169;True;True;True;True;True;True
2019-03-06 12:00:00;3131718;150626,58663285585;3282344,5866328557;-602516,2305798559;2679828,356053;1692587,0;987241,3560529999;1,2248338887895325;True;True;True;True;True;True
2019-03-06 13:00:00;3051206;113009,12856633599;3164215,128566336;-523882,47746733716;2640332,651099;1661545,0;978787,6510990001;1,198415331208088;True;True;True;True;True;True
2019-03-06 14:00:00;3300728;87358,00661366855;3388086,0066136685;-876761,7156366692;2511324,2909770003;1561208,0;950116,290977;1,3491232569154086;True;True;True;True;True;True
2019-03-06 15:00:00;3521799;73414,27751005007;3595213,27751005;-1058147,8346800483;2537065,44283;1610461,0;926604,44283;1,4170754986515932;True;True;True;True;True;True
2019-03-06 16:00:00;3543344;67970,00758223566;3611314,0075822356;-1068123,6176112364;2543190,389971;1620024,0;923166,3899710001;1,419993572570639;True;True;True;True;True;True
2019-03-06 17:00:00;3360808;14960,929584246842;3375768,929584247;-744428,0939382473;2631340,835646;1643955,0;987385,8356460001;1,2829082739315634;True;True;True;True;True;True
2019-03-06 18:00:00;3404170;744,1087710160717;3404914,108771016;-682426,3520870167;2722487,7566839997;1655525,0;1066962,756684;1,2506627809111672;True;True;True;True;True;True
2019-03-06 19:00:00;3427402;0,0;3427402,0;-942440,6864120001;2484961,3135880004;1467900,0;1017061,3135880003;1,3792576895497917;True;True;True;True;True;True
2019-03-06 20:00:00;3514774;0,0;3514774,0;-1224685,911382;2290088,088618;1381085,0;909003,0886179998;1,5347767701464539;True;True;True;True;True;True
2019-03-06 21:00:00;3413722;0,0;3413722,0;-1364012,2206330001;2049709,7793669999;1228845,0;820864,7793669999;1,665466025660589;True;True;True;True;True;True
2019-03-06 22:00:00;3174706;0,0;3174706,0;-1264355,5865630002;1910350,4134370005;1179079,0;731271,4134370004;1,661844851954799;True;True;True;True;True;True
2019-03-06 23:00:00;3085090;0,0;3085090,0;-1208633,8042020006;1876456,195798;1247212,0;629244,1957980001;1,6441044597302767;True;True;True;True;True;True
2019-03-07 00:00:00;2882040;0,0;2882040,0;-1146108,7390569998;1735931,260943;1159991,0;575940,260943;1,66022702905552;True;True;True;True;True;True
2019-03-07 01:00:00;2604032;0,0;2604032,0;-977095,9081039999;1626936,091896;1087633,0;539303,0918960001;1,6005742407283565;True;True;True;True;True;True
2019-03-07 02:00:00;2312298;0,0;2312298,0;-736657,9762358;1575640,0237642;1051378,0;524262,0237642;1,467529362751224;True;True;True;True;True;True
2019-03-07 03:00:00;2286084;0,0;2286084,0;-711746,2662150001;1574337,733785;1041026,0;533311,7337849999;1,4520924900299697;True;True;True;True;True;True
2019-03-07 04:00:00;2151667;0,0;2151667,0;-531771,2472902001;1619895,7527098001;1054401,0;565494,7527098001;1,3282749809058025;True;True;True;True;True;True
2019-03-07 05:00:00;2058337;0,0;2058337,0;-266069,938934;1792267,0610660003;1132551,0;659716,0610660001;1,1484544043206082;True;True;True;True;True;True
2019-03-07 06:00:00;2002166;0,0;2002166,0;111557,83303900016;2113723,8330389997;1289881,0;823842,8330389999;0,9472221340861695;False;True;True;True;True;True
2019-03-07 07:00:00;1977599;2956,950084978025;1980555,950084978;365320,3247160225;2345876,274801;1427024,0;918852,2748009999;0,8442712735363622;False;True;True;True;True;True
2019-03-07 08:00:00;2098702;40633,28528417333;2139335,285284173;301240,02519082604;2440575,310475;1500567,0;940008,3104750003;0,8765700759579523;False;True;True;True;True;True
2019-03-07 09:00:00;2701403;44217,01201023317;2745620,012010233;-246406,69389123283;2499213,3181189997;1540816,0;958397,3181189998;1,0985937023081678;True;True;True;True;True;True
2019-03-07 10:00:00;3357468;52617,387752192226;3410085,387752192;-870435,8199671921;2539649,567785;1572800,0;966849,5677850001;1,3427385537786451;True;True;True;True;True;True
2019-03-07 11:00:00;4687235;110287,65690880685;4797522,656908806;-2253933,7575858072;2543588,8993229996;1582433,0;961155,8993229999;1,8861234447853241;True;True;True;True;True;True
2019-03-07 12:00:00;5109664;98304,0668859637;5207968,066885964;-2593414,467210964;2614553,5996749997;1638598,0;975955,599675;1,991914821533334;True;True;True;True;True;True
2019-03-07 13:00:00;5570032;201975,30797423015;5772007,3079742305;-3251207,2409472303;2520800,067027;1603387,0;917413,067027;2,28975212412687;True;True;True;True;True;True
2019-03-07 14:00:00;5407059;330279,38543767814;5737338,385437679;-3338832,2034976794;2398506,18194;1576408,0;822098,1819399999;2,3920465282257934;True;True;True;True;True;True
2019-03-07 15:00:00;5174118;282086,3537006537;5456204,353700654;-3088354,1065806523;2367850,24712;1545790,0;822060,2471199998;2,304286075665889;True;True;True;True;True;True
2019-03-07 16:00:00;4656682;219029,45544590312;4875711,455445903;-2491035,973034904;2384675,482411;1534026,0;850649,4824110002;2,044601662326133;True;True;True;True;True;True
2019-03-07 17:00:00;4094529;81678,65029056894;4176207,650290569;-1719758,6302235695;2456449,0200670003;1529108,0;927341,0200670003;1,7000994590869478;True;True;True;True;True;True
2019-03-07 18:00:00;4184282;11671,106179641647;4195953,106179642;-1585570,0288756415;2610383,077304;1576417,0;1033966,0773040003;1,6074089441742843;True;True;True;True;True;True
2019-03-07 19:00:00;3969791;0,0;3969791,0;-1562281,2871969999;2407509,7128030006;1398218,0;1009291,7128030004;1,648920035042383;True;True;True;True;True;True
2019-03-07 20:00:00;4421785;0,0;4421785,0;-2151274,3335069995;2270510,666493;1357425,0;913085,6664930001;1,9474847950526601;True;True;True;True;True;True
2019-03-07 21:00:00;4273995;0,0;4273995,0;-2180471,6958299996;2093523,30417;1265107,0;828416,3041699999;2,041532086835055;True;True;True;True;True;True
2019-03-07 22:00:00;4518858;0,0;4518858,0;-2553400,300649;1965457,699351;1235988,0;729469,6993509999;2,299137753761956;True;True;True;True;True;True
2019-03-07 23:00:00;4963121;0,0;4963121,0;-3042382,0841449993;1920738,9158549998;1295041,0;625697,9158549999;2,583964410275255;True;True;True;True;True;True
2019-03-08 00:00:00;5100349;0,0;5100349,0;-3267462,2952719997;1832886,7047279999;1261964,0;570922,704728;2,7826864512920833;True;True;True;True;True;True
2019-03-08 01:00:00;5178589;0,0;5178589,0;-3445916,2476515;1732672,7523485;1194691,0;537981,7523485001;2,9887865397437774;True;True;True;True;True;True
2019-03-08 02:00:00;4932157;0,0;4932157,0;-3250288,5030982;1681868,4969018;1153815,0;528053,4969018;2,932546158683402;True;True;True;True;True;True
2019-03-08 03:00:00;4573698;0,0;4573698,0;-2877371,1346017006;1696326,8653983;1160049,0;536277,8653983001;2,6962362580551895;True;True;True;True;True;True
2019-03-08 04:00:00;4328562;0,0;4328562,0;-2592223,1545561003;1736338,8454439;1172959,0;563379,8454439;2,492924702662741;True;True;True;True;True;True
2019-03-08 05:00:00;4443460;0,0;4443460,0;-2564171,701963;1879288,298037;1230483,0;648805,298037;2,364437646230965;True;True;True;True;True;True
2019-03-08 06:00:00;4981795;0,0;4981795,0;-2807517,9928180007;2174277,007182;1359885,0;814392,007182;2,291242092679222;True;True;True;True;True;True
2019-03-08 07:00:00;5180037;1312,0383826754287;5181349,0383826755;-2754888,1123956754;2426460,925987;1517902,0;908558,925987;2,135352349131723;True;True;True;True;True;True
2019-03-08 08:00:00;5314701;36365,17119060628;5351066,171190606;-2781785,3409146057;2569280,830276;1624641,0;944639,8302759997;2,082709724890516;True;True;True;True;True;True
2019-03-08 09:00:00;5372566;162672,0087362913;5535238,008736291;-2992605,3913282906;2542632,617408;1642646,0;899986,6174079999;2,1769712111925155;True;True;True;True;True;True
2019-03-08 10:00:00;5523539;316472,3530500681;5840011,353050068;-3286561,302734068;2553450,050316;1683514,0;869936,0503159999;2,287106165373136;True;True;True;True;True;True
2019-03-08 11:00:00;5437344;336544,3474168445;5773888,347416844;-3227808,4021178437;2546079,9452989995;1679199,0;866880,9452989998;2,2677561080034287;True;True;True;True;True;True
2019-03-08 12:00:00;5449521;381602,89319352503;5831123,893193525;-3297290,217908524;2533833,675285;1695948,0;837885,6752849998;2,301304915973875;True;True;True;True;True;True
2019-03-08 13:00:00;5324315;419634,17973044;5743949,17973044;-3306982,8601944405;2436966,3195359996;1604692,0;832274,3195359996;2,3570080282537895;True;True;True;True;True;True
2019-03-08 14:00:00;4843066;416422,35652868584;5259488,356528685;-2880048,439169686;2379439,917359;1567940,0;811499,917359;2,2103892256990982;True;True;True;True;True;True
2019-03-08 15:00:00;4746486;290897,1206231683;5037383,120623169;-2635280,648245169;2402102,4723779997;1589241,0;812861,4723779999;2,0970725348100285;True;True;True;True;True;True
2019-03-08 16:00:00;4254506;160261,81472221954;4414767,8147222195;-1976067,05390222;2438700,7608200004;1590676,0;848024,7608200003;1,810295008575705;True;True;True;True;True;True
2019-03-08 17:00:00;3791395;59608,6921482082;3851003,692148208;-1355353,8022142076;2495649,8899340006;1576209,0;919440,8899340003;1,5430865153325057;True;True;True;True;True;True
2019-03-08 18:00:00;2981094;7049,759393274763;2988143,759393275;-356067,7281502732;2632076,031243;1612845,0;1019231,0312430001;1,1352801833699764;True;True;True;True;True;True
2019-03-08 19:00:00;2305447;0,0;2305447,0;186720,7265879996;2492167,7265880005;1479853,0;1012314,7265880004;0,9250769823411377;False;True;True;True;True;True
2019-03-08 20:00:00;2103955;0,0;2103955,0;191090,0487350002;2295045,048735;1387094,0;907951,048735;0,9167379965633674;False;True;True;True;True;True
2019-03-08 21:00:00;2333860;0,0;2333860,0;-222438,05147599988;2111421,948524;1290115,0;821306,948524;1,1053498812170142;True;True;True;True;True;True
2019-03-08 22:00:00;2591746;0,0;2591746,0;-624782,8619560008;1966963,138044;1228784,0;738179,1380439999;1,3176383176032986;True;True;True;True;True;True
2019-03-08 23:00:00;2685183;0,0;2685183,0;-723002,0997920001;1962180,900208;1319955,0;642225,9002080001;1,368468625759918;True;True;True;True;True;True
2019-03-09 00:00:00;3002836;0,0;3002836,0;-1186321,7031409997;1816514,2968589999;1242003,0;574511,2968589999;1,653075896618216;True;True;True;True;True;True
2019-03-09 01:00:00;3386202;0,0;3386202,0;-1672518,5387549996;1713683,461245;1185960,0;527723,461245;1,9759786895182532;True;True;True;True;True;True
2019-03-09 02:00:00;3876154;0,0;3876154,0;-2269983,0835976;1606170,9164024;1098619,0;507551,91640240006;2,41328862353083;True;True;True;True;True;True
2019-03-09 03:00:00;4062757;0,0;4062757,0;-2435849,9355448;1626907,0644552;1122462,0;504445,06445519987;2,4972274623200366;True;True;True;True;True;True
2019-03-09 04:00:00;4505210;0,0;4505210,0;-2835512,8272195;1669697,1727805;1154231,0;515466,1727805001;2,6982198170088534;True;True;True;True;True;True
2019-03-09 05:00:00;4882079;0,0;4882079,0;-3166507,340000999;1715571,6599990004;1164314,0;551257,6599990003;2,8457447239498257;True;True;True;True;True;True
2019-03-09 06:00:00;5038642;0,0;5038642,0;-3238365,2009420004;1800276,799058;1201538,0;598738,799058;2,7988151614443315;True;True;True;True;True;True
2019-03-09 07:00:00;5193220;7225,938552631479;5200445,938552631;-3311978,0331016313;1888467,9054510002;1230256,0;658211,9054510001;2,753791008860525;True;True;True;True;True;True
2019-03-09 08:00:00;5276158;53617,3042205768;5329775,304220577;-3308338,7608635766;2021436,5433570002;1278222,0;743214,5433570001;2,636627561590144;True;True;True;True;True;True
2019-03-09 09:00:00;5357296;132945,8739327466;5490241,873932746;-3336246,1599007463;2153995,7140319995;1370989,0;783006,7140319996;2,5488638803536556;True;True;True;True;True;True
2019-03-09 10:00:00;5372409;154917,62301534868;5527326,623015349;-3265214,020468348;2262112,602547;1456128,0;805984,6025469999;2,4434356701748254;True;True;True;True;True;True
2019-03-09 11:00:00;5512275;242392,05728161207;5754667,057281612;-3459122,2520486126;2295544,805233;1476813,0;818731,805233;2,506885095060259;True;True;True;True;True;True
2019-03-09 12:00:00;5578371;278934,1615926494;5857305,161592649;-3584988,4433396496;2272316,718253;1471564,0;800752,7182530002;2,5776799134303148;True;True;True;True;True;True
2019-03-09 13:00:00;5293493;229056,5845038346;5522549,584503835;-3275783,8363178354;2246765,7481859997;1459517,0;787248,7481859997;2,4579997220282745;True;True;True;True;True;True
2019-03-09 14:00:00;4901049;152762,78445997584;5053811,784459976;-2846187,554289975;2207624,23017;1438447,0;769177,2301699999;2,2892536308458626;True;True;True;True;True;True
2019-03-09 15:00:00;4228020;97460,75426809052;4325480,75426809;-2151933,51105009;2173547,243218;1385333,0;788214,2432179999;1,9900560099462525;True;True;True;True;True;True
2019-03-09 16:00:00;3489032;36129,27062774071;3525161,270627741;-1261395,9425067408;2263765,328121;1438891,0;824874,3281210002;1,5572114418563612;True;True;True;True;True;True
2019-03-09 17:00:00;3380957;12709,148375365383;3393666,1483753654;-1035342,1686803647;2358323,9796949998;1451905,0;906418,979695;1,4390160883723297;True;True;True;True;True;True
2019-03-09 18:00:00;3369215;8577,36906889612;3377792,369068896;-937576,2315978962;2440216,1374709997;1471769,0;968447,137471;1,3842185194995;True;True;True;True;True;True
2019-03-09 19:00:00;4215031;0,0;4215031,0;-1966773,5813530008;2248257,4186470006;1319827,0;928430,4186470003;1,8747991066506098;True;True;True;True;True;True
2019-03-09 20:00:00;4856839;0,0;4856839,0;-2774550,2497539995;2082288,750246;1258343,0;823945,750246;2,3324522112633113;True;True;True;True;True;True
2019-03-09 21:00:00;4913999;0,0;4913999,0;-2957564,0479110004;1956434,952089;1201024,0;755410,9520889999;2,511710902911971;True;True;True;True;True;True
2019-03-09 22:00:00;4858544;0,0;4858544,0;-3018341,2955939993;1840202,7044060002;1145078,0;695124,7044060001;2,640222182245021;True;True;True;True;True;True
2019-03-09 23:00:00;5142866;0,0;5142866,0;-3254959,657938;1887906,3420620002;1272861,0;615045,3420620001;2,7241107704436667;True;True;True;True;True;True
2019-03-10 00:00:00;5247714;0,0;5247714,0;-3482472,9833572;1765241,0166428;1212523,0;552718,0166428001;2,9728031189646242;True;True;True;True;True;True
2019-03-10 01:00:00;5355333;0,0;5355333,0;-3693433,6065839;1661899,3934161002;1154875,0;507024,39341610007;3,2224170856647953;True;True;True;True;True;True
2019-03-10 02:00:00;4826615;0,0;4826615,0;-3218056,2697834997;1608558,7302165;1122619,0;485939,73021649977;3,0005836338660594;True;True;True;True;True;True
2019-03-10 03:00:00;4389747;0,0;4389747,0;-2811106,0676911;1578640,9323089;1094649,0;483991,9323089;2,7807127701798606;True;True;True;True;True;True
2019-03-10 04:00:00;3727378;0,0;3727378,0;-2150045,4898405;1577332,5101595002;1082657,0;494675,5101595001;2,363089567984044;True;True;True;True;True;True
2019-03-10 05:00:00;3296437;0,0;3296437,0;-1711595,2174689;1584841,7825310999;1067361,0;517480,7825311;2,0799786050159317;True;True;True;True;True;True
2019-03-10 06:00:00;2674267;0,0;2674267,0;-1032911,3026159997;1641355,697384;1103308,0;538047,697384;1,629303754367355;True;True;True;True;True;True
2019-03-10 07:00:00;2370887;17800,577642543627;2388687,5776425437;-692969,9352295436;1695717,642413;1126757,0;568960,642413;1,4086587990223713;True;True;True;True;True;True
2019-03-10 08:00:00;2322507;107860,08857273235;2430367,088572732;-648967,3025477319;1781399,786025;1151880,0;629519,786025;1,3643018864371999;True;True;True;True;True;True
2019-03-10 09:00:00;2692514;236966,82011421424;2929480,8201142144;-994877,846014214;1934602,9741000002;1256420,0;678182,9741000001;1,514254273012809;True;True;True;True;True;True
2019-03-10 10:00:00;2703203;262229,68911092466;2965432,6891109245;-919456,7438789245;2045975,9452320002;1339288,0;706687,9452320001;1,4493976314930057;True;True;True;True;True;True
2019-03-10 11:00:00;2468835;258430,36098866584;2727265,360988666;-633104,1944696654;2094161,166519;1355363,0;738798,166519;1,3023187539677459;True;True;True;True;True;True
2019-03-10 12:00:00;2339837;321876,2962637009;2661713,296263701;-532800,7479537004;2128912,54831;1385259,0;743653,54831;1,2502689687167539;True;True;True;True;True;True
2019-03-10 13:00:00;2075099;328376,67646381;2403475,67646381;-319736,0716968095;2083739,6047669998;1355480,0;728259,604767;1,1534433913745004;True;True;True;True;True;True
2019-03-10 14:00:00;1815426;180041,02165752632;1995467,0216575263;97041,88543647318;2092508,907094;1354276,0;738232,907094;0,9536241470191678;False;True;True;True;True;True
2019-03-10 15:00:00;2047542;116966,80928727897;2164508,809287279;-69166,93477627845;2095341,8745109998;1345529,0;749812,8745109999;1,0330098565860142;True;True;True;True;True;True
2019-03-10 16:00:00;2468258;81483,40826754266;2549741,4082675427;-394837,27290554205;2154904,1353619997;1379709,0;775195,1353619996;1,1832273029812594;True;True;True;True;True;True
2019-03-10 17:00:00;2596329;47076,56720303291;2643405,567203033;-436127,46584603284;2207278,101357;1368371,0;838907,101357;1,1975860973648533;True;True;True;True;True;True
2019-03-10 18:00:00;2739322;9595,474026863885;2748917,474026864;-442851,7889308636;2306065,685096;1386764,0;919301,6850959999;1,1920378035166106;True;True;True;True;True;True
2019-03-10 19:00:00;2632915;0,0;2632915,0;-466394,56043400057;2166520,4395660004;1270832,0;895688,4395660004;1,2152735565824753;True;True;True;True;True;True
2019-03-10 20:00:00;2346503;0,0;2346503,0;-295137,8932899998;2051365,10671;1238625,0;812740,1067100001;1,1438738975936589;True;True;True;True;True;True
2019-03-10 21:00:00;1839082;0,0;1839082,0;117473,16828699945;1956555,168287;1199474,0;757081,1682869999;0,9399591842892683;False;True;True;True;True;True
2019-03-10 22:00:00;1283345;0,0;1283345,0;577009,2445689999;1860354,2445689999;1157254,0;703100,2445689999;0,6898390474537395;False;False;True;True;True;True
2019-03-10 23:00:00;1515264;0,0;1515264,0;311797,5853300004;1827061,58533;1217575,0;609486,5853299999;0,8293447862767669;False;True;True;True;True;True
2019-03-11 00:00:00;2376652;0,0;2376652,0;-647111,2333321001;1729540,7666679001;1175009,0;554531,7666679;1,3741520557383635;True;True;True;True;True;True
