Datum;0_Ezg_Enercon-126_Enercon E-70 E4/2000;1_Ezg_Enercon-126_Enercon E-70 E4/2000;2_Ezg_SÃ¼dwind N3127_Enercon E-70 E4/2000;3_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;4_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;5_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;6_Ezg_Nordex N27/150_Enercon E-70 E4/2000;7_Ezg_Nordex N27/150_Enercon E-70 E4/2000;8_Ezg_AN Bonus 600/44_Enercon E-70 E4/2000;9_Ezg_AN Bonus 600/45_Enercon E-70 E4/2000;10_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;11_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;12_Ezg_Senvion MM100_Enercon E-70 E4/2000;13_Ezg_Senvion MM100_Enercon E-70 E4/2000;14_Ezg_Senvion MM100_Enercon E-70 E4/2000;15_Ezg_Senvion MM100_Enercon E-70 E4/2000;16_Ezg_Senvion MM100_Enercon E-70 E4/2000;17_Ezg_Senvion MM100_Enercon E-70 E4/2000;18_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;19_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;20_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;21_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;22_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;23_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;24_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;25_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;26_Ezg_Micon M1500-600_Enercon E-70 E4/2000;27_Ezg_Micon M1500-600_Enercon E-70 E4/2000;28_Ezg_Micon M1500-600_Enercon E-70 E4/2000;29_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;30_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;31_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;32_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;33_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;34_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;35_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;36_Ezg_Vestas V90-2MW_Enercon E-70 E4/2000;37_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;38_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;39_Ezg_Enercon E-66/15.66_Enercon E-70 E4/2000;40_Ezg_Repower MD77_Enercon E-70 E4/2000;41_Ezg_Repower 3.4M104_Enercon E-70 E4/2000;42_Ezg_Tacke TW 600_Enercon E-70 E4/2000;43_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;44_Ezg_Enercon E-92_Enercon E-70 E4/2000;45_Ezg_Enercon E-92_Enercon E-70 E4/2000;46_Ezg_Senvion MM100_Enercon E-70 E4/2000;47_Ezg_Senvion MM100_Enercon E-70 E4/2000;48_Ezg_Senvion MM100_Enercon E-70 E4/2000;49_Ezg_Senvion MM100_Enercon E-70 E4/2000;50_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;51_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;52_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;53_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;54_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;55_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;56_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;57_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;58_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;59_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;60_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;61_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;62_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;63_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;64_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;65_Ezg_Nordex N117/3000_Enercon E-70 E4/2000
2020-01-26 05:00:00;1155;1155;72;346;346;577;28;28;160;160;133;133;533;533;533;533;533;533;800;640;640;640;640;462;481;481;115;115;115;96;96;96;115;115;115;115;385;635;635;288;288;654;160;133;533;533;533;533;533;533;96;96;96;96;115;115;462;462;462;462;577;577;577;577;577;577
2020-01-26 06:00:00;1288;1288;60;386;386;644;32;32;133;133;111;111;444;444;444;444;444;444;666;533;533;533;533;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;133;111;444;444;444;444;444;444;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2020-01-26 07:00:00;1422;1422;82;426;426;711;35;35;182;182;151;151;607;607;607;607;607;607;911;728;728;728;728;568;592;592;142;142;142;118;118;118;142;142;142;142;474;782;782;355;355;805;182;151;607;607;607;607;607;607;118;118;118;118;142;142;568;568;568;568;711;711;711;711;711;711
2020-01-26 08:00:00;1333;1333;86;400;400;666;33;33;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;191;159;637;637;637;637;637;637;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2020-01-26 09:00:00;1200;1200;80;360;360;600;30;30;177;177;148;148;592;592;592;592;592;592;888;711;711;711;711;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;177;148;592;592;592;592;592;592;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2020-01-26 10:00:00;1511;1511;96;453;453;755;37;37;213;213;177;177;711;711;711;711;711;711;1066;853;853;853;853;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;213;177;711;711;711;711;711;711;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2020-01-26 11:00:00;1866;1866;106;560;560;933;46;46;235;235;196;196;785;785;785;785;785;785;1177;942;942;942;942;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;235;196;785;785;785;785;785;785;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2020-01-26 12:00:00;2266;2266;122;680;680;1133;56;56;271;271;225;225;903;903;903;903;903;903;1355;1084;1084;1084;1084;906;944;944;226;226;226;188;188;188;226;226;226;226;755;1246;1246;566;566;1284;271;225;903;903;903;903;903;903;188;188;188;188;226;226;906;906;906;906;1133;1133;1133;1133;1133;1133
2020-01-26 13:00:00;1955;1955;98;586;586;977;48;48;217;217;181;181;725;725;725;725;725;725;1088;871;871;871;871;782;814;814;195;195;195;162;162;162;195;195;195;195;651;1075;1075;488;488;1108;217;181;725;725;725;725;725;725;162;162;162;162;195;195;782;782;782;782;977;977;977;977;977;977
2020-01-26 14:00:00;1911;1911;102;573;573;955;47;47;226;226;188;188;755;755;755;755;755;755;1133;906;906;906;906;764;796;796;191;191;191;159;159;159;191;191;191;191;637;1051;1051;477;477;1082;226;188;755;755;755;755;755;755;159;159;159;159;191;191;764;764;764;764;955;955;955;955;955;955
2020-01-26 15:00:00;2000;2000;104;600;600;1000;50;50;231;231;192;192;770;770;770;770;770;770;1155;924;924;924;924;800;833;833;200;200;200;166;166;166;200;200;200;200;666;1100;1100;500;500;1133;231;192;770;770;770;770;770;770;166;166;166;166;200;200;800;800;800;800;1000;1000;1000;1000;1000;1000
2020-01-26 16:00:00;1777;1777;106;533;533;888;44;44;235;235;196;196;785;785;785;785;785;785;1177;942;942;942;942;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;235;196;785;785;785;785;785;785;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2020-01-26 17:00:00;1644;1644;100;493;493;822;41;41;222;222;185;185;740;740;740;740;740;740;1111;888;888;888;888;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;222;185;740;740;740;740;740;740;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2020-01-26 18:00:00;1511;1511;104;453;453;755;37;37;231;231;192;192;770;770;770;770;770;770;1155;924;924;924;924;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;231;192;770;770;770;770;770;770;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2020-01-26 19:00:00;1377;1377;86;413;413;688;34;34;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;191;159;637;637;637;637;637;637;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2020-01-26 20:00:00;1377;1377;88;413;413;688;34;34;195;195;162;162;651;651;651;651;651;651;977;782;782;782;782;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;195;162;651;651;651;651;651;651;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2020-01-26 21:00:00;1422;1422;84;426;426;711;35;35;186;186;155;155;622;622;622;622;622;622;933;746;746;746;746;568;592;592;142;142;142;118;118;118;142;142;142;142;474;782;782;355;355;805;186;155;622;622;622;622;622;622;118;118;118;118;142;142;568;568;568;568;711;711;711;711;711;711
2020-01-26 22:00:00;1111;1111;74;333;333;555;27;27;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;444;462;462;111;111;111;92;92;92;111;111;111;111;370;611;611;277;277;629;164;137;548;548;548;548;548;548;92;92;92;92;111;111;444;444;444;444;555;555;555;555;555;555
2020-01-26 23:00:00;1111;1111;76;333;333;555;27;27;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;444;462;462;111;111;111;92;92;92;111;111;111;111;370;611;611;277;277;629;168;140;562;562;562;562;562;562;92;92;92;92;111;111;444;444;444;444;555;555;555;555;555;555
2020-01-27 00:00:00;1200;1200;90;360;360;600;30;30;200;200;166;166;666;666;666;666;666;666;1000;800;800;800;800;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;200;166;666;666;666;666;666;666;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2020-01-27 01:00:00;1333;1333;86;400;400;666;33;33;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;191;159;637;637;637;637;637;637;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2020-01-27 02:00:00;1600;1600;62;480;480;800;40;40;137;137;114;114;459;459;459;459;459;459;688;551;551;551;551;640;666;666;160;160;160;133;133;133;160;160;160;160;533;880;880;400;400;906;137;114;459;459;459;459;459;459;133;133;133;133;160;160;640;640;640;640;800;800;800;800;800;800
2020-01-27 03:00:00;1644;1644;60;493;493;822;41;41;133;133;111;111;444;444;444;444;444;444;666;533;533;533;533;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;133;111;444;444;444;444;444;444;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2020-01-27 04:00:00;1466;1466;88;440;440;733;36;36;195;195;162;162;651;651;651;651;651;651;977;782;782;782;782;586;611;611;146;146;146;122;122;122;146;146;146;146;488;806;806;366;366;831;195;162;651;651;651;651;651;651;122;122;122;122;146;146;586;586;586;586;733;733;733;733;733;733
2020-01-27 05:00:00;1777;1777;88;533;533;888;44;44;195;195;162;162;651;651;651;651;651;651;977;782;782;782;782;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;195;162;651;651;651;651;651;651;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2020-01-27 06:00:00;1955;1955;98;586;586;977;48;48;217;217;181;181;725;725;725;725;725;725;1088;871;871;871;871;782;814;814;195;195;195;162;162;162;195;195;195;195;651;1075;1075;488;488;1108;217;181;725;725;725;725;725;725;162;162;162;162;195;195;782;782;782;782;977;977;977;977;977;977
2020-01-27 07:00:00;2000;2000;100;600;600;1000;50;50;222;222;185;185;740;740;740;740;740;740;1111;888;888;888;888;800;833;833;200;200;200;166;166;166;200;200;200;200;666;1100;1100;500;500;1133;222;185;740;740;740;740;740;740;166;166;166;166;200;200;800;800;800;800;1000;1000;1000;1000;1000;1000
2020-01-27 08:00:00;1955;1955;110;586;586;977;48;48;244;244;203;203;814;814;814;814;814;814;1222;977;977;977;977;782;814;814;195;195;195;162;162;162;195;195;195;195;651;1075;1075;488;488;1108;244;203;814;814;814;814;814;814;162;162;162;162;195;195;782;782;782;782;977;977;977;977;977;977
2020-01-27 09:00:00;1866;1866;140;560;560;933;46;46;311;311;259;259;1037;1037;1037;1037;1037;1037;1555;1244;1244;1244;1244;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;311;259;1037;1037;1037;1037;1037;1037;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2020-01-27 10:00:00;1777;1777;150;533;533;888;44;44;333;333;277;277;1111;1111;1111;1111;1111;1111;1666;1333;1333;1333;1333;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;333;277;1111;1111;1111;1111;1111;1111;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2020-01-27 11:00:00;1822;1822;142;546;546;911;45;45;315;315;262;262;1051;1051;1051;1051;1051;1051;1577;1262;1262;1262;1262;728;759;759;182;182;182;151;151;151;182;182;182;182;607;1002;1002;455;455;1032;315;262;1051;1051;1051;1051;1051;1051;151;151;151;151;182;182;728;728;728;728;911;911;911;911;911;911
2020-01-27 12:00:00;1644;1644;134;493;493;822;41;41;297;297;248;248;992;992;992;992;992;992;1488;1191;1191;1191;1191;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;297;248;992;992;992;992;992;992;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2020-01-27 13:00:00;1688;1688;126;506;506;844;42;42;280;280;233;233;933;933;933;933;933;933;1400;1120;1120;1120;1120;675;703;703;168;168;168;140;140;140;168;168;168;168;562;928;928;422;422;957;280;233;933;933;933;933;933;933;140;140;140;140;168;168;675;675;675;675;844;844;844;844;844;844
2020-01-27 14:00:00;1600;1600;126;480;480;800;40;40;280;280;233;233;933;933;933;933;933;933;1400;1120;1120;1120;1120;640;666;666;160;160;160;133;133;133;160;160;160;160;533;880;880;400;400;906;280;233;933;933;933;933;933;933;133;133;133;133;160;160;640;640;640;640;800;800;800;800;800;800
2020-01-27 15:00:00;1466;1466;128;440;440;733;36;36;284;284;237;237;948;948;948;948;948;948;1422;1137;1137;1137;1137;586;611;611;146;146;146;122;122;122;146;146;146;146;488;806;806;366;366;831;284;237;948;948;948;948;948;948;122;122;122;122;146;146;586;586;586;586;733;733;733;733;733;733
2020-01-27 16:00:00;1511;1511;92;453;453;755;37;37;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;204;170;681;681;681;681;681;681;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2020-01-27 17:00:00;1466;1466;90;440;440;733;36;36;200;200;166;166;666;666;666;666;666;666;1000;800;800;800;800;586;611;611;146;146;146;122;122;122;146;146;146;146;488;806;806;366;366;831;200;166;666;666;666;666;666;666;122;122;122;122;146;146;586;586;586;586;733;733;733;733;733;733
2020-01-27 18:00:00;1511;1511;86;453;453;755;37;37;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;191;159;637;637;637;637;637;637;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2020-01-27 19:00:00;1377;1377;76;413;413;688;34;34;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;168;140;562;562;562;562;562;562;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2020-01-27 20:00:00;1200;1200;76;360;360;600;30;30;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;168;140;562;562;562;562;562;562;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2020-01-27 21:00:00;1155;1155;78;346;346;577;28;28;173;173;144;144;577;577;577;577;577;577;866;693;693;693;693;462;481;481;115;115;115;96;96;96;115;115;115;115;385;635;635;288;288;654;173;144;577;577;577;577;577;577;96;96;96;96;115;115;462;462;462;462;577;577;577;577;577;577
2020-01-27 22:00:00;1288;1288;76;386;386;644;32;32;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;168;140;562;562;562;562;562;562;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2020-01-27 23:00:00;1200;1200;78;360;360;600;30;30;173;173;144;144;577;577;577;577;577;577;866;693;693;693;693;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;173;144;577;577;577;577;577;577;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2020-01-28 00:00:00;1200;1200;76;360;360;600;30;30;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;168;140;562;562;562;562;562;562;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2020-01-28 01:00:00;1288;1288;86;386;386;644;32;32;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;191;159;637;637;637;637;637;637;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2020-01-28 02:00:00;1600;1600;102;480;480;800;40;40;226;226;188;188;755;755;755;755;755;755;1133;906;906;906;906;640;666;666;160;160;160;133;133;133;160;160;160;160;533;880;880;400;400;906;226;188;755;755;755;755;755;755;133;133;133;133;160;160;640;640;640;640;800;800;800;800;800;800
2020-01-28 03:00:00;1866;1866;106;560;560;933;46;46;235;235;196;196;785;785;785;785;785;785;1177;942;942;942;942;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;235;196;785;785;785;785;785;785;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2020-01-28 04:00:00;2088;2088;106;626;626;1044;52;52;235;235;196;196;785;785;785;785;785;785;1177;942;942;942;942;835;870;870;208;208;208;174;174;174;208;208;208;208;696;1148;1148;522;522;1183;235;196;785;785;785;785;785;785;174;174;174;174;208;208;835;835;835;835;1044;1044;1044;1044;1044;1044
2020-01-28 05:00:00;2400;2400;124;720;720;1200;60;60;275;275;229;229;918;918;918;918;918;918;1377;1102;1102;1102;1102;960;1000;1000;240;240;240;200;200;200;240;240;240;240;800;1320;1320;600;600;1360;275;229;918;918;918;918;918;918;200;200;200;200;240;240;960;960;960;960;1200;1200;1200;1200;1200;1200
2020-01-28 06:00:00;2266;2266;140;680;680;1133;56;56;311;311;259;259;1037;1037;1037;1037;1037;1037;1555;1244;1244;1244;1244;906;944;944;226;226;226;188;188;188;226;226;226;226;755;1246;1246;566;566;1284;311;259;1037;1037;1037;1037;1037;1037;188;188;188;188;226;226;906;906;906;906;1133;1133;1133;1133;1133;1133
2020-01-28 07:00:00;1333;1333;106;400;400;666;33;33;235;235;196;196;785;785;785;785;785;785;1177;942;942;942;942;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;235;196;785;785;785;785;785;785;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2020-01-28 08:00:00;1333;1333;118;400;400;666;33;33;262;262;218;218;874;874;874;874;874;874;1311;1048;1048;1048;1048;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;262;218;874;874;874;874;874;874;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2020-01-28 09:00:00;1644;1644;146;493;493;822;41;41;324;324;270;270;1081;1081;1081;1081;1081;1081;1622;1297;1297;1297;1297;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;324;270;1081;1081;1081;1081;1081;1081;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2020-01-28 10:00:00;1777;1777;136;533;533;888;44;44;302;302;251;251;1007;1007;1007;1007;1007;1007;1511;1208;1208;1208;1208;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;302;251;1007;1007;1007;1007;1007;1007;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2020-01-28 11:00:00;1511;1511;130;453;453;755;37;37;288;288;240;240;962;962;962;962;962;962;1444;1155;1155;1155;1155;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;288;240;962;962;962;962;962;962;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2020-01-28 12:00:00;1644;1644;124;493;493;822;41;41;275;275;229;229;918;918;918;918;918;918;1377;1102;1102;1102;1102;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;275;229;918;918;918;918;918;918;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2020-01-28 13:00:00;1866;1866;112;560;560;933;46;46;248;248;207;207;829;829;829;829;829;829;1244;995;995;995;995;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;248;207;829;829;829;829;829;829;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2020-01-28 14:00:00;2222;2222;160;666;666;1111;55;55;355;355;296;296;1185;1185;1185;1185;1185;1185;1777;1422;1422;1422;1422;888;925;925;222;222;222;185;185;185;222;222;222;222;740;1222;1222;555;555;1259;355;296;1185;1185;1185;1185;1185;1185;185;185;185;185;222;222;888;888;888;888;1111;1111;1111;1111;1111;1111
2020-01-28 15:00:00;2266;2266;154;680;680;1133;56;56;342;342;285;285;1140;1140;1140;1140;1140;1140;1711;1368;1368;1368;1368;906;944;944;226;226;226;188;188;188;226;226;226;226;755;1246;1246;566;566;1284;342;285;1140;1140;1140;1140;1140;1140;188;188;188;188;226;226;906;906;906;906;1133;1133;1133;1133;1133;1133
2020-01-28 16:00:00;2488;2488;160;746;746;1244;62;62;355;355;296;296;1185;1185;1185;1185;1185;1185;1777;1422;1422;1422;1422;995;1037;1037;248;248;248;207;207;207;248;248;248;248;829;1368;1368;622;622;1410;355;296;1185;1185;1185;1185;1185;1185;207;207;207;207;248;248;995;995;995;995;1244;1244;1244;1244;1244;1244
2020-01-28 17:00:00;2577;2577;174;773;773;1288;64;64;386;386;322;322;1288;1288;1288;1288;1288;1288;1933;1546;1546;1546;1546;1031;1074;1074;257;257;257;214;214;214;257;257;257;257;859;1417;1417;644;644;1460;386;322;1288;1288;1288;1288;1288;1288;214;214;214;214;257;257;1031;1031;1031;1031;1288;1288;1288;1288;1288;1288
2020-01-28 18:00:00;2088;2088;126;626;626;1044;52;52;280;280;233;233;933;933;933;933;933;933;1400;1120;1120;1120;1120;835;870;870;208;208;208;174;174;174;208;208;208;208;696;1148;1148;522;522;1183;280;233;933;933;933;933;933;933;174;174;174;174;208;208;835;835;835;835;1044;1044;1044;1044;1044;1044
2020-01-28 19:00:00;2311;2311;122;693;693;1155;57;57;271;271;225;225;903;903;903;903;903;903;1355;1084;1084;1084;1084;924;962;962;231;231;231;192;192;192;231;231;231;231;770;1271;1271;577;577;1309;271;225;903;903;903;903;903;903;192;192;192;192;231;231;924;924;924;924;1155;1155;1155;1155;1155;1155
2020-01-28 20:00:00;2222;2222;130;666;666;1111;55;55;288;288;240;240;962;962;962;962;962;962;1444;1155;1155;1155;1155;888;925;925;222;222;222;185;185;185;222;222;222;222;740;1222;1222;555;555;1259;288;240;962;962;962;962;962;962;185;185;185;185;222;222;888;888;888;888;1111;1111;1111;1111;1111;1111
2020-01-28 21:00:00;2000;2000;94;600;600;1000;50;50;208;208;174;174;696;696;696;696;696;696;1044;835;835;835;835;800;833;833;200;200;200;166;166;166;200;200;200;200;666;1100;1100;500;500;1133;208;174;696;696;696;696;696;696;166;166;166;166;200;200;800;800;800;800;1000;1000;1000;1000;1000;1000
2020-01-28 22:00:00;2400;2400;134;720;720;1200;60;60;297;297;248;248;992;992;992;992;992;992;1488;1191;1191;1191;1191;960;1000;1000;240;240;240;200;200;200;240;240;240;240;800;1320;1320;600;600;1360;297;248;992;992;992;992;992;992;200;200;200;200;240;240;960;960;960;960;1200;1200;1200;1200;1200;1200
2020-01-28 23:00:00;2533;2533;140;760;760;1266;63;63;311;311;259;259;1037;1037;1037;1037;1037;1037;1555;1244;1244;1244;1244;1013;1055;1055;253;253;253;211;211;211;253;253;253;253;844;1393;1393;633;633;1435;311;259;1037;1037;1037;1037;1037;1037;211;211;211;211;253;253;1013;1013;1013;1013;1266;1266;1266;1266;1266;1266
2020-01-29 00:00:00;2444;2444;132;733;733;1222;61;61;293;293;244;244;977;977;977;977;977;977;1466;1173;1173;1173;1173;977;1018;1018;244;244;244;203;203;203;244;244;244;244;814;1344;1344;611;611;1385;293;244;977;977;977;977;977;977;203;203;203;203;244;244;977;977;977;977;1222;1222;1222;1222;1222;1222
2020-01-29 01:00:00;2222;2222;122;666;666;1111;55;55;271;271;225;225;903;903;903;903;903;903;1355;1084;1084;1084;1084;888;925;925;222;222;222;185;185;185;222;222;222;222;740;1222;1222;555;555;1259;271;225;903;903;903;903;903;903;185;185;185;185;222;222;888;888;888;888;1111;1111;1111;1111;1111;1111
2020-01-29 02:00:00;2044;2044;92;613;613;1022;51;51;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;817;851;851;204;204;204;170;170;170;204;204;204;204;681;1124;1124;511;511;1158;204;170;681;681;681;681;681;681;170;170;170;170;204;204;817;817;817;817;1022;1022;1022;1022;1022;1022
2020-01-29 03:00:00;1733;1733;106;520;520;866;43;43;235;235;196;196;785;785;785;785;785;785;1177;942;942;942;942;693;722;722;173;173;173;144;144;144;173;173;173;173;577;953;953;433;433;982;235;196;785;785;785;785;785;785;144;144;144;144;173;173;693;693;693;693;866;866;866;866;866;866
2020-01-29 04:00:00;1822;1822;120;546;546;911;45;45;266;266;222;222;888;888;888;888;888;888;1333;1066;1066;1066;1066;728;759;759;182;182;182;151;151;151;182;182;182;182;607;1002;1002;455;455;1032;266;222;888;888;888;888;888;888;151;151;151;151;182;182;728;728;728;728;911;911;911;911;911;911
2020-01-29 05:00:00;2044;2044;132;613;613;1022;51;51;293;293;244;244;977;977;977;977;977;977;1466;1173;1173;1173;1173;817;851;851;204;204;204;170;170;170;204;204;204;204;681;1124;1124;511;511;1158;293;244;977;977;977;977;977;977;170;170;170;170;204;204;817;817;817;817;1022;1022;1022;1022;1022;1022
2020-01-29 06:00:00;2133;2133;142;640;640;1066;53;53;315;315;262;262;1051;1051;1051;1051;1051;1051;1577;1262;1262;1262;1262;853;888;888;213;213;213;177;177;177;213;213;213;213;711;1173;1173;533;533;1208;315;262;1051;1051;1051;1051;1051;1051;177;177;177;177;213;213;853;853;853;853;1066;1066;1066;1066;1066;1066
2020-01-29 07:00:00;2355;2355;144;706;706;1177;58;58;320;320;266;266;1066;1066;1066;1066;1066;1066;1600;1280;1280;1280;1280;942;981;981;235;235;235;196;196;196;235;235;235;235;785;1295;1295;588;588;1334;320;266;1066;1066;1066;1066;1066;1066;196;196;196;196;235;235;942;942;942;942;1177;1177;1177;1177;1177;1177
2020-01-29 08:00:00;2311;2311;126;693;693;1155;57;57;280;280;233;233;933;933;933;933;933;933;1400;1120;1120;1120;1120;924;962;962;231;231;231;192;192;192;231;231;231;231;770;1271;1271;577;577;1309;280;233;933;933;933;933;933;933;192;192;192;192;231;231;924;924;924;924;1155;1155;1155;1155;1155;1155
