Datum;0_Ezg_Enercon-126_Enercon E-70 E4/2000;1_Ezg_Enercon-126_Enercon E-70 E4/2000;2_Ezg_SÃ¼dwind N3127_Enercon E-70 E4/2000;3_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;4_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;5_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;6_Ezg_Nordex N27/150_Enercon E-70 E4/2000;7_Ezg_Nordex N27/150_Enercon E-70 E4/2000;8_Ezg_AN Bonus 600/44_Enercon E-70 E4/2000;9_Ezg_AN Bonus 600/45_Enercon E-70 E4/2000;10_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;11_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;12_Ezg_Senvion MM100_Enercon E-70 E4/2000;13_Ezg_Senvion MM100_Enercon E-70 E4/2000;14_Ezg_Senvion MM100_Enercon E-70 E4/2000;15_Ezg_Senvion MM100_Enercon E-70 E4/2000;16_Ezg_Senvion MM100_Enercon E-70 E4/2000;17_Ezg_Senvion MM100_Enercon E-70 E4/2000;18_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;19_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;20_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;21_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;22_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;23_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;24_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;25_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;26_Ezg_Micon M1500-600_Enercon E-70 E4/2000;27_Ezg_Micon M1500-600_Enercon E-70 E4/2000;28_Ezg_Micon M1500-600_Enercon E-70 E4/2000;29_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;30_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;31_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;32_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;33_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;34_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;35_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;36_Ezg_Vestas V90-2MW_Enercon E-70 E4/2000;37_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;38_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;39_Ezg_Enercon E-66/15.66_Enercon E-70 E4/2000;40_Ezg_Repower MD77_Enercon E-70 E4/2000;41_Ezg_Repower 3.4M104_Enercon E-70 E4/2000;42_Ezg_Tacke TW 600_Enercon E-70 E4/2000;43_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;44_Ezg_Enercon E-92_Enercon E-70 E4/2000;45_Ezg_Enercon E-92_Enercon E-70 E4/2000;46_Ezg_Senvion MM100_Enercon E-70 E4/2000;47_Ezg_Senvion MM100_Enercon E-70 E4/2000;48_Ezg_Senvion MM100_Enercon E-70 E4/2000;49_Ezg_Senvion MM100_Enercon E-70 E4/2000;50_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;51_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;52_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;53_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;54_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;55_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;56_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;57_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;58_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;59_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;60_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;61_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;62_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;63_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;64_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;65_Ezg_Nordex N117/3000_Enercon E-70 E4/2000
2019-10-01 17:00:00;0;0;58;0;0;0;0;0;128;128;107;107;429;429;429;429;429;429;644;515;515;515;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;107;429;429;429;429;429;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-01 18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-01 19:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-01 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-01 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-01 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-01 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 07:00:00;0;0;58;0;0;0;0;0;128;128;107;107;429;429;429;429;429;429;644;515;515;515;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;107;429;429;429;429;429;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 08:00:00;0;0;60;0;0;0;0;0;133;133;111;111;444;444;444;444;444;444;666;533;533;533;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;111;444;444;444;444;444;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 09:00:00;1600;1600;90;480;480;800;40;40;200;200;166;166;666;666;666;666;666;666;1000;800;800;800;800;640;666;666;160;160;160;133;133;133;160;160;160;160;533;880;880;400;400;906;200;166;666;666;666;666;666;666;133;133;133;133;160;160;640;640;640;640;800;800;800;800;800;800
2019-10-02 10:00:00;1777;1777;100;533;533;888;44;44;222;222;185;185;740;740;740;740;740;740;1111;888;888;888;888;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;222;185;740;740;740;740;740;740;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2019-10-02 11:00:00;2000;2000;88;600;600;1000;50;50;195;195;162;162;651;651;651;651;651;651;977;782;782;782;782;800;833;833;200;200;200;166;166;166;200;200;200;200;666;1100;1100;500;500;1133;195;162;651;651;651;651;651;651;166;166;166;166;200;200;800;800;800;800;1000;1000;1000;1000;1000;1000
2019-10-02 12:00:00;2133;2133;94;640;640;1066;53;53;208;208;174;174;696;696;696;696;696;696;1044;835;835;835;835;853;888;888;213;213;213;177;177;177;213;213;213;213;711;1173;1173;533;533;1208;208;174;696;696;696;696;696;696;177;177;177;177;213;213;853;853;853;853;1066;1066;1066;1066;1066;1066
2019-10-02 13:00:00;2222;2222;88;666;666;1111;55;55;195;195;162;162;651;651;651;651;651;651;977;782;782;782;782;888;925;925;222;222;222;185;185;185;222;222;222;222;740;1222;1222;555;555;1259;195;162;651;651;651;651;651;651;185;185;185;185;222;222;888;888;888;888;1111;1111;1111;1111;1111;1111
2019-10-02 14:00:00;2266;2266;112;680;680;1133;56;56;248;248;207;207;829;829;829;829;829;829;1244;995;995;995;995;906;944;944;226;226;226;188;188;188;226;226;226;226;755;1246;1246;566;566;1284;248;207;829;829;829;829;829;829;188;188;188;188;226;226;906;906;906;906;1133;1133;1133;1133;1133;1133
2019-10-02 15:00:00;1555;1555;66;466;466;777;38;38;146;146;122;122;488;488;488;488;488;488;733;586;586;586;586;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;146;122;488;488;488;488;488;488;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2019-10-02 16:00:00;1511;1511;92;453;453;755;37;37;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;204;170;681;681;681;681;681;681;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-10-02 17:00:00;1333;1333;94;400;400;666;33;33;208;208;174;174;696;696;696;696;696;696;1044;835;835;835;835;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;208;174;696;696;696;696;696;696;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-10-02 18:00:00;1733;1733;92;520;520;866;43;43;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;693;722;722;173;173;173;144;144;144;173;173;173;173;577;953;953;433;433;982;204;170;681;681;681;681;681;681;144;144;144;144;173;173;693;693;693;693;866;866;866;866;866;866
2019-10-02 19:00:00;1911;1911;112;573;573;955;47;47;248;248;207;207;829;829;829;829;829;829;1244;995;995;995;995;764;796;796;191;191;191;159;159;159;191;191;191;191;637;1051;1051;477;477;1082;248;207;829;829;829;829;829;829;159;159;159;159;191;191;764;764;764;764;955;955;955;955;955;955
2019-10-02 20:00:00;1866;1866;112;560;560;933;46;46;248;248;207;207;829;829;829;829;829;829;1244;995;995;995;995;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;248;207;829;829;829;829;829;829;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2019-10-02 21:00:00;2133;2133;94;640;640;1066;53;53;208;208;174;174;696;696;696;696;696;696;1044;835;835;835;835;853;888;888;213;213;213;177;177;177;213;213;213;213;711;1173;1173;533;533;1208;208;174;696;696;696;696;696;696;177;177;177;177;213;213;853;853;853;853;1066;1066;1066;1066;1066;1066
2019-10-02 22:00:00;1911;1911;130;573;573;955;47;47;288;288;240;240;962;962;962;962;962;962;1444;1155;1155;1155;1155;764;796;796;191;191;191;159;159;159;191;191;191;191;637;1051;1051;477;477;1082;288;240;962;962;962;962;962;962;159;159;159;159;191;191;764;764;764;764;955;955;955;955;955;955
2019-10-02 23:00:00;1600;1600;124;480;480;800;40;40;275;275;229;229;918;918;918;918;918;918;1377;1102;1102;1102;1102;640;666;666;160;160;160;133;133;133;160;160;160;160;533;880;880;400;400;906;275;229;918;918;918;918;918;918;133;133;133;133;160;160;640;640;640;640;800;800;800;800;800;800
2019-10-03 00:00:00;1377;1377;98;413;413;688;34;34;217;217;181;181;725;725;725;725;725;725;1088;871;871;871;871;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;217;181;725;725;725;725;725;725;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2019-10-03 01:00:00;1333;1333;92;400;400;666;33;33;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;204;170;681;681;681;681;681;681;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-10-03 02:00:00;1155;1155;84;346;346;577;28;28;186;186;155;155;622;622;622;622;622;622;933;746;746;746;746;462;481;481;115;115;115;96;96;96;115;115;115;115;385;635;635;288;288;654;186;155;622;622;622;622;622;622;96;96;96;96;115;115;462;462;462;462;577;577;577;577;577;577
2019-10-03 03:00:00;0;0;66;0;0;0;0;0;146;146;122;122;488;488;488;488;488;488;733;586;586;586;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;122;488;488;488;488;488;488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 04:00:00;0;0;70;0;0;0;0;0;155;155;129;129;518;518;518;518;518;518;777;622;622;622;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;129;518;518;518;518;518;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 05:00:00;1288;1288;72;386;386;644;32;32;160;160;133;133;533;533;533;533;533;533;800;640;640;640;640;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;160;133;533;533;533;533;533;533;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-10-03 06:00:00;0;0;64;0;0;0;0;0;142;142;118;118;474;474;474;474;474;474;711;568;568;568;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;118;474;474;474;474;474;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 07:00:00;0;0;50;0;0;0;0;0;111;111;92;92;370;370;370;370;370;370;555;444;444;444;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;92;370;370;370;370;370;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 08:00:00;0;0;66;0;0;0;0;0;146;146;122;122;488;488;488;488;488;488;733;586;586;586;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;122;488;488;488;488;488;488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 09:00:00;0;0;68;0;0;0;0;0;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;125;503;503;503;503;503;503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 10:00:00;0;0;54;0;0;0;0;0;120;120;100;100;400;400;400;400;400;400;600;480;480;480;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;100;400;400;400;400;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 11:00:00;0;0;52;0;0;0;0;0;115;115;96;96;385;385;385;385;385;385;577;462;462;462;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;96;385;385;385;385;385;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 12:00:00;0;0;52;0;0;0;0;0;115;115;96;96;385;385;385;385;385;385;577;462;462;462;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;96;385;385;385;385;385;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 13:00:00;0;0;58;0;0;0;0;0;128;128;107;107;429;429;429;429;429;429;644;515;515;515;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;107;429;429;429;429;429;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 14:00:00;0;0;58;0;0;0;0;0;128;128;107;107;429;429;429;429;429;429;644;515;515;515;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;107;429;429;429;429;429;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 15:00:00;0;0;52;0;0;0;0;0;115;115;96;96;385;385;385;385;385;385;577;462;462;462;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;96;385;385;385;385;385;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 16:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 17:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 19:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-03 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 02:00:00;0;0;50;0;0;0;0;0;111;111;92;92;370;370;370;370;370;370;555;444;444;444;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;92;370;370;370;370;370;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 03:00:00;0;0;74;0;0;0;0;0;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;137;548;548;548;548;548;548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 04:00:00;0;0;70;0;0;0;0;0;155;155;129;129;518;518;518;518;518;518;777;622;622;622;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;129;518;518;518;518;518;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 05:00:00;0;0;62;0;0;0;0;0;137;137;114;114;459;459;459;459;459;459;688;551;551;551;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;114;459;459;459;459;459;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 06:00:00;1333;1333;66;400;400;666;33;33;146;146;122;122;488;488;488;488;488;488;733;586;586;586;586;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;146;122;488;488;488;488;488;488;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-10-04 07:00:00;1333;1333;70;400;400;666;33;33;155;155;129;129;518;518;518;518;518;518;777;622;622;622;622;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;155;129;518;518;518;518;518;518;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-10-04 08:00:00;1377;1377;86;413;413;688;34;34;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;191;159;637;637;637;637;637;637;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2019-10-04 09:00:00;1111;1111;86;333;333;555;27;27;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;444;462;462;111;111;111;92;92;92;111;111;111;111;370;611;611;277;277;629;191;159;637;637;637;637;637;637;92;92;92;92;111;111;444;444;444;444;555;555;555;555;555;555
2019-10-04 10:00:00;1200;1200;72;360;360;600;30;30;160;160;133;133;533;533;533;533;533;533;800;640;640;640;640;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;160;133;533;533;533;533;533;533;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2019-10-04 11:00:00;1200;1200;84;360;360;600;30;30;186;186;155;155;622;622;622;622;622;622;933;746;746;746;746;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;186;155;622;622;622;622;622;622;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2019-10-04 12:00:00;1111;1111;74;333;333;555;27;27;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;444;462;462;111;111;111;92;92;92;111;111;111;111;370;611;611;277;277;629;164;137;548;548;548;548;548;548;92;92;92;92;111;111;444;444;444;444;555;555;555;555;555;555
2019-10-04 13:00:00;0;0;64;0;0;0;0;0;142;142;118;118;474;474;474;474;474;474;711;568;568;568;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;118;474;474;474;474;474;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-04 14:00:00;1333;1333;76;400;400;666;33;33;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;168;140;562;562;562;562;562;562;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-10-04 15:00:00;1511;1511;90;453;453;755;37;37;200;200;166;166;666;666;666;666;666;666;1000;800;800;800;800;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;200;166;666;666;666;666;666;666;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-10-04 16:00:00;1555;1555;90;466;466;777;38;38;200;200;166;166;666;666;666;666;666;666;1000;800;800;800;800;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;200;166;666;666;666;666;666;666;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2019-10-04 17:00:00;1288;1288;84;386;386;644;32;32;186;186;155;155;622;622;622;622;622;622;933;746;746;746;746;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;186;155;622;622;622;622;622;622;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-10-04 18:00:00;1466;1466;82;440;440;733;36;36;182;182;151;151;607;607;607;607;607;607;911;728;728;728;728;586;611;611;146;146;146;122;122;122;146;146;146;146;488;806;806;366;366;831;182;151;607;607;607;607;607;607;122;122;122;122;146;146;586;586;586;586;733;733;733;733;733;733
2019-10-04 19:00:00;1511;1511;86;453;453;755;37;37;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;191;159;637;637;637;637;637;637;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-10-04 20:00:00;1600;1600;86;480;480;800;40;40;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;640;666;666;160;160;160;133;133;133;160;160;160;160;533;880;880;400;400;906;191;159;637;637;637;637;637;637;133;133;133;133;160;160;640;640;640;640;800;800;800;800;800;800
2019-10-04 21:00:00;1422;1422;80;426;426;711;35;35;177;177;148;148;592;592;592;592;592;592;888;711;711;711;711;568;592;592;142;142;142;118;118;118;142;142;142;142;474;782;782;355;355;805;177;148;592;592;592;592;592;592;118;118;118;118;142;142;568;568;568;568;711;711;711;711;711;711
2019-10-04 22:00:00;1200;1200;78;360;360;600;30;30;173;173;144;144;577;577;577;577;577;577;866;693;693;693;693;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;173;144;577;577;577;577;577;577;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2019-10-04 23:00:00;1244;1244;72;373;373;622;31;31;160;160;133;133;533;533;533;533;533;533;800;640;640;640;640;497;518;518;124;124;124;103;103;103;124;124;124;124;414;684;684;311;311;705;160;133;533;533;533;533;533;533;103;103;103;103;124;124;497;497;497;497;622;622;622;622;622;622
2019-10-05 00:00:00;0;0;62;0;0;0;0;0;137;137;114;114;459;459;459;459;459;459;688;551;551;551;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;114;459;459;459;459;459;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-05 01:00:00;0;0;54;0;0;0;0;0;120;120;100;100;400;400;400;400;400;400;600;480;480;480;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;100;400;400;400;400;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
